"","sexo","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"267","Mujer","Saavedra",30804,35665,30260,63000,NA,60000,88000,59280,147616,183792,210000,215000
"268","Mujer","San Antonio",33335,58808,85680,80000,100400,117000,100195,121200,179562,200202,210060,250000
"269","Mujer","San Bernardo",39600,51504,107100,1e+05,102229,140000,120000,143925,200352,199108,210000,250000
"270","Mujer","San Clemente",25489,33660,48195,60000,60240,80374,74064,121200,158568,175953,2e+05,240000
"271","Mujer","San Felipe",36240,42920,72828,80000,97750,1e+05,120000,133320,187850,199108,220000,250000
"272","Mujer","San Fernando",35032,52577,64260,80000,90360,113000,118560,138370,182325,218800,210000,250000
"273","Mujer","San Joaquín",33824,80475,95319,NA,120480,150000,150000,161600,198900,202390,250000,265000
"274","Mujer","San José de Maipo",31408,64380,75934,NA,95380,120000,140000,151500,221000,204578,220000,3e+05
"275","Mujer","San Miguel",42280,86913,94248,150000,162737,173920,2e+05,270712,330070,251620,3e+05,4e+05
"276","Mujer","San Nicolás",15840,42920,44115,NA,NA,77500,1e+05,103525,143650,153160,155000,240000
"277","Mujer","San Pedro",31408,40774,64260,NA,77791,75000,95000,136350,176800,120428,135000,230500
"278","Mujer","San Ramón",36240,48605,72828,1e+05,117886,120000,125000,136350,179562,221443,210000,270736
"279","Mujer","San Vicente",36240,57942,55692,81000,90360,1e+05,115000,121200,182325,200202,210000,250000
"280","Mujer","Santa Cruz",31408,48285,32130,67200,90360,110000,103497,131300,182325,199108,210000,250000
"281","Mujer","Santiago",48320,60308,128520,180000,160475,209564,197600,202000,331500,308100,375000,385000
"282","Mujer","Sierra Gorda",31408,52577,64260,105000,95380,90650,123386,148470,221000,273500,250000,3e+05
"283","Mujer","Talagante",36240,48285,74970,70000,90360,120000,120000,151500,193375,200202,210000,280000
"284","Mujer","Talca",33742,53650,63189,70000,100400,135000,112500,154025,198586,199108,210000,248000
"285","Mujer","Talcahuano",31408,41418,66402,80000,100400,1e+05,118500,158080,182325,218800,243500,250000
"286","Mujer","Temuco",31408,48285,72292,80000,128512,135500,130000,141400,182325,218800,210000,250000
"287","Mujer","Teno",31943,57942,58905,56000,70280,91300,90000,136350,181839,202390,210000,241000
"288","Mujer","Teodoro Schmidt",39600,53650,NA,70000,100400,70000,81350,93425,182325,174590,1e+05,154000
"289","Mujer","Tierra Amarilla",33824,48925,64260,80000,96565,110000,115000,137360,182325,218800,250000,250000
"290","Mujer","Tiltil",36240,50491,64260,NA,105420,120000,118560,136350,205400,289910,235000,247500
"291","Mujer","Tocopilla",36240,42920,74970,85000,117300,116000,120000,136350,198900,251615,235000,250000
"292","Mujer","Toltén",39600,41030,90780,NA,NA,1e+05,115000,73225,182325,199108,170000,241000
"293","Mujer","Tomé",36240,48285,85680,70000,80320,1e+05,120000,121200,182325,191450,2e+05,245500
"294","Mujer","Traiguén",24764,48285,104422,64000,90360,1e+05,100666,136350,182325,199108,2e+05,240000
"295","Mujer","Valdivia",41464,51504,74970,90281,100400,1e+05,125000,136350,187850,208279,210000,250000
"296","Mujer","Vallenar",31408,58710,75310,66000,102604,1e+05,115000,136350,182325,200749,210000,250000
"297","Mujer","Valparaíso",30200,53094,75310,90000,100400,104205,118560,131300,176800,205400,210000,240000
"298","Mujer","Victoria",24160,58710,46792,65000,85340,1e+05,107500,121200,173174,185980,210000,240000
"299","Mujer","Villa Alegre",31408,40774,55692,85720,102225,1e+05,93195,110090,171275,164100,210000,241000
"300","Mujer","Villa Alemana",31408,78280,85680,105000,117300,130000,130000,136350,182325,202613,213500,250000
"301","Mujer","Villarrica",36240,83694,61582,70000,97750,1e+05,120000,126250,193375,199108,210000,241000
"302","Mujer","Viña del Mar",39600,53650,85680,1e+05,130520,135736,150000,136350,182325,218800,230000,280000
