school_id,school_original_es,school_es
14599,COLEGIO POETA DANIEL DE LA VEGA,Colegio Poeta Daniel de la Vega
14604,COLEGIO TERESITA DE LISIEUX ANEXO,Colegio Teresita de Lisieux Anexo
14605,COLEGIO VILLA ACONCAGUA,Colegio Villa Aconcagua
14606,COLEGIO PUERTO PAZ,Colegio Puerto Paz
14608,COLEGIO JUANITA FERNANDEZ,Colegio Juanita Fern\u00e1ndez
14609,COLEGIO CARDENAL OVIEDO,Colegio Cardenal Oviedo
14610,COLEGIO TELESFORO BARAHONA,Colegio Tel\u00e9sforo Barahona
14611,COLEGIO DE EDUC. DE ADULTOS BILBAO,Colegio de Educacional de Adultos Bilbao
14614,COLEGIO VEDRUNA,Colegio Vedruna
14622,COLEGIO SAN AGUSTIN,Colegio San Agust\u00edn
14625,CENTRO DE ESTUDIOS IGNACIO DOMEYKO,Centro de Estudios Ignacio Domeyko
14626,COLEGIO ARAUCARIAS,Colegio Araucarias
14627,COLEGIO CARLOS SPANO,Colegio Carlos Spano
14629,COLEGIO CASTELIANO,Colegio Casteliano
14641,COLEGIO PAULA VIVANCO,Colegio Paula Vivanco
14642,COLEGIO CRISTIANO EMBAJADORES DEL REY,Colegio Cristiano Embajadores del Rey
14643,CASABLANCA BILINGUAL SCHOOL,Casablanca Bilingual School
14654,NUEVO COLEGIO CAMBRIDGE,Nuevo Colegio Cambridge
14659,COLEGIO INGLES SAN ANFELI,Colegio Ingl\u00e9s San Anfeli
14660,LICEO COMERCIAL VESPERTINO,Liceo Comercial Vespertino
14668,CENTRO EDUCACION DE ADULTOS PLACILLA,Centro Educaci\u00f3n de Adultos Placilla
14670,COLEGIO SAN SEBASTIAN,Colegio San Sebasti\u00e1n
14671,COLEGIO TIERRA DEL FUEGO,Colegio Tierra del Fuego
14673,COLEGIO NUEVA ERA SIGLO XXI QUILLOTA,Colegio Nueva Era Siglo XXI Quillota
14674,COLEGIO NUEVO MILENIO,Colegio Nuevo Milenio
14675,COLEGIO SAN SEBASTIAN DE AKIVI,Colegio San Sebasti\u00e1n de Akivi
14677,COLEGIO CAPITAN ARTURO PRAT CHACON,Colegio Capit\u00e1n Arturo Prat Chac\u00f3n
14687,COLEGIO GEA,Colegio Gea
14699,COLEGIO FENIX,Colegio F\u00e9nix
14703,THE KINGSTOWN SCHOOL,The Kingstown School
14707,COLEGIO PORTALIANO,Colegio Portaliano
14711,CTRO DE ESTUDIOS ALONSO DE ERCILLA,Centro de Estudios Alonso de Ercilla
14712,COLEGIO EMPERADOR CARLOMAGNO,Colegio Emperador Carlomagno
14713,COMPLEJO EDUCACIONAL LA SSALLE,Complejo Educacional la Ssalle
14716,PAN AMERICAN COLLEGE VINA DEL MAR,Pan American College Vi\u00f1a del Mar
14717,COLEGIO LAS AMERICAS,Colegio Las Am\u00e9ricas
14741,COLEGIO CRISTIANO SPEIRO VINA DEL MAR,Colegio Cristiano Speiro Vi\u00f1a del Mar
14749,COLEGIO BILBAO - EIM.,Colegio Bilbao - Eim.
14750,COLEGIO GREENLAND SAN FELIPE,Colegio Greenland San Felipe
14751,COLEGIO EL ROBLE DE SANTO DOMINGO,Colegio El Roble de Santo Domingo
14759,COLEGIO ADULTOS ALICIA MONCKEBERG,Colegio Adultos Alicia Monckeberg
14761,COLEGIO DE ADULTOS ISAAC NEWTON,Colegio de Adultos Isaac Newton
14764,COLEGIO UMBRAL DE CURAUMA,Colegio Umbral de Curauma
14770,COL.PRECURSOR FRANCISCO DE MIRANDA,Colegio Precursor Francisco de Miranda
14771,COLEGIO CARLOMAGNO,Colegio Carlomagno
14773,COLEGIO GUARDIAMARINA RIQUELME,Colegio Guardiamarina Riquelme
14775,COLEGIO MONTESOL 2,Colegio Montesol 2
14778,COLEGIO SAN NICOLAS,Colegio San Nicol\u00e1s
14779,COLEGIO MAR ABIERTO,Colegio Mar Abierto
14782,COLEGIO ANTUMAPU,Colegio Antumapu
14783,COLEGIO NUEVA ERA SIGLO XXI,Colegio Nueva Era Siglo XXI
14788,COLEGIO PAPA JUAN PABLO II,Colegio Papa Juan Pablo II
14790,COLEGIO SAINT-LAWRENCE,Colegio Saint-Lawrence
14791,COL.DE ADULTOS ELEUTERIO RAMIREZ,Colegio de Adultos Eleuterio Ram\u00edrez
14796,COLEGIO SOL DE AMERICA,Colegio Sol de Am\u00e9rica
14801,COLEGIO LAS PALMAS,Colegio Las Palmas
14818,COLEGIO NUMANCIA,Colegio Numancia
14819,COLEGIO CERVANTINO,Colegio Cervantino
14820,COLEGIO SANTA MARIA COLLEGE,Colegio Santa Mar\u00eda College
14822,COLEGIO ALBORADA DEL MAR,Colegio Alborada del Mar
14825,NUEVO COLEGIO PART. DE CARTAGENA,Nuevo Colegio Particular de Cartagena
14842,CENTRO EDUC. DE ADULTOS VALORA,Centro Educacional de Adultos Valora
14846,CENTRO EDUCACIONAL CEVAL LTDA.,Centro Educacional Ceval Ltda.
14852,CENTRO DE EDUC. DE ADULTOS PITAGORAS,Centro de Educacional de Adultos Pit\u00e1goras
14856,SUNNYLAND SCHOOL,Sunnyland School
14860,COLEGIO HERMANO EUGENIO EYRAUD,Colegio Hermano Eugenio Eyraud
14862,COLEGIO NAZAREO,Colegio Nazareo
14865,COLEGIO TECNICO ALIANZA EDUCACIONAL,Colegio T\u00e9cnico Alianza Educacional
14866,COLEGIO ALTAZOR,Colegio Altazor
14868,LICEO TECNICO AGRICOLA OBISPO RAFAEL LIRA INF,Liceo T\u00e9cnico Agr\u00edcola Obispo Rafael Lira Infante
14870,COLEGIO ENTRE VALLES,Colegio Entre Valles
14874,CENTRO DE ESTUDIOS FRANCISCO BILBAO,Centro de Estudios Francisco Bilbao
14879,"LICEO PART, MIXTO SAN FELIPE",Liceo Particular Mixto San Felipe
14901,COLEGIO SIMON BOLIVAR,Colegio Sim\u00f3n Bol\u00edvar
14910,CENTRO DE ESTUDIOS SAN IGNACIO,Centro de Estudios San Ignacio
14912,COLEGIO SAN ANTONIO DE VILLA ALEMANA,Colegio San Antonio de Villa Alemana
14922,COLEGIO LAS ACACIAS,Colegio Las Acacias
14923,COLEGIO WINTERHILL VI\u00d1A DEL MAR,Colegio Winterhill Vi\u00f1a del Mar
14946,LICEO TEC. PROFESIONAL DE ADULTOS DE LIMACHE,Liceo Tec. Profesional de Adultos de Limache
15502,INSTITUTO MONSENOR LECAROS,Instituto Monse\u00f1or Lecaros
15504,LICEO PARTICULAR SANDRO PERTINI,Liceo Particular Sandro Pertini
15522,CHARLY SCHOOL,Charly School
15534,COLEGIO SAN IGNACIO,Colegio San Ignacio
15554,EL PEQUENO MOZART,El Peque\u00f1o Mozart
15589,COLEGIO ALCALDE PEDRO URBINA,Colegio Alcalde Pedro Urbina
15593,COLEGIO AMERICANO,Colegio Americano
15594,COLEG.TERESIANO JUANITA FERNANDEZ SOLAR,Coleg.Teresiano Juanita Fern\u00e1ndez Solar
15600,ALBERTO HURTADO CRUCHAGA,Alberto Hurtado Cruchaga
15601,COLEGIO ANTILEN,Colegio Antil\u00e9n
15603,LICEO COMERCIAL WEBER,Liceo Comercial Weber
15610,"COLEGIO PARTIC, SAN JOSE DE LA MONTANA",Colegio Particular San Jos\u00e9 de la Montana
15621,COLEGIO PARTICULAR EL REAL,Colegio Particular El Real
15624,COLEGIO MISTRAL,Colegio Mistral
15627,COLEGIO SAN FRANCISCO,Colegio San Francisco
15633,BRITISH COLLEGE L.T.D.,British College L.T.D.
15643,INSTITUTO CRISTIANO EDUMASTER COLLEGE,Instituto Cristiano Edumaster College
15646,INSTITUTO SANTA TERESA DE LOS ANDES,Instituto Santa Teresa de Los Andes
15657,COLEGIO NEHUEN,Colegio Nehu\u00e9n
15662,INSTITUTO SAN LORENZO,Instituto San Lorenzo
15664,COLEGIO MANQUEMAVIDA,Colegio Manquem\u00e1vida
15666,COLEGIO TOMAS GUAGLEN,Colegio Tom\u00e1s Guagl\u00e9n
15667,INSTITUTO SAN ERNESTO,Instituto San Ernesto
15670,CENTRO EDUC.INTEGRAL ADULTO MAYOR LAS ARAUCAR,Centro Educ. Integral Adulto Mayor Las Araucarias
15676,COLEGIO HISPANO CHILENO EL PILAR,Colegio Hispano Chileno El Pilar
15682,COLEGIO MAGISTER,Colegio Mag\u00edster
15683,COLEGIO EVELYN S SCHOOL,Colegio Evelyn S. School
15684,INSTITUTO HANS CHRISTIAN ANDERSEN,Instituto Hans Christian Andersen
15690,COLEGIO LOS CIPRESES,Colegio Los Cipreses
15700,COLEGIO LA REPUBLICA,Colegio La Rep\u00fablica
15707,COLEGIO RANCAGUA,Colegio Rancagua
15722,LICEO PARTICULAR CARDENAL RAUL SILVA HENRIQUE,Liceo Particular Cardenal Ra\u00fal Silva Henr\u00edquez
15723,CENTRO EDUCACIONAL INTEGRAL DE ADULTOS LOS ROBLES,Centro Educacional Integral de Adultos Los Robles
15725,LICEO SAINT GREGORYªS,Liceo Saint Gregory's
15726,COLEGIO SAN SEBASTIAN SCHOOL,Colegio San Sebasti\u00e1n School
15731,COLEGIO ESPANA,Colegio Espa\u00f1a
15732,COLEGIO CRISTIANO ADONAY,Colegio Cristiano Adonay
15739,COLEGIO CHIMBARONGO,Colegio Chimbarongo
15744,COLEGIO ALMENAR,Colegio Almenar
15745,COLEGIO VALLE DE COLCHAGUA,Colegio Valle de Colchagua
15746,MONTE CASTELLO,Monte Castello
15750,COLEGIO LAS AMERICAS,Colegio Las Am\u00e9ricas
15756,CENTRO EDUC. INT. DE ADULTOS SEMPER,Centro Educacional Int. de Adultos Semper
15757,COLEGIO PART. SUBV. SAN ESTEBAN,Colegio Part. Subv. San Esteban
15758,COLEGIO CHRISTIAN COLLEGE,Colegio Christian College
15767,COLEGIO DIEGO PORTALES,Colegio Diego Portales
15774,ESCUELA AGRICOLA DON GREGORIO,Escuela Agr\u00edcola Don Gregorio
15775,LICEO TECNICO PROFESIONAL SANTA ROSA,Liceo T\u00e9cnico Profesional Santa Rosa
15777,COLEGIO JUAN LUIS VIVES,Colegio Juan Luis Vives
15787,COMPLEJO EDUCACIONAL LAS ARAUCARIAS,Complejo Educacional Las Araucarias
15792,COLEGIO REAL DE CAREN,Colegio Real de Car\u00e9n
15793,COLEGIO INTERAMERICANO,Colegio Interamericano
15809,OLIVAR COLLEGE,Olivar College
15810,LICEO MANUEL DE SALAS,Liceo Manuel de Salas
15817,COLEGIO NAHUELCURA,Colegio Nahuelcura
15820,COLEGIO SAN MIGUEL DE REMA,Colegio San Miguel de Rema
15830,COLEGIO DE ADULTOS MOSTAZAL,Colegio de Adultos Mostazal
15840,LICEO TECNICO PART.SUBV.CIPRESES,Liceo T\u00e9cnico Part. Subv. Cipreses
15848,INSTITUTO FERMIN VIVACETA,Instituto Ferm\u00edn Vivaceta
15854,INSTITUTO DE EDUCACION DE ADULTO SAN ANDRES,Instituto de Educaci\u00f3n de Adulto San Andr\u00e9s
16410,COLEGIO ABATE MOLINA,Colegio Abate Molina
16414,COLEGIO CORPOR.DE EDUC.LA ARAUCANA,Colegio Corporaci\u00f3n de Educaci\u00f3n La Araucana
16415,COLEGIO RAUQUEN,Colegio Rauqu\u00e9n
16417,COLEGIO POLITECNICO SAN JOSE,Colegio Polit\u00e9cnico San Jos\u00e9
16427,COLEGIO ESMERALDA,Colegio Esmeralda
16430,COLEGIO SAN ANDRES,Colegio San Andr\u00e9s
16432,LICEO AGRIC.PADRE ALBERTO HURTADO,Liceo Agr\u00edcola Padre Alberto Hurtado
16434,CENTRO EDUCACIONAL LUIS RUTTEN,Centro Educacional Luis Rutten
16441,LICEO SANTA MARTA,Liceo Santa Marta
16443,CENTRO INTEGRAL EDUCACION TALCA,Centro Integral Educaci\u00f3n Talca
16446,COLEGIO JUAN PIAMARTA,Colegio Juan Piamarta
16448,INSTITUTO SANTA MARTA,Instituto Santa Marta
16457,CENTRO EDUCACIONAL APUMANQUE,Centro Educacional Apumanque
16459,INSTITUTO EDUCACIONAL DE LA MADERA,Instituto Educacional de la Madera
16461,COLEGIO LYON´S SCHOOL,Colegio Lyon's School
16462,LICEO MONSE\u00d1OR CARLOS GONZ\u00c1LEZ CRUCHAGA,Liceo Monse\u00f1or Carlos Gonz\u00e1lez Cruchaga
16467,LICEO PABLO NERUDA DE TALCA,Liceo Pablo Neruda de Talca
16475,INSTITUTO DE EDUCACION MEDIA CALIFORNIA SCHOO,Instituto de Educaci\u00f3n Media California School
16476,COLEGIO BOSQUES DE GAIA,Colegio Bosques de Gaia
16477,COLEGIO AQUELARRE,Colegio Aquelarre
16486,COLEGIO SAN ANDRES IV,Colegio San Andr\u00e9s IV
16487,CENTRO PARA EL DESARROLLO TECNOLOGICO,Centro Para el Desarrollo Tecnol\u00f3gico
16488,COLEGIO ADVENTISTA MARANATA,Colegio Adventista Maranata
16489,COLEGIO BALTAZAR,Colegio Baltazar
16494,COLEGIO CRISTIANO DE CURICO,Colegio Cristiano de Curic\u00f3
16497,COLEGIO ANDES DE TALCA,Colegio Andes de Talca
16508,COLEGIO HISPANOCHILENO EL PILAR,Colegio Hispanochileno El Pilar
16509,COLEGIO CENTRO EDUCACIONAL VYGOTSKY,Colegio Centro Educacional Vygotsky
16512,COLEGIO DIEGO THOMPSON,Colegio Diego Thompson
16519,ESC. TEC. PROFESIONAL AGRARIA LA MONTANA DE T,Escuela Tec. Profesional Agraria la Monta\u00f1a de Teno
16529,ESC.TEC PROFESIONAL AGRARIA PADRE LOUIS LETSC,Escuela Tec. Profesional Agraria Padre Louis Letsch
16535,COLEGIO SAN MARCOS,Colegio San Marcos
16541,CENTRO EDUCATIVO PEUMAYEN,Centro Educativo Peumay\u00e9n
16549,COLEGIO PALENCIA SC.,Colegio Palencia Sc.
16550,COLEGIO SAN JORGE,Colegio San Jorge
16556,COLEGIO CORDILLERA,Colegio Cordillera
16564,LICEO TECNICO PROFESIONAL SIMON BOLIVAR,Liceo T\u00e9cnico Profesional Sim\u00f3n Bol\u00edvar
16573,COLEGIO SAN ANDRES VI,Colegio San Andr\u00e9s VI
16582,LICEO TECNOLOGICO MATAQUITO,Liceo Tecnol\u00f3gico Mataquito
16583,ESCUELA DE ADMINISTRACION Y COMERCIO,Escuela de Administraci\u00f3n y Comercio
16588,COLEGIO SAN ALFONSO DE EL BOLDO,Colegio San Alfonso de El Boldo
16600,COLEGIO ALTA CUMBRE,Colegio Alta Cumbre
16604,INSTITUTO LATINOAMERICANO-EUROPEO DE,Instituto Latinoamericano-Europeo de Educaci\u00f3n
16608,COLEGIO ANTILHUE,Colegio Antilhue
16614,COLEGIO PABLO NERUDA,Colegio Pablo Neruda
16627,COLEGIO SAN IGNACIO DE TALCA,Colegio San Ignacio de Talca
16632,LICEO GABRIELA MISTRAL,Liceo Gabriela Mistral
16634,COLEGIO POLITECNICO AQUELARRE,Colegio Polit\u00e9cnico Aquelarre
16635,COLEGIO AURORA,Colegio Aurora
16642,COLEGIO ANTAMARO,Colegio Antamaro
16644,COLEGIO LEONARDO DA VINCI,Colegio Leonardo Da Vinci
16650,INSTITUTO CRISTIANO DE EDUCACION CAP EDUMASTE,Instituto Cristiano de Educaci\u00f3n Cap. Edumaste
16652,CENTRO EDUCATIVO MACHU PICCHU,Centro Educativo Machu Picchu
16656,LICEO VICTORIA,Liceo Victoria
16658,LICEO NUESTRA SENORA DE LAS MERCEDES,Liceo Nuestra Se\u00f1ora de Las Mercedes
16678,COLEGIO LOS AGUSTINOS EDUCA Y DEPORTE,Colegio Los Agustinos Educa y Deporte
16682,COL GRAL. DE DIVISION EMILIO SOTOMAYOR BAEZA,Colegio Gral. de Divisi\u00f3n Emilio Sotomayor Baeza
16684,INSTITUTO TECNICO PROFESIONAL MARIO ARANDA,Instituto T\u00e9cnico Profesional Mario Aranda
16697,INSTITUTO DE INNOVACION TECNOLOGICA DIEGO POR,Instituto de Innovaci\u00f3n Tecnol\u00f3gica Diego Portales
16722,COLEGIO CRISTIANO DE EDUC. DE ADULTOS EL SEMB,Colegio Cristiano de Educaci\u00f3n de Adultos El Sembrador
16727,COLEGIO DE ADULTOS PROMAUCAES,Colegio de Adultos Promaucaes
16728,COLEGIO SANTO TOMAS DE TALCA,Colegio Santo Tom\u00e1s de Talca
16730,ESCUELA ADMINISTRACION Y COMERCIO HUMANISTA C,Escuela Administraci\u00f3n y Comercio Humanista C
16749,COLEGIO JUAN IGNACIO MOLINA DE LA FLORIDA,Colegio Juan Ignacio Molina de La Florida
16752,CENTRO EDUCACIONAL INTEGRAL ADULTOS VICTORIA,Centro Educacional Integral Adultos Victoria
16756,COLEGIO LOS AGUSTINOS,Colegio Los Agustinos
16783,COLEGIO HOSPITALARIO HOSPITAL DEL PINO,Colegio Hospitalario Hospital Del Pino
16799,CENTRO DE EDUCACION INTEGRADO DE ADULTOS GLADYS LAZO C.R.C SAN BERNARDO,Centro de Educaci\u00f3n Integrado de Adultos Gladys Lazo C.R.C San Bernardo
16807,COLEGIO LOS ALERCES DE TALAGANTE,Colegio Los Alerces de Talagante
16820,COLEGIO PAULO FREIRE DE SAN MIGUEL,Colegio Paulo Freire de San Miguel
16830,RIELJAN COLLEGE,Rieljan College
16840,COLEGIO DE ADULTOS RENACIMIENTO,Colegio de Adultos Renacimiento
16843,LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE DE PANGUIPULLI,Liceo T\u00e9cnico Profesional People Help People de Panguipulli
16844,LICEO TECNICO PROFESIONAL PEOPLE HELP PEOPLE PULLINQUE,Liceo T\u00e9cnico Profesional People Help People Pullinque
16847,ESCUELA DEL CARI\u00d1O HENRY CETTY,Escuela del Cari\u00f1o Henry Cetty
16849,INSTITUTO EDUCACIONAL DE ADULTOS HERMANOS CARRERA,Instituto Educacional de Adultos Hermanos Carrera
16857,CENTRO EDUCACIONAL DE ADULTOS EL MONTE,Centro Educacional de Adultos El Monte
16871,CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIDEIA,Centro de Educaci\u00f3n Integral de Adultos Paideia
16886,COLEGIO VALLES DEL MAIPO,Colegio Valles del Maipo
16887,CENTRO DE ESTUDIOS CREA FUTURO,Centro de Estudios CREA Futuro
16892,CENTRO DE ESTUDIO DE LA PATAGONIA,Centro de Estudio de la Patagonia
16915,CENTRO DE EDUCACION INTEGRADA DE ADULTOS NAHUELQUIN,Centro de Educaci\u00f3n Integrada de Adultos Nahuelqu\u00edn
16922,LICEO TECNICO PROFESIONAL DE ADULTOS CHILOE,Liceo T\u00e9cnico Profesional de Adultos Chilo\u00e9
16923,THE BRISTISH SCHOOL PATAGONIA,The Bristish School Patagonia
16927,COLEGIO SAN FERNANDO T.P.,Colegio San Fernando T.P.
16935,LICEO TECNICO PROFESIONAL DE ADULTOS DE ANTOFAGASTA,Liceo T\u00e9cnico Profesional de Adultos de Antofagasta
16993,CENTRO EDUCACIONAL DE ADULTOS AUROMAR,Centro Educacional de Adultos Auromar
17600,COLEGIO SAN GABRIEL ARCANGEL,Colegio San Gabriel Arc\u00e1ngel
17605,COLEGIO INGL\u00c9S WOODLAND,Colegio Ingl\u00e9s Woodland
17607,COLEGIO INGL\u00c9S BRITISH ROYAL SCHOOL,Colegio Ingl\u00e9s British Royal School
17635,COL. TECNICO PROFESIONAL LOS ACACIOS,Colegio T\u00e9cnico Profesional Los Acacios
17643,LICEO AGRICOLA DE NEGRETE,Liceo Agr\u00edcola de Negrete
17657,INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA,Instituto de Humanidades Antonio Moreno Casamitjana
17660,SCUOLA ITALIANA DI CONCEPCION,Scuola Italiana di Concepci\u00f3n
17686,COLEGIO ADVENTISTA CONCEPCI\u00d3N,Colegio Adventista Concepci\u00f3n
17687,COLEGIO TERESIANO LOS ANGELES,Colegio Teresiano Los \u00c1ngeles
17701,CENTRO EDUCACI\u00d3N ADULTOS PIT\u00c1GORAS,Centro Educaci\u00f3n Adultos Pit\u00e1goras
17702,INSTITUTO SAN SEBASTI\u00c1N MEDIO,Instituto San Sebasti\u00e1n Medio
17708,COLEGIO SAN CRISTOBAL,Colegio San Crist\u00f3bal
17719,COLEGIO PARTICULAR CONTINENTAL,Colegio Particular Continental
17725,COLEGIO SAN ESTEBAN DE BULNES,Colegio San Esteban de Bulnes
17726,CCENTRO EVANG\u00c9LICO PARA EDUCACI\u00d3N ADULTOS,Centro Evang\u00e9lico para Educaci\u00f3n Adultos
17728,COLEGIO EL BOSQUE,Colegio El Bosque
17734,COLEGIO DA VINCI,Colegio Da Vinci
17735,COLEGIO DARIO SALAS,Colegio Dar\u00edo Salas
17736,COLEGIO SAN IGNACIO,Colegio San Ignacio
17737,COLEGIO PARROQUIAL SAN JOSE,Colegio Parroquial San Jos\u00e9
17750,COLEGIO SALESIANO DE CONCEPCION,Colegio Salesiano de Concepci\u00f3n
17754,CENTRO DE EDUCACION DE ADULTOS INTECH,Centro de Educaci\u00f3n de Adultos Intech
17764,ESCUELA PARTICULAR ARMANDO ZUNINO ZUNINO,Escuela Particular Armando Zunino Zunino
17765,COLEGIO MADRE PAULINA,Colegio Madre Paulina
17772,LICEO POLITECNICO CANETE,Liceo Polit\u00e9cnico Ca\u00f1ete
17773,LICEO TECNICO FORESTAL ESCUADRON,Liceo T\u00e9cnico Forestal Escuadr\u00f3n
17778,COLEGIO SAN JUAN DE DIOS,Colegio San Juan de Dios
17780,CENTRO EDUCACI\u00d3N INTEGRAL ADULTOS INDUSCAP,Centro Educaci\u00f3n Integral Adultos Induscap
17788,COLEGIO AMANECER,Colegio Amanecer
17793,COLEGIO CONCEPCION DE SAN CARLOS,Colegio Concepci\u00f3n de San Carlos
17794,COLEGIO CONCEPCION DE CHILLAN,Colegio Concepcion de Chill\u00e1n
17795,INSTITUTO PROFESIONAL Y CENTRO DE FORMACI\u00d3N T\u00c9CNICA SANTA LUC\u00cdA E.I.R.L.,Instituto Profesional y Centro de Formaci\u00f3n T\u00e9cnica Santa Luc\u00eda E.I.R.L.
17796,COLEGIO ADULTOS RENACER,Colegio Adultos Renacer
17800,COLEGIO SYDNEY COLLEGE,Colegio Sydney College
17810,CENTRO DE EDUCACI\u00d3N DE ADULTOS QUIMAHUE,Centro de Educaci\u00f3n de Adultos Quimahue
17812,COLEGIO CONCEPCION CHIGUAYANTE,Colegio Concepci\u00f3n Chiguayante
17815,COLEGIO EINSTEIN,Colegio Einstein
17817,COLEGIO PARTICULAR FRANCYS,Colegio Particular Francys
17818,LICEO TECNICO PROFESIONAL DE LA MADERA,Liceo T\u00e9cnico Profesional de la Madera
17829,CENTRO DE ESTUDIO LA ARAUCANA,Centro de Estudio la Araucana
17833,COLEGIO ETCHEGOYEN TALCAHUANO,Colegio Etchegoyen Talcahuano
17838,COLEGIO TECNOLOGICO DARIO SALAS,Colegio Tecnol\u00f3gico Dar\u00edo Salas
17841,LICEO CAUPOLICAN,Liceo Caupolic\u00e1n
17843,COLEGIO AURORA DE CHILE CHIGUAYANTE,Colegio Aurora de Chile Chiguayante
17845,CENTRO DE EDUCACION DE ADULTOS ANTUMAPU,Centro de Educaci\u00f3n de Adultos Antumapu
17848,YIRE LICEO POLITECNICO DE COIHUECO,Yire Liceo Polit\u00e9cnico de Coihueco
17850,COLEGIO PADRE MANUEL D`ALZON,Colegio Padre Manuel D'Alzon
17855,COLEGIO INMACULADA CONCEPCION,Colegio Inmaculada Concepci\u00f3n
17857,LICEO OBISPO SAN MIGUEL,Liceo Obispo San Miguel
17858,COLEGIO MIXTO INMACULADA CONCEPCION,Colegio Mixto Inmaculada Concepci\u00f3n
17859,COLEGIO ALMONDALE,Colegio Almondale
17876,AMERICAN JUNIOR COLLEGE,American Junior College
17877,COLEGIO PADRE ALBERTO HURTADO LOS ANGELES,Colegio Padre Alberto Hurtado Los \u00c1ngeles
17879,CENTRO EDUCACI\u00d3N INTEGRAL DE ADULTOS JANEQUEO - CONCEPCI\u00d3N,Centro Educaci\u00f3n Integral de Adultos Janequeo - Concepci\u00f3n
17895,COLEGIO SAN FERNANDO,Colegio San Fernando
17896,COLEGIO ADULTO TECNOLOGICO DARIO SALAS,Colegio Adulto Tecnol\u00f3gico Dar\u00edo Salas
17900,COLEGIO METODISTA CONCEPCION,Colegio Metodista Concepci\u00f3n
17902,COLEGIO TERESA DE LOS ANDES,Colegio Teresa de Los Andes
17907,COLEGIO CREACI\u00d3N CHILL\u00c1N,Colegio Creaci\u00f3n Chill\u00e1n
17908,COLEGIO POLIVALENTE PADRE ALBERTO HURTADO,Colegio Polivalente Padre Alberto Hurtado
17912,COLEGIO CREACI\u00d3N CONCEPCI\u00d3N,Colegio Creaci\u00f3n Concepci\u00f3n
17913,LICEO CREACION CONCEPCION,Liceo Creaci\u00f3n Concepci\u00f3n
17918,COLEGIO SAINT GEORGE SCHOOL,Colegio Saint George School
17920,COLEGIO HISPANO AMERICANO RIO VIEJO,Colegio Hispano Americano R\u00edo Viejo
17921,C.E.I.A. DOLORES SOPENA,Centro Educacional Integral de Adultos Dolores Sopena
17922,COLEGIO THE PACIFIC SCHOOL,Colegio The Pacific School
17931,LICEO ESP\u00cdRITU SANTO,Liceo Esp\u00edritu Santo
18007,COLEGIO CARMELA ROMERO DE ESPINOSA,Colegio Carmela Romero de Espinosa
18023,CENTRO EDUCACI\u00d3N INTEGRAL ADULTOS PADRE CARLOS PUENTES FIGUEROA,Centro Educaci\u00f3n Integral Adultos Padre Carlos Puentes Figueroa
18028,COLEGIO CIUDAD EDUCATIVA,Colegio Ciudad Educativa
18034,COLEGIO SOUTHERN COLLEGE S.A.,Colegio Southern College S.A.
18035,COLEGIO SAN AGUSTIN,Colegio San Agust\u00edn
18049,COLEGIO ADVENTISTA DE CONCEPCION,Colegio Adventista de Concepci\u00f3n
18050,COLEGIO LA FUENTE,Colegio La Fuente
18054,CENTRO DE NIVELACI\u00d3N Y DE CAPACITACI\u00d3N PARA ADULTOS MADRE MARIA M Y S,Centro de Nivelaci\u00f3n y de Capacitaci\u00f3n para Adultos Madre Mar\u00eda M y S
18066,COLEGIO AURORA DE CHILE SUR,Colegio Aurora de Chile Sur
18082,ESCUELA ADULTOS INTECAP,Escuela Adultos Intecap
18090,COLEGIO SAN LORENZO,Colegio San Lorenzo
18097,COLEGIO ALMONDALE LOMAS,Colegio Almondale Lomas
18100,CENTRO DE FORMACI\u00d3N LABORAL Y EDUCACI\u00d3N DE ADULTOS EDUCERE,Centro de Formaci\u00f3n Laboral y Educaci\u00f3n de Adultos Educere
18114,COLEGIO A-LAFKEN,Colegio A-Lafken
18124,COLEGIO SANTA TERESITA,Colegio Santa Teresita
18126,COLEGIO PORVENIR SCHOOL,Colegio Porvenir School
18128,COLEGIO SANTO TOM\u00c1S,Colegio Santo Tom\u00e1s
18163,COLEGIO GRAN BRETA\u00d1A,Colegio Gran Breta\u00f1a
18172,COLEGIO AMANECER TALCAHUANO,Colegio Amanecer Talcahuano
18177,CENTRO INTEGRAL EDUCACI\u00d3N TECNOL\u00d3GIA CURAM\u00c1VIDA,Centro Integral Educaci\u00f3n Tecnol\u00f3gia Curam\u00e1vida
18237,COLEGIO AMANECER SAN CARLOS,Colegio Amanecer San Carlos
18241,CENTRO DE EDUCACI\u00d3N INTEGRAL DE ADULTOS NAHUELQU\u00cdN,Centro de Educaci\u00f3n Integral de Adultos Nahuelqu\u00edn
18248,ESCUELA EL RENOVAL,Escuela El Renoval
19904,IER. LICEO T\u00c9CNICO PROFESIONAL HUISCAPI,Ier. Liceo T\u00e9cnico Profesional Huiscapi
19921,INSTITUTO CAMILO HENRIQUEZ,Instituto Camilo Henr\u00edquez
19922,ESCUELA PARTICULAR ANTUMALAL,Escuela Particular Antumalal
19923,ESCUELA NRO 15 AMI,Escuela Nro 15 Ami
19925,LICEO PARTICULAR COMERCIAL CARAHUE,Liceo Particular Comercial Carahue
