"","geography_division","geography_name","ID_DIRECTORIO","ID_IDENTIFICACION","ANO_TRIMESTRE","MES_CENTRAL","ESTRATO","TIPO","T_MUESTRA","MES_ENCUESTA","HOGAR","ANO_ENCUESTA","NRO_LINEA","EDAD","PARENTESCO","SEXO","CURSO","NIVEL","TERMINO_NIVEL","CINE","PROVEEDOR","NACIONALIDAD","EST_CONYUGAL","GRUPO_EDAD","TPERH","TMENH","TMAYH","A1","A2","A3","A4","A5","A6","A6_OTRO","A7","A8","B1","CISE","B7_1","B7_2","B7_3","B7_4","B7_5","B7_6","B7_7","PRESTACIONES_TOTALES","PRESTACIONES_SOCIALES","TRAM_PL","B8","B9","B10","B11","B12","B13","B14","B14_REV4CL_CAENES","B15_1","B15_2","B16","B16_OTRO","B17_MES","B17_ANO","MESES_EMPLEO","TME","B18_VARIAS","B18_CODIGO","B19","C1","C5","C9","C10","C11","C12","C13","HABITUALES","EFECTIVAS","CONTRATADAS","HABITUALES_TRAMOS","EFECTIVAS_TRAMOS","E1","E2","E3_1","E3_2","E3_3","E3_4","E3_5","E3_6","E3_7","E3_8","E3_9","E3_10","E3_11","E3_12","E3_TOTAL","E4","E6_MES","E6_ANO","E7","E8","E9","E10","E11","E12","E13","E15_MESES","E15_ANOS","E16","E17","E18","E19","E19_OTRO","D1_opcion","D1_opcionB","D1_monto","SS_T","D2_1_opcion","D2_1_monto","D2_1_porcentaje","D2_1_opcionb","D2_1_opcionc","D2_2_opcion","D2_2_monto","D2_2_porcentaje","D2_2_opcionb","D2_2_opcionc","D2_3_opcion","D2_3_monto","D2_3_porcentaje","D2_3_opcionb","D2_3_opcionc","D2_4_opcion","D2_4_monto","D2_4_porcentaje","D2_4_opcionb","D2_4_opcionc","D2_5_opcion","D2_5_monto","D2_5_porcentaje","D2_5_opcionb","D2_5_opcionc","SVAR_T","D3_1_opcion","D3_1_monto","D3_1_porcentaje","D3_1_opcion2","D3_2_opcion","D3_2_monto","D3_2_porcentaje","D3_2_opcion2","D3_3_opcion","D3_3_monto","D3_3_porcentaje","D3_3_opcion2","D3_4_opcion","D3_4_monto","D3_4_porcentaje","D3_4_opcion2","D3_5_opcion","D3_5_monto","D3_5_porcentaje","D3_5_opcion2","D3_6_opcion","D3_6_monto","D3_6_porcentaje","D3_6_opcion2","D3_7_opcion","D3_7_monto","D3_7_porcentaje","D3_7_opcion2","D3_8_opcion","D3_8_monto","D3_8_porcentaje","D3_8_opcion2","D3_9_opcion","D3_9_monto","D3_9_porcentaje","D3_9_opcion2","D3_10_opcion","D3_10_monto","D3_10_porcentaje","D3_10_opcion2","D3_11_opcion","D3_11_otro","D3_11_monto","D3_11_porcentaje","D3_11_opcion2","REG_T","ING_T_D","DIAS","HORAS","D5_opcion","D5_opcionB","D5_monto","D5_promedio","GAN_T","SALUD_OPCION","AFP_INP_OPCION","D7_opcion","D7_monto","D7_promedio","AUTOCONSUMO_T","D8_opcion","D8_monto","AHORROIMP_T","ING_T_I","ING_T_I_AI","ING_T_P","D9_opcion","D9_monto","D9_promedio","D9_opcionb","D9_montob","D9_promediob","ING_OT","ING_T_T","ING_T_T_AI","D10_opcion","D10_monto","D10_promedio","ING_A_P","D11_opcion","D11_monto","D11_promedio","ING_A_OB","ING_A_T","TIPO_VIVIENDA","VIVIENDA_OTRO","D12_monto","D12_estimacion","DIV_IMP","ALQ_IMP","D13_1_opcion","D13_1_tramo","ING_CAH","D13_2_opcion","D13_2_tramo","ING_INT","D13_3_opcion","D13_3_tramo","ING_DIV","ING_P_T","D14_1_opcion","JUBVEJEZ","D14_2_opcion","JUBINVALIDEZ","D14_3_opcion","MONTEPIO","ING_JUB","D14_4_opcion","PORFAND","D14_5_opcion","PDISCAP","D14_6_opcion","PESTADO","D14_7_opcion","PALIMENT","D14_8_opcion","POTRAS","ING_PEN","D14_10_opcion","SUF","D14_12_opcion","SUBOTROS","ING_SUBE","D14_9_opcion","ING_SUBC","D14_11_opcion","BECAEST","D14_13_opcion","DONACIONES","D14_14_opcion","REMESAS","ING_BDR","ING_DR","D14_15_opcion","SALEXT","D14_16_opcion","D14_16_otro","D14_16_monto","D14_17_opcion","D14_17_otro","D14_17_monto","OTRAFUENT","ING_OTROS","ING_AUT_CB","ING_AUT_SB","ING_MON_CB","ING_MON_SB","CSE_ESPECIFICO","FACT","F_PERS","FACT_PER","FACT_HOG","OCUP_REF","TIM","DECILH_CB","DECILH_SB"
"214","comuna","Rancagua",1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1932,1913,1932,1932,1670,1932,1932,1932,1932,1932,1932,1932,1932,1186,1932,1482,702,790,3,692,48,1932,8,8,837,1932,686,679,688,688,676,674,665,583,580,583,689,689,179,689,656,1932,837,837,804,1932,804,1932,837,837,782,837,1932,1932,837,837,837,286,837,390,390,447,837,793,689,1932,1932,645,1482,104,32,56,64,2,1,0,7,2,0,0,0,134,62,69,69,131,131,576,6,628,461,645,389,395,397,1932,397,397,1932,689,646,641,641,646,31,0,0,31,646,142,1,0,143,646,21,0,1,22,646,31,0,0,31,646,29,0,0,29,155,646,10,0,0,646,95,0,2,646,1,0,0,646,4,0,0,646,10,0,0,646,97,0,1,646,12,0,0,646,8,0,0,646,6,0,0,646,3,0,0,646,1932,7,0,0,161,646,646,646,142,130,122,3,125,130,130,130,24,0,24,130,31,31,125,125,771,837,79,1,645,46,0,126,840,840,1482,24,1,25,1482,1,0,1,26,612,1932,296,463,142,310,1482,45,45,1482,24,24,1482,3,3,92,1482,104,1482,11,1482,38,152,1482,1,1482,8,1482,39,1482,70,1482,5,119,1482,43,1482,63,96,1482,3,1482,341,1482,44,1482,1,373,44,1482,0,1482,1932,0,0,1932,0,0,0,1180,1061,1186,1073,1932,1932,1932,1932,1932,837,1932,1932,1932
"215","comuna","Rauco",81,81,81,81,81,81,81,81,81,81,81,81,81,81,69,81,81,81,81,81,81,81,81,27,81,73,42,31,1,42,2,81,0,0,32,81,27,27,27,27,27,25,20,18,17,18,27,27,14,27,25,81,32,32,30,81,30,81,32,32,30,32,81,81,32,32,32,11,32,14,14,18,32,30,27,81,81,41,73,1,9,4,0,2,0,0,0,0,0,0,0,9,4,5,5,9,9,36,0,40,20,41,28,28,28,81,28,28,81,27,25,25,25,25,0,0,0,0,25,2,0,0,2,25,0,0,0,0,25,6,0,0,6,25,0,0,0,0,4,25,4,0,0,25,6,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,1,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,0,0,0,25,81,0,0,0,10,25,25,25,5,5,1,4,5,5,5,5,1,1,2,5,1,1,5,5,30,32,2,2,41,8,0,12,39,39,73,2,0,2,73,0,0,0,2,30,81,0,30,0,27,73,3,3,73,1,1,73,0,0,6,73,6,73,0,73,4,10,73,0,73,2,73,7,73,0,73,1,10,73,6,73,15,19,73,0,73,14,73,9,73,0,21,9,73,0,73,81,0,0,81,0,0,0,66,58,66,58,81,81,81,81,81,32,81,81,81
"216","comuna","Recoleta",312,312,312,312,312,312,312,312,312,312,312,311,312,312,266,312,312,312,312,312,312,312,312,185,312,244,121,126,1,118,12,312,3,3,138,312,105,108,109,109,107,99,93,101,100,101,109,109,30,109,104,312,138,138,133,312,133,312,138,138,135,138,312,312,138,138,138,40,138,49,49,89,138,125,109,312,312,106,244,7,3,8,11,0,0,1,1,0,0,0,0,19,7,12,12,19,19,94,0,97,79,106,60,60,60,312,60,60,312,109,106,106,106,106,2,0,1,3,106,13,0,0,13,106,2,0,1,3,106,1,0,0,1,106,0,0,0,0,11,106,0,0,0,106,26,0,0,106,0,0,0,106,2,0,0,106,0,0,0,106,8,0,0,106,0,0,0,106,3,0,0,106,1,0,0,106,1,0,0,106,312,0,0,0,29,106,106,106,28,28,23,3,26,28,28,28,1,0,1,28,6,6,26,27,132,138,5,0,106,5,0,10,138,139,244,6,0,6,244,1,0,1,7,102,312,47,79,22,52,244,2,2,244,3,3,244,0,0,10,244,16,244,2,244,9,26,244,0,244,3,244,13,244,4,244,1,21,244,16,244,16,31,244,0,244,63,244,5,244,0,66,5,244,0,244,312,0,0,312,0,0,0,200,169,200,173,312,312,312,312,312,138,312,312,312
"217","comuna","Renaico",33,33,33,33,33,33,33,33,33,33,33,32,33,33,25,33,33,33,33,33,33,33,33,24,33,21,11,11,0,10,0,33,0,0,11,33,9,9,9,9,9,9,9,7,7,7,9,9,6,9,8,33,11,11,10,33,10,33,11,11,7,11,33,33,11,11,11,1,11,4,4,7,11,11,9,33,33,10,21,1,3,2,1,1,0,0,0,0,0,0,0,4,2,2,2,4,4,8,1,10,4,10,8,8,8,33,8,8,33,9,5,5,5,5,0,0,0,0,5,0,0,0,0,5,0,0,0,0,5,1,0,0,1,5,0,0,0,0,1,5,0,0,0,5,1,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,1,0,0,5,33,0,0,0,2,5,5,5,2,2,1,1,2,2,2,2,1,0,1,2,1,1,2,2,7,11,3,1,10,1,0,5,11,11,21,0,0,0,21,0,0,0,0,10,33,2,9,1,8,21,0,0,21,0,0,21,0,0,0,21,2,21,0,21,0,2,21,0,21,0,21,4,21,1,21,0,4,21,4,21,5,7,21,1,21,6,21,0,21,0,6,0,21,0,21,33,0,0,33,0,0,0,15,14,16,15,33,33,33,33,33,11,33,33,33
"218","comuna","Renca",403,403,403,403,403,403,403,403,403,403,403,394,403,403,326,403,403,403,403,403,403,403,403,250,403,306,134,174,2,132,13,403,7,7,187,403,135,135,135,134,131,125,117,113,112,113,137,137,42,137,127,403,187,187,177,403,177,403,187,187,174,187,403,403,187,187,187,30,187,67,67,120,187,174,137,403,403,119,306,6,0,6,4,1,0,0,1,0,0,0,0,11,2,8,8,10,10,111,2,119,96,119,81,81,81,403,81,81,403,137,127,127,127,127,4,0,1,5,127,20,0,2,22,127,0,0,0,0,127,2,0,0,2,127,0,0,0,0,13,127,0,0,0,127,27,0,2,127,0,0,0,127,0,0,0,127,0,0,0,127,15,0,1,127,0,0,0,127,1,0,0,127,1,0,0,127,1,0,0,127,403,0,0,0,31,127,127,127,49,46,37,9,46,46,46,46,5,1,6,46,8,8,46,46,173,187,7,0,119,10,0,17,187,187,306,3,0,3,306,0,0,0,3,114,403,26,99,10,88,306,0,0,306,0,0,306,0,0,3,306,24,306,4,306,3,30,306,0,306,9,306,15,306,6,306,0,30,306,23,306,20,42,306,2,306,74,306,8,306,0,80,8,306,0,306,403,0,0,403,0,0,0,257,228,260,233,403,403,403,403,403,187,403,403,403
"219","comuna","Rengo",213,213,213,213,213,213,213,213,213,213,213,210,213,213,188,213,213,213,213,213,213,213,213,137,213,163,80,84,0,79,8,213,1,1,92,213,76,74,76,76,76,76,76,53,53,53,76,76,38,76,74,213,92,92,90,213,90,213,92,92,72,92,213,213,92,92,92,31,92,56,56,36,92,84,76,213,213,71,163,8,3,9,1,1,1,0,0,0,0,0,0,10,6,4,4,10,10,67,0,69,56,71,49,49,49,213,49,49,213,76,58,58,58,58,3,0,0,3,58,4,0,0,4,58,1,0,0,1,58,4,0,0,4,58,0,0,0,0,5,58,4,0,0,58,6,0,0,58,0,0,0,58,1,0,0,58,0,0,0,58,7,0,0,58,1,0,0,58,0,0,0,58,1,0,0,58,0,0,0,58,213,2,0,0,16,58,58,58,16,14,13,1,14,14,14,14,5,0,5,14,6,6,14,14,72,92,15,0,71,4,0,19,86,86,163,3,0,3,163,0,0,0,3,69,213,15,54,1,50,163,1,1,163,0,0,163,0,0,4,163,16,163,4,163,4,23,163,0,163,1,163,9,163,9,163,1,20,163,15,163,7,21,163,0,163,39,163,10,163,0,45,10,163,0,163,213,0,0,213,0,0,0,128,116,128,116,213,213,213,213,213,92,213,213,213
"220","comuna","Requínoa",95,95,95,95,95,95,95,95,95,95,95,95,95,95,75,95,95,95,95,95,95,95,95,61,95,75,29,47,0,28,2,95,1,1,49,95,42,43,43,43,43,42,40,33,33,33,43,43,16,43,41,95,49,49,47,95,47,95,49,49,41,49,95,95,49,49,49,13,49,24,24,25,49,47,43,95,95,26,75,3,3,0,1,0,0,0,0,0,0,0,0,5,5,0,0,5,5,26,0,25,21,26,16,16,16,95,16,16,95,43,35,35,35,35,0,1,0,1,35,12,0,1,13,35,1,0,0,1,35,1,0,0,1,35,0,0,0,0,11,35,0,0,0,35,5,0,0,35,0,0,0,35,1,0,0,35,0,0,0,35,5,0,0,35,0,0,0,35,0,0,0,35,0,0,0,35,0,0,0,35,95,0,0,0,8,35,35,35,5,5,3,2,5,5,5,5,0,0,0,5,1,1,5,5,40,49,3,0,26,1,0,4,43,43,75,1,0,1,75,0,0,0,1,31,95,2,29,1,28,75,1,1,75,0,0,75,0,0,2,75,6,75,1,75,2,9,75,0,75,0,75,6,75,5,75,0,11,75,3,75,2,5,75,1,75,16,75,1,75,0,17,1,75,0,75,95,0,0,95,0,0,0,62,57,62,57,95,95,95,95,95,49,95,95,95
"221","comuna","Retiro",36,36,36,36,36,36,36,36,36,36,36,35,36,36,31,36,36,36,36,36,36,36,36,18,36,29,10,21,0,8,0,36,0,0,21,36,16,15,16,16,16,15,16,8,8,8,16,16,12,16,16,36,21,21,21,36,21,36,21,21,16,21,36,36,21,21,21,2,21,13,13,8,21,21,16,36,36,8,29,0,4,2,0,0,0,0,0,0,0,0,0,4,3,1,1,4,4,7,0,8,3,8,7,7,7,36,7,7,36,16,11,11,11,11,0,0,0,0,11,0,0,0,0,11,0,0,0,0,11,1,0,0,1,11,0,0,0,0,1,11,0,0,0,11,1,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,1,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,36,0,0,0,1,11,11,11,5,5,0,5,5,5,5,5,0,1,1,5,1,1,5,5,16,21,2,9,8,1,1,13,21,21,29,0,0,0,29,0,0,0,0,15,36,0,15,0,15,29,0,0,29,0,0,29,0,0,0,29,1,29,0,29,2,3,29,0,29,2,29,0,29,1,29,1,4,29,5,29,6,9,29,0,29,8,29,0,29,0,8,0,29,0,29,36,0,0,36,0,0,0,25,23,25,23,36,36,36,36,36,21,36,36,36
"222","comuna","Rinconada",179,179,179,179,179,179,179,179,179,179,179,177,179,179,155,179,179,179,179,179,179,179,179,102,179,139,61,81,0,58,3,179,2,2,83,179,65,63,64,64,62,63,56,52,52,52,67,67,33,67,63,179,83,83,79,179,79,179,83,83,72,83,179,179,83,83,83,27,83,49,49,34,83,81,67,179,179,56,139,9,5,10,2,0,0,0,0,0,0,0,0,19,12,7,7,19,19,49,0,50,26,56,42,42,42,179,42,42,179,67,56,56,56,56,1,0,0,1,56,3,0,0,3,56,1,0,0,1,56,3,0,0,3,56,4,0,0,4,5,56,1,0,0,56,11,0,0,56,0,0,0,56,0,0,0,56,0,0,0,56,14,0,0,56,0,0,0,56,1,0,0,56,0,0,0,56,0,0,0,56,179,0,0,0,20,56,56,56,16,16,14,2,16,16,16,16,3,0,3,16,3,3,16,16,72,83,12,0,56,5,0,17,85,85,139,5,0,5,139,0,0,0,5,57,179,13,50,2,44,139,2,2,139,2,2,139,2,2,10,139,12,139,2,139,4,18,139,1,139,1,139,3,139,6,139,1,12,139,9,139,6,13,139,4,139,25,139,8,139,0,32,8,139,0,139,179,2,2,179,0,2,2,114,106,117,110,179,179,179,179,179,83,179,179,179
"223","comuna","Río Bueno",133,133,133,133,133,133,133,133,133,133,133,132,133,133,117,133,133,133,133,133,133,133,133,53,133,112,52,62,3,50,2,133,1,1,62,133,39,38,39,39,36,37,38,30,30,30,39,39,13,39,36,133,62,62,59,133,59,133,62,62,59,62,133,133,62,62,62,20,62,31,31,31,62,60,39,133,133,50,112,1,1,2,1,0,0,0,0,0,0,0,0,4,3,1,1,4,4,49,1,48,36,50,35,35,35,133,35,35,133,39,36,35,35,36,2,0,1,3,36,2,0,0,2,36,0,0,0,0,36,3,0,0,3,36,0,0,0,0,3,36,10,0,1,36,11,0,0,36,0,0,0,36,1,0,0,36,0,0,0,36,2,0,0,36,0,0,0,36,1,0,0,36,1,0,0,36,0,0,0,36,133,12,0,0,23,36,36,36,22,22,12,10,22,22,22,22,7,1,8,22,7,7,22,22,58,62,7,0,50,1,0,8,61,61,112,1,0,1,112,0,0,0,1,51,133,5,47,1,36,112,2,1,112,0,0,112,1,1,3,112,12,112,0,112,2,14,112,0,112,8,112,6,112,1,112,0,15,112,12,112,10,22,112,1,112,20,112,6,112,0,24,6,112,0,112,133,0,0,133,0,0,0,92,83,94,85,133,133,133,133,133,62,133,133,133
"224","comuna","Río Claro",110,110,110,110,110,110,110,110,110,110,110,110,110,110,90,110,110,110,110,110,110,110,110,63,110,89,33,56,0,33,1,110,0,0,57,110,48,48,48,48,48,48,47,42,42,42,48,48,26,48,46,110,57,57,55,110,55,110,57,57,55,57,110,110,57,57,57,6,57,25,25,32,57,56,48,110,110,32,89,4,1,1,1,0,0,0,0,0,0,0,0,5,4,1,1,5,5,31,0,30,17,32,27,27,27,110,27,27,110,48,47,47,47,47,1,0,0,1,47,16,0,0,16,47,0,0,0,0,47,0,0,0,0,47,0,0,0,0,16,47,0,0,0,47,9,0,0,47,0,0,0,47,0,0,0,47,0,0,0,47,6,0,0,47,0,0,0,47,0,0,0,47,0,0,0,47,0,0,0,47,110,0,0,0,11,47,47,47,9,8,7,1,8,8,8,8,0,0,0,8,5,5,8,8,55,57,3,0,32,3,0,6,60,60,89,3,0,3,89,0,0,0,3,41,110,5,37,1,36,89,2,2,89,0,0,89,0,0,4,89,7,89,0,89,3,10,89,0,89,0,89,4,89,1,89,0,5,89,8,89,11,17,89,0,89,21,89,1,89,0,22,1,89,0,89,110,0,0,110,0,0,0,76,69,76,70,110,110,110,110,110,57,110,110,110
"225","comuna","Río Hurtado",39,39,39,39,39,39,39,39,39,39,39,38,39,39,35,39,39,39,39,39,39,39,39,23,39,31,12,19,1,12,1,39,1,1,20,39,15,15,15,15,14,15,15,11,11,11,15,15,11,15,15,39,20,20,20,39,20,39,20,20,17,20,39,39,20,20,20,4,20,12,12,8,20,19,15,39,39,11,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,10,0,11,8,11,9,9,9,39,9,9,39,15,12,12,12,12,0,0,0,0,12,3,0,0,3,12,0,0,0,0,12,0,0,0,0,12,0,0,0,0,1,12,0,0,0,12,3,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,39,0,0,0,3,12,12,12,4,4,2,2,4,4,4,4,1,0,1,4,1,1,4,4,16,20,3,0,11,1,0,4,20,20,31,0,0,0,31,1,0,1,1,15,39,1,14,0,14,31,1,1,31,0,0,31,0,0,2,31,0,31,0,31,0,0,31,0,31,1,31,2,31,1,31,4,8,31,2,31,11,12,31,0,31,6,31,1,31,0,6,1,31,0,31,39,0,0,39,0,0,0,25,24,25,24,39,39,39,39,39,20,39,39,39
"226","comuna","Río Ibáñez",108,108,108,108,108,108,108,108,108,108,108,106,108,108,93,108,108,108,108,108,108,108,108,51,108,88,31,63,2,25,7,108,4,4,69,108,30,31,31,31,29,30,31,26,24,26,31,31,17,31,30,108,69,69,68,108,68,108,69,69,65,69,108,108,69,69,69,12,69,25,25,44,69,64,31,108,108,19,88,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,19,2,18,13,19,8,8,8,108,8,8,108,31,30,30,30,30,3,0,1,4,30,14,0,0,14,30,1,0,0,1,30,5,0,1,6,30,0,0,0,0,8,30,0,0,0,30,2,0,0,30,0,0,0,30,1,0,0,30,0,0,0,30,1,0,0,30,1,0,0,30,0,0,0,30,0,0,0,30,0,0,0,30,108,0,0,0,5,30,30,30,37,34,30,3,33,34,34,34,13,0,13,34,11,11,33,34,63,69,8,0,19,3,0,11,67,68,88,5,0,5,88,0,0,0,5,43,108,5,38,0,38,88,1,1,88,0,0,88,0,0,6,88,5,88,1,88,1,7,88,0,88,2,88,7,88,2,88,0,11,88,12,88,12,21,88,0,88,15,88,2,88,0,16,2,88,0,88,108,0,0,108,0,0,0,75,73,75,74,108,108,108,108,108,69,108,108,108
"227","comuna","Río Negro",258,258,258,258,258,258,258,258,258,258,258,258,258,258,230,258,258,258,258,258,258,258,258,93,258,220,109,111,2,109,1,258,0,0,112,258,81,81,81,81,81,81,81,73,73,73,81,81,10,81,73,258,112,112,104,258,104,258,112,112,112,112,258,258,112,112,112,5,112,2,2,110,112,111,81,258,258,108,220,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,108,0,108,107,108,33,33,33,258,33,33,258,81,81,81,81,81,6,0,0,6,81,7,0,1,8,81,0,0,0,0,81,2,0,0,2,81,0,0,0,0,12,81,38,0,0,81,4,0,0,81,0,0,0,81,1,0,0,81,0,0,0,81,1,0,0,81,0,0,0,81,0,0,0,81,0,0,0,81,0,0,0,81,258,33,0,0,41,81,81,81,31,31,21,10,31,31,31,31,14,0,14,31,1,1,31,31,112,112,1,0,108,0,0,1,112,112,220,2,0,2,220,0,0,0,2,110,258,2,108,0,72,220,2,2,220,0,0,220,0,0,4,220,11,220,0,220,3,14,220,0,220,6,220,27,220,0,220,4,34,220,11,220,2,12,220,0,220,28,220,4,220,0,30,4,220,0,220,258,1,1,258,0,1,1,164,152,164,152,258,258,258,258,258,112,258,258,258
"228","comuna","Romeral",84,84,84,84,84,84,84,84,84,84,84,83,84,84,70,84,84,84,84,84,84,84,84,44,84,69,34,35,0,34,0,84,0,0,35,84,27,27,27,27,27,24,18,20,20,20,27,27,9,27,24,84,35,35,32,84,32,84,35,35,31,35,84,84,35,35,35,7,35,26,26,9,35,35,27,84,84,34,69,1,6,0,0,0,0,0,0,0,0,0,0,6,2,4,4,6,6,30,0,33,19,34,29,29,29,84,29,29,84,27,23,23,23,23,0,0,0,0,23,4,0,0,4,23,0,0,0,0,23,1,0,0,1,23,0,0,0,0,5,23,1,0,0,23,7,0,0,23,0,0,0,23,1,0,0,23,0,0,0,23,3,0,0,23,0,0,0,23,0,0,0,23,0,0,0,23,0,0,0,23,84,1,0,0,9,23,23,23,8,8,3,5,8,8,8,8,2,0,2,8,3,3,8,8,31,35,1,3,34,0,5,9,37,37,69,2,0,2,69,0,0,0,2,29,84,3,26,0,25,69,4,4,69,0,0,69,0,0,6,69,7,69,1,69,4,12,69,0,69,0,69,6,69,5,69,0,11,69,8,69,5,13,69,0,69,16,69,8,69,0,24,8,69,0,69,84,0,0,84,0,0,0,59,52,59,52,84,84,84,84,84,35,84,84,84
"229","comuna","Sagrada Familia",270,270,270,270,270,270,270,270,270,270,270,266,270,270,231,270,270,270,270,270,270,270,270,143,270,220,98,123,1,97,3,270,1,1,124,270,109,109,109,109,109,105,94,85,84,85,109,109,57,109,105,270,124,124,120,270,120,270,124,124,110,124,270,270,124,124,124,49,124,57,57,67,124,122,109,270,270,96,220,8,4,3,2,0,0,0,0,0,0,0,0,14,5,8,8,13,13,88,0,91,52,96,65,65,65,270,65,65,270,109,96,96,96,96,1,0,1,2,96,9,0,1,10,96,0,0,0,0,96,3,0,1,4,96,2,0,0,2,9,96,8,0,0,96,8,0,0,96,0,0,0,96,4,0,0,96,1,0,0,96,13,0,0,96,0,0,0,96,0,0,0,96,0,0,0,96,0,0,0,96,270,4,0,0,22,96,96,96,15,14,7,7,14,14,14,14,0,1,1,14,6,6,14,14,110,124,10,4,96,6,1,21,125,125,220,5,0,5,220,0,0,0,5,85,270,5,81,1,72,220,8,8,220,3,3,220,0,0,14,220,15,220,2,220,4,21,220,0,220,4,220,11,220,5,220,1,21,220,20,220,12,30,220,2,220,45,220,7,220,0,51,7,220,0,220,270,0,0,270,0,0,0,176,159,177,161,270,270,270,270,270,124,270,270,270
"230","comuna","Salamanca",326,326,326,326,326,326,326,326,326,326,326,324,326,326,272,326,326,326,326,326,326,326,326,196,326,256,121,151,7,105,7,326,4,3,153,326,105,103,107,107,103,98,105,82,80,82,108,108,49,108,104,326,153,153,149,326,149,326,153,153,137,153,326,326,153,153,153,30,153,14,14,139,153,147,108,326,326,103,256,9,10,1,0,2,0,0,0,0,0,0,0,12,4,8,8,12,12,95,1,103,79,103,68,68,68,326,68,68,326,108,92,92,92,92,7,0,0,7,92,16,0,0,16,92,1,0,0,1,92,4,0,0,4,92,1,0,0,1,16,92,0,0,0,92,6,0,0,92,0,0,0,92,0,0,0,92,0,0,0,92,0,0,0,92,1,0,0,92,0,0,0,92,1,0,0,92,0,0,0,92,326,0,0,0,8,92,92,92,42,42,39,0,39,42,42,42,12,0,12,42,12,12,39,39,131,153,19,0,103,4,0,23,146,146,256,5,0,5,256,0,0,0,5,104,326,10,94,1,93,256,15,15,256,3,3,256,0,0,20,256,22,256,0,256,9,30,256,0,256,2,256,14,256,8,256,3,27,256,18,256,52,59,256,0,256,58,256,1,256,0,59,1,256,0,256,326,0,0,326,0,0,0,203,188,206,191,326,326,326,326,326,153,326,326,326
"231","comuna","San Antonio",1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1657,1675,1675,1424,1675,1675,1675,1675,1675,1675,1675,1675,1046,1675,1298,604,705,10,593,60,1675,23,23,756,1675,591,591,591,591,591,589,569,447,438,447,592,592,153,592,562,1675,756,756,726,1675,726,1675,756,756,712,756,1675,1675,756,756,756,178,756,351,351,405,756,708,592,1675,1675,542,1298,104,35,42,21,8,1,0,0,1,0,0,0,118,55,62,62,117,117,480,2,537,430,542,334,348,357,1675,357,357,1675,592,556,544,544,556,23,0,1,24,556,64,0,3,67,556,20,0,1,21,556,37,0,4,41,556,50,0,0,50,117,556,6,0,0,556,131,0,2,556,0,0,0,556,3,0,2,556,1,0,0,556,121,0,5,556,19,0,0,556,1,0,0,556,6,0,2,556,3,0,0,556,1675,5,0,0,213,555,556,556,152,146,141,1,142,146,146,146,31,0,31,146,23,23,142,142,697,756,69,0,542,30,0,99,746,746,1298,24,0,24,1298,2,0,2,26,542,1675,173,446,71,367,1298,24,20,1298,3,3,1298,6,6,52,1298,122,1298,21,1298,44,183,1298,10,1298,13,1298,50,1298,51,1298,8,125,1298,53,1298,93,126,1298,7,1298,323,1298,32,1298,2,350,33,1298,0,1298,1675,0,0,1675,0,0,0,1083,967,1086,975,1675,1675,1675,1675,1675,756,1675,1675,1675
"232","comuna","San Bernardo",1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1936,1906,1936,1936,1610,1936,1936,1936,1936,1936,1936,1936,1936,1308,1936,1438,631,830,1,608,47,1936,15,14,874,1936,672,674,678,679,671,624,580,591,583,591,691,691,143,691,650,1936,874,874,833,1936,833,1936,874,874,834,874,1936,1936,874,874,874,176,874,265,265,609,874,835,691,1936,1936,564,1438,48,19,20,51,8,2,0,1,2,0,0,3,107,43,59,59,102,102,505,7,551,443,564,354,354,358,1936,358,358,1936,691,655,652,652,655,22,0,5,27,655,103,0,13,116,655,9,0,3,12,655,31,0,7,38,655,16,0,1,17,87,655,1,0,0,655,174,0,12,655,3,0,0,655,11,0,1,655,2,0,0,655,120,0,5,655,7,0,0,655,23,0,6,655,4,0,0,655,2,0,0,655,1936,2,0,0,234,655,655,655,177,175,139,32,171,175,175,175,23,4,27,175,43,43,171,171,826,874,43,2,564,25,1,71,866,866,1438,18,0,18,1438,1,0,1,19,559,1936,228,453,118,324,1438,14,12,1438,11,9,1438,1,1,37,1438,106,1438,17,1438,21,143,1438,2,1438,13,1438,24,1438,40,1438,6,84,1438,96,1438,40,129,1438,10,1438,382,1438,17,1438,1,391,17,1438,0,1438,1936,0,0,1936,0,0,0,1163,1027,1179,1062,1936,1936,1936,1936,1936,874,1936,1936,1936
