"","geography_level","geography_name","geography_id","sex","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"64","comuna","Arica",12,"Hombre",2014,427456.587330667,327109.976882429,"[398233, 459926]","[303127, 351575]"
"65","comuna","Arica",12,"Hombre",2015,485925.89642523,400000,"[456816, 521254]","[356665, 400737]"
"66","comuna","Aysén",13,"Hombre",2010,583137.736628521,347282.138128909,"[427328, 745043]","[254304, 385883]"
"67","comuna","Aysén",13,"Hombre",2011,551191.461041426,351691.622441243,"[465465, 626204]","[320523, 414850]"
"68","comuna","Aysén",13,"Hombre",2012,606521.042328246,417518.562051132,"[513945, 728083]","[391561, 480061]"
"69","comuna","Aysén",13,"Hombre",2013,626075.207613011,498111.850386621,"[535051, 711422]","[388971, 550000]"
"70","comuna","Aysén",13,"Hombre",2014,595270.26891651,399924.995312207,"[509650, 693024]","[349934, 499906]"
"71","comuna","Aysén",13,"Hombre",2015,682933.776415255,467122.37543926,"[541236, 897686]","[401483, 571108]"
"72","comuna","Buin",14,"Hombre",2010,503268.623920334,250000,"[333863, 705210]","[199876, 297261]"
"73","comuna","Buin",14,"Hombre",2011,477884.074503348,249702.951922495,"[336419, 702758]","[210000, 348881]"
"74","comuna","Buin",14,"Hombre",2012,739377.077787155,276050.0370589,"[414250, 1140146]","[230000, 385750]"
"75","comuna","Buin",14,"Hombre",2013,718133.34273625,350000,"[477571, 1040548]","[299906, 412848]"
"76","comuna","Buin",14,"Hombre",2014,529922.996678801,350000,"[412738, 646265]","[300000, 405340]"
"77","comuna","Buin",14,"Hombre",2015,607392.917899097,371529.918349215,"[436729, 791081]","[301222, 400000]"
"78","comuna","Bulnes",15,"Hombre",2010,192600.694222069,170164.304586369,"[154538, 231451]","[152876, 188280]"
"79","comuna","Bulnes",15,"Hombre",2011,268181.11340933,189360.778955907,"[189133, 399689]","[150123, 202917]"
"80","comuna","Bulnes",15,"Hombre",2012,292432.703894358,204714.068295724,"[222901, 375984]","[180131, 248590]"
"81","comuna","Bulnes",15,"Hombre",2013,289362.07908366,210000,"[212540, 368437]","[198557, 257989]"
"82","comuna","Bulnes",15,"Hombre",2014,299804.447677624,227685.128864037,"[227730, 377110]","[210450, 264446]"
"83","comuna","Bulnes",15,"Hombre",2015,350023.631426354,259756.03500215,"[277710, 434760]","[241065, 330687]"
"84","comuna","Cabildo",16,"Hombre",2010,308135.144483064,217578.611374927,"[227397, 403234]","[199863, 300000]"
"85","comuna","Cabildo",16,"Hombre",2011,404396.651208097,362352.210518227,"[336604, 473930]","[235347, 443578]"
"86","comuna","Cabildo",16,"Hombre",2012,554611.869861864,402055.743985638,"[391697, 807504]","[291171, 619083]"
"87","comuna","Cabildo",16,"Hombre",2013,588800.778930974,300372.159038768,"[377996, 1033907]","[249056, 392034]"
"88","comuna","Cabildo",16,"Hombre",2014,463379.017383104,351085.294927753,"[351364, 623253]","[265007, 599887]"
"89","comuna","Cabildo",16,"Hombre",2015,422779.252615454,395585.451112472,"[357622, 497026]","[300017, 516899]"
"90","comuna","Cabrero",18,"Hombre",2010,305943.871172631,219996.234444963,"[215487, 410631]","[180876, 357956]"
"91","comuna","Cabrero",18,"Hombre",2011,400214.221630168,268947.920775496,"[280975, 574590]","[221562, 389276]"
"92","comuna","Cabrero",18,"Hombre",2012,383005.275243399,227388.771668091,"[235257, 488341]","[196731, 313279]"
"93","comuna","Cabrero",18,"Hombre",2013,309588.028841511,273440.460639139,"[241454, 374796]","[209207, 388527]"
"94","comuna","Cabrero",18,"Hombre",2014,347942.132932306,330183.983170448,"[273576, 431012]","[232051, 399925]"
"95","comuna","Cabrero",18,"Hombre",2015,326835.823792029,318474.679874194,"[285135, 362664]","[286953, 396433]"
"96","comuna","Calama",19,"Hombre",2010,735500.491533876,496937.626823522,"[653684, 811492]","[449215, 568462]"
"97","comuna","Calama",19,"Hombre",2011,835693.28156717,550000,"[719515, 919784]","[492368, 690886]"
"98","comuna","Calama",19,"Hombre",2012,804061.931165534,606968.007535166,"[722421, 869770]","[560346, 700012]"
"99","comuna","Calama",19,"Hombre",2013,1077359.81027356,796978.960618594,"[931515, 1203948]","[695391, 946139]"
"100","comuna","Calama",19,"Hombre",2014,1007919.28877344,799870.558927435,"[905236, 1124180]","[612814, 908550]"
"101","comuna","Calama",19,"Hombre",2015,987808.495689964,700189.428107526,"[888050, 1075675]","[600077, 761741]"
"102","comuna","Calbuco",20,"Hombre",2010,255036.397657811,228080.833639406,"[205921, 314884]","[200196, 278968]"
"103","comuna","Calbuco",20,"Hombre",2011,354216.380980173,303102.167579198,"[265530, 491141]","[216306, 392875]"
"104","comuna","Calbuco",20,"Hombre",2012,311487.54309205,301353.092783505,"[210043, 505193]","[192866, 331488]"
"105","comuna","Calbuco",20,"Hombre",2013,308447.274529385,299103.406272494,"[239293, 460099]","[196887, 351169]"
"106","comuna","Calbuco",20,"Hombre",2014,995645.16499913,290915.332304323,"[324548, 2106579]","[212235, 318538]"
"107","comuna","Calbuco",20,"Hombre",2015,462595.907123418,347511.088113037,"[355359, 592194]","[279845, 401291]"
"108","comuna","Caldera",21,"Hombre",2010,313776.310728409,270076.877053357,"[255455, 366783]","[179877, 337800]"
"109","comuna","Caldera",21,"Hombre",2011,376185.939374777,300343.430889429,"[297449, 467199]","[239853, 498231]"
"110","comuna","Caldera",21,"Hombre",2012,458369.100213215,285419.483401973,"[336832, 573569]","[250000, 500000]"
"111","comuna","Caldera",21,"Hombre",2013,448213.286290657,386894.391184902,"[366621, 565858]","[298867, 496777]"
"112","comuna","Caldera",21,"Hombre",2014,512371.02606484,405134.534532975,"[401951, 685741]","[325239, 539899]"
"113","comuna","Caldera",21,"Hombre",2015,463549.197095496,397498.961514234,"[375727, 581586]","[301126, 550149]"
"114","comuna","Calera",22,"Hombre",2010,384132.465260357,270011.667976502,"[315377, 465753]","[190680, 324182]"
"115","comuna","Calera",22,"Hombre",2011,279869.740312553,200966.641394996,"[247272, 326407]","[181418, 249330]"
"116","comuna","Calera",22,"Hombre",2012,408443.847760751,251099.03375017,"[315953, 512090]","[201805, 280642]"
"117","comuna","Calera",22,"Hombre",2013,497680.287363639,300401.035751127,"[357904, 832841]","[256347, 398489]"
"118","comuna","Calera",22,"Hombre",2014,535519.852228204,413300.277897289,"[462763, 629873]","[351390, 503676]"
"119","comuna","Calera",22,"Hombre",2015,455561.106873774,320829.89435433,"[380906, 544734]","[300156, 469931]"
"120","comuna","Calera de Tango",23,"Hombre",2010,685351.892382425,350342.53278528,"[348130, 1095396]","[180176, 1201174]"
"121","comuna","Calera de Tango",23,"Hombre",2011,1005000.67917614,587827.426080364,"[509074, 1483117]","[235633, 1406766]"
"122","comuna","Calera de Tango",23,"Hombre",2012,695116.02034443,331854.957611499,"[256350, 1262381]","[241349, 482698]"
"123","comuna","Calera de Tango",23,"Hombre",2013,551190.613345385,332116.115680074,"[308771, 910003]","[210285, 801085]"
"124","comuna","Calera de Tango",23,"Hombre",2014,631874.983080211,325861.28482092,"[357816, 1089353]","[202085, 758322]"
"125","comuna","Calera de Tango",23,"Hombre",2015,757857.135354561,527139.170590368,"[471330, 1308563]","[360864, 652648]"
"126","comuna","Calle Larga",24,"Hombre",2010,224507.282143133,199981.943538663,"[191711, 263924]","[160157, 243557]"
"127","comuna","Calle Larga",24,"Hombre",2011,355143.513639751,206809.426899811,"[263105, 501384]","[194600, 300300]"
"128","comuna","Calle Larga",24,"Hombre",2012,370387.925320282,274136.767650758,"[300425, 500128]","[220583, 321518]"
"129","comuna","Calle Larga",24,"Hombre",2013,578763.683002579,253074.917867685,"[345062, 914959]","[225305, 319523]"
"130","comuna","Calle Larga",24,"Hombre",2014,364784.065635191,288116.110792735,"[296125, 443724]","[252606, 354387]"
"131","comuna","Calle Larga",24,"Hombre",2015,416582.692276774,334732.590784448,"[330434, 498303]","[286161, 430353]"
"132","comuna","Camarones",25,"Hombre",2010,209934.766839272,151667.267203527,"[169562, 258846]","[89468, 298362]"
"133","comuna","Camarones",25,"Hombre",2011,154157.696247766,94980.6295399516,"[110898, 195816]","[78881, 164948]"
"134","comuna","Camarones",25,"Hombre",2012,218292.623664846,101525.020268785,"[112573, 415478]","[79020, 148139]"
"135","comuna","Camarones",25,"Hombre",2013,106572.890000646,50067.7812923635,"[45855, 184707]","[32044, 185251]"
"136","comuna","Camiña",26,"Hombre",2011,142311.761790814,73540.6660348749,"[74331, 279037]","[51841, 180870]"
"137","comuna","Camiña",26,"Hombre",2012,202635.908754146,129054.370530778,"[92000, 354759]","[45170, 284214]"
"138","comuna","Camiña",26,"Hombre",2013,176038.31902395,130176.231360145,"[111984, 243592]","[115156, 150203]"
"139","comuna","Camiña",26,"Hombre",2014,169545.454545455,150000,"[124284, 218943]","[125000, 210000]"
"140","comuna","Camiña",26,"Hombre",2015,88589.1550468374,98605.2045255984,"[63159, 113579]","[41666, 125464]"
"141","comuna","Canela",27,"Hombre",2010,477834.328560047,296723.976508459,"[292343, 808551]","[229777, 419838]"
"142","comuna","Canela",27,"Hombre",2011,401804.564123594,300916.947852716,"[277610, 533012]","[199376, 392890]"
"143","comuna","Canela",27,"Hombre",2012,343625.412898255,279109.87082197,"[246599, 447506]","[200902, 342633]"
"144","comuna","Canela",27,"Hombre",2013,406069.74000053,320234.877458903,"[325612, 488548]","[253476, 499309]"
"145","comuna","Canela",27,"Hombre",2014,410568.542618272,306045.912050319,"[295784, 511546]","[249667, 399963]"
"146","comuna","Canela",27,"Hombre",2015,695785.00953544,297978.984093217,"[380803, 1253909]","[200000, 451269]"
"147","comuna","Cañete",28,"Hombre",2010,257137.83651381,169883.732291158,"[207533, 331870]","[150043, 204865]"
"148","comuna","Cañete",28,"Hombre",2011,238019.06073415,179424.649807276,"[180285, 287632]","[149521, 200967]"
"149","comuna","Cañete",28,"Hombre",2012,308844.679036508,169589.782741544,"[205691, 518684]","[152790, 200799]"
"150","comuna","Cañete",28,"Hombre",2013,275818.063441832,200271.125169454,"[206233, 359629]","[166004, 236511]"
"151","comuna","Cañete",28,"Hombre",2014,267615.358192618,181215.144526552,"[198856, 358869]","[134446, 225000]"
"152","comuna","Cañete",28,"Hombre",2015,285295.8570395,229844.423116578,"[230418, 389645]","[200000, 279537]"
"153","comuna","Carahue",29,"Hombre",2010,117763.152372188,80694.9033450742,"[97700, 144587]","[67180, 128982]"
"154","comuna","Carahue",29,"Hombre",2011,134324.67743736,77822.0624678769,"[97061, 192235]","[60120, 115066]"
"155","comuna","Carahue",29,"Hombre",2012,118467.274489334,90241.9426855653,"[86946, 146999]","[64465, 119291]"
"156","comuna","Carahue",29,"Hombre",2013,142286.163874556,114596.591273468,"[112442, 175027]","[74480, 129248]"
"157","comuna","Carahue",29,"Hombre",2014,169785.900224997,143972.4784269,"[137316, 198719]","[94189, 185937]"
"158","comuna","Carahue",29,"Hombre",2015,188947.537289772,159667.398885582,"[130844, 248718]","[92682, 200000]"
"159","comuna","Cartagena",30,"Hombre",2010,213389.988551026,173115.578432379,"[144131, 332007]","[151287, 220000]"
"160","comuna","Cartagena",30,"Hombre",2011,311002.726332612,259168.93861051,"[204195, 457533]","[178428, 377539]"
"161","comuna","Cartagena",30,"Hombre",2012,355819.873997709,251127.577319588,"[208723, 617500]","[198265, 351579]"
"162","comuna","Cartagena",30,"Hombre",2013,258044.076804731,259018.162201043,"[200877, 319098]","[199245, 298867]"
"163","comuna","Cartagena",30,"Hombre",2014,213793.237077318,236455.653478342,"[110146, 293278]","[79985, 321252]"
"164","comuna","Cartagena",30,"Hombre",2015,383703.806602924,400108.244632872,"[300721, 451322]","[240065, 510138]"
"165","comuna","Casablanca",31,"Hombre",2010,389900.244828352,249829.018075232,"[268513, 569711]","[219850, 600314]"
"166","comuna","Casablanca",31,"Hombre",2011,338115.784525712,249200.902510106,"[229036, 485787]","[185206, 593098]"
"167","comuna","Casablanca",31,"Hombre",2012,252993.09646539,193870.489690722,"[159825, 404064]","[120541, 251128]"
"168","comuna","Casablanca",31,"Hombre",2014,573762.082660181,381434.52719348,"[294461, 963669]","[194380, 424377]"
"169","comuna","Casablanca",31,"Hombre",2015,785649.764578055,401629.844259328,"[342853, 1530725]","[321304, 446813]"
"170","comuna","Castro",32,"Hombre",2010,258546.553108578,173063.879503669,"[205295, 321122]","[146700, 200063]"
"171","comuna","Castro",32,"Hombre",2011,316497.091300727,253405.600955263,"[279818, 363540]","[219297, 299475]"
"172","comuna","Castro",32,"Hombre",2012,454207.524627627,280877.166553979,"[361986, 548987]","[222373, 351783]"
"173","comuna","Castro",32,"Hombre",2013,407147.781372014,291812.391009002,"[339029, 494589]","[250339, 321238]"
"174","comuna","Castro",32,"Hombre",2014,471613.689712629,295938.897164525,"[390554, 557668]","[248730, 314694]"
"175","comuna","Castro",32,"Hombre",2015,463374.701421616,300968.488080465,"[374126, 569155]","[274763, 357610]"
"176","comuna","Catemu",33,"Hombre",2010,291378.951736498,204784.799582614,"[238483, 363929]","[177845, 267463]"
"177","comuna","Catemu",33,"Hombre",2011,317158.721852066,251208.301743745,"[271339, 369237]","[229265, 290401]"
"178","comuna","Catemu",33,"Hombre",2012,418276.934043789,392192.222631772,"[341574, 500578]","[271421, 406374]"
"179","comuna","Catemu",33,"Hombre",2013,361565.967142664,349699.111965198,"[315352, 423452]","[301747, 398049]"
"180","comuna","Catemu",33,"Hombre",2014,434419.58162567,412107.802482392,"[360564, 502317]","[301471, 499990]"
"181","comuna","Catemu",33,"Hombre",2015,543390.025359863,377005.413103944,"[384394, 778028]","[300332, 401869]"
"182","comuna","Cauquenes",34,"Hombre",2010,205163.536430645,170251.317147915,"[172966, 249071]","[150028, 174241]"
"183","comuna","Cauquenes",34,"Hombre",2011,227045.267372504,193134.89217091,"[202653, 262404]","[179470, 201184]"
"184","comuna","Cauquenes",34,"Hombre",2012,248808.455522223,216557.473532296,"[216034, 292045]","[193870, 235731]"
"185","comuna","Cauquenes",34,"Hombre",2013,278568.005949328,211748.76240061,"[231994, 321750]","[209207, 240434]"
"186","comuna","Cauquenes",34,"Hombre",2014,284755.352887713,225000,"[248173, 327756]","[219086, 252561]"
"187","comuna","Cauquenes",34,"Hombre",2015,323870.625756232,241000,"[263186, 384178]","[215929, 251613]"
"188","comuna","Cerrillos",35,"Hombre",2010,267904.520755026,213853.639472399,"[213021, 326420]","[199863, 291987]"
"189","comuna","Cerrillos",35,"Hombre",2011,450897.559695576,402522.521322685,"[340129, 601866]","[250000, 514226]"
"190","comuna","Cerrillos",35,"Hombre",2012,499592.457027051,426960.775016054,"[379732, 637198]","[277899, 652932]"
"191","comuna","Cerrillos",35,"Hombre",2013,550607.00661233,498111.850386621,"[407294, 743100]","[298913, 640578]"
"192","comuna","Cerrillos",35,"Hombre",2014,435378.854131277,400217.589428115,"[366386, 539728]","[276687, 499945]"
"193","comuna","Cerrillos",35,"Hombre",2015,558190.748243831,400078.594396705,"[425293, 758892]","[292500, 528465]"
"194","comuna","Cerro Navia",36,"Hombre",2010,346544.734580386,220215.306322176,"[249269, 491633]","[199863, 260254]"
"195","comuna","Cerro Navia",36,"Hombre",2011,333782.192888755,251208.301743745,"[263769, 434635]","[240749, 297478]"
"196","comuna","Cerro Navia",36,"Hombre",2012,311354.567578274,281909.48904149,"[267201, 350107]","[251259, 316392]"
"197","comuna","Cerro Navia",36,"Hombre",2013,325320.266275986,300000,"[280301, 376311]","[257203, 334505]"
"198","comuna","Cerro Navia",36,"Hombre",2014,372939.122795193,346855.007432158,"[327437, 417712]","[303127, 390579]"
"199","comuna","Cerro Navia",36,"Hombre",2015,384702.366720975,343757.047851475,"[344327, 444633]","[302438, 400057]"
"200","comuna","Chañaral",39,"Hombre",2010,371619.738998127,299794.821690278,"[294722, 474026]","[272076, 319822]"
"201","comuna","Chañaral",39,"Hombre",2011,508931.984049666,352387.74626488,"[386397, 677234]","[265924, 633611]"
"202","comuna","Chañaral",39,"Hombre",2012,544641.986330699,397597.305971252,"[375870, 724082]","[280494, 552870]"
"203","comuna","Chañaral",39,"Hombre",2013,882869.621904061,494556.474045797,"[508526, 1341835]","[350474, 640469]"
"204","comuna","Chañaral",39,"Hombre",2014,529695.67848486,377112.695979242,"[329719, 855059]","[208392, 500221]"
"205","comuna","Chañaral",39,"Hombre",2015,781885.114577989,577210.936135875,"[513599, 1172003]","[386894, 810143]"
"206","comuna","Chanco",38,"Hombre",2010,153868.716868953,136985.375956496,"[116645, 214463]","[100098, 161138]"
"207","comuna","Chanco",38,"Hombre",2011,278980.712907704,189574.911008559,"[205721, 387598]","[151310, 250000]"
"208","comuna","Chanco",38,"Hombre",2012,259508.141017182,205347.36206008,"[227471, 302130]","[199787, 233760]"
"209","comuna","Chanco",38,"Hombre",2013,308170.102555807,247251.523606187,"[257810, 362500]","[210285, 290953]"
"210","comuna","Chanco",38,"Hombre",2014,299250.320041624,239080.837321716,"[243609, 361328]","[192526, 300690]"
"211","comuna","Chanco",38,"Hombre",2015,318306.689894736,251018.65266208,"[268470, 399083]","[241732, 301665]"
"212","comuna","Chépica",40,"Hombre",2010,278617.947061025,203984.583697913,"[202000, 369465]","[172518, 298367]"
"213","comuna","Chépica",40,"Hombre",2011,226921.314365501,205321.270217199,"[199363, 258616]","[171108, 256261]"
"214","comuna","Chépica",40,"Hombre",2012,221561.06708453,203034.681508066,"[175773, 263729]","[180000, 251405]"
"215","comuna","Chépica",40,"Hombre",2013,220232.582347587,204968.198708858,"[143491, 288710]","[100136, 229969]"
"216","comuna","Chépica",40,"Hombre",2014,293815.881684412,347537.104661075,"[219829, 371352]","[206165, 391000]"
"217","comuna","Chépica",40,"Hombre",2015,300874.073628595,198070.873857134,"[179018, 427610]","[116846, 497660]"
"218","comuna","Chiguayante",41,"Hombre",2010,381895.182656223,267857.602050638,"[313921, 476290]","[213629, 323750]"
"219","comuna","Chiguayante",41,"Hombre",2011,378147.281169242,248485.412053186,"[309664, 461284]","[217340, 279063]"
"220","comuna","Chiguayante",41,"Hombre",2012,400378.469820453,280902.268636915,"[316734, 624878]","[247335, 310000]"
"221","comuna","Chiguayante",41,"Hombre",2013,545266.748932466,300406.687754181,"[382911, 750365]","[298867, 355481]"
"222","comuna","Chiguayante",41,"Hombre",2014,505516.984250251,325997.97104519,"[417049, 591318]","[269640, 420000]"
"223","comuna","Chiguayante",41,"Hombre",2015,551816.380902079,353665.249719573,"[456271, 663777]","[297058, 405249]"
"224","comuna","Chile Chico",42,"Hombre",2010,264942.617561352,183033.277145014,"[175073, 350558]","[160157, 288561]"
"225","comuna","Chile Chico",42,"Hombre",2011,415699.497725549,351691.622441243,"[327832, 545268]","[262324, 618726]"
"226","comuna","Chile Chico",42,"Hombre",2012,649343.899741982,482698.120162181,"[344389, 1021819]","[382136, 724047]"
"227","comuna","Chile Chico",42,"Hombre",2013,714405.567590418,500322.771895001,"[426617, 1057423]","[298867, 742861]"
"228","comuna","Chile Chico",42,"Hombre",2014,489144.048420232,367273.831258203,"[331787, 631588]","[233439, 643090]"
"229","comuna","Chile Chico",42,"Hombre",2015,542285.36492373,384831.425310918,"[356678, 758469]","[250747, 705131]"
"230","comuna","Chillán",43,"Hombre",2010,323229.445759981,229289.28042981,"[274669, 379945]","[200000, 275782]"
"231","comuna","Chillán",43,"Hombre",2011,491934.361845338,295410.978437804,"[412107, 600030]","[251208, 301450]"
"232","comuna","Chillán",43,"Hombre",2012,554201.108080943,290872.187801287,"[452302, 662313]","[248641, 343915]"
"233","comuna","Chillán",43,"Hombre",2013,495159.489387913,298867.110231973,"[415713, 590466]","[270049, 350000]"
"234","comuna","Chillán",43,"Hombre",2014,533039.470289969,300767.710096229,"[441117, 626221]","[270857, 361938]"
"235","comuna","Chillán",43,"Hombre",2015,646171.930712232,350000,"[544997, 771159]","[301139, 400415]"
"236","comuna","Chillán Viejo",44,"Hombre",2010,311338.867584896,218507.943406408,"[240557, 376442]","[200140, 249829]"
"237","comuna","Chillán Viejo",44,"Hombre",2011,289394.519560266,205693.926448083,"[234300, 428654]","[180000, 247175]"
"238","comuna","Chillán Viejo",44,"Hombre",2012,336281.944043886,249992.863393417,"[271459, 404817]","[210483, 270375]"
"239","comuna","Chillán Viejo",44,"Hombre",2013,374754.30995546,272386.632152371,"[313881, 452833]","[223224, 300000]"
"240","comuna","Chillán Viejo",44,"Hombre",2014,404810.733725137,274405.739772905,"[333471, 490390]","[249970, 289737]"
"241","comuna","Chillán Viejo",44,"Hombre",2015,463968.706065917,338986.806618472,"[373898, 561641]","[263366, 371745]"
"242","comuna","Chimbarongo",45,"Hombre",2010,257538.073035741,199863.214460186,"[210387, 322312]","[179877, 249888]"
"243","comuna","Chimbarongo",45,"Hombre",2011,322542.678819744,218093.85429707,"[238557, 396384]","[187028, 237480]"
"244","comuna","Chimbarongo",45,"Hombre",2012,253578.890363304,210947.164948454,"[207968, 298708]","[193870, 245517]"
"245","comuna","Chimbarongo",45,"Hombre",2013,308513.991562433,258503.5003174,"[247942, 384515]","[223522, 278943]"
"246","comuna","Chimbarongo",45,"Hombre",2014,357706.4783657,299943.746484155,"[307635, 442929]","[257828, 299944]"
"247","comuna","Chimbarongo",45,"Hombre",2015,338309.424629586,290870.98736213,"[296888, 382026]","[250032, 310120]"
"248","comuna","Chonchi",47,"Hombre",2010,202556.210667129,148426.226657272,"[150773, 272238]","[111396, 179719]"
"249","comuna","Chonchi",47,"Hombre",2011,213773.915027833,179415.58291592,"[162707, 267536]","[146158, 195387]"
"250","comuna","Chonchi",47,"Hombre",2012,180270.219666181,184293.582218009,"[144722, 222182]","[131302, 200000]"
"251","comuna","Chonchi",47,"Hombre",2013,258187.813593378,248406.511026998,"[199747, 298902]","[180000, 298495]"
"252","comuna","Chonchi",47,"Hombre",2014,288990.326239024,231331.775208978,"[223185, 369689]","[211098, 308217]"
"253","comuna","Chonchi",47,"Hombre",2015,382251.526137066,295449.789460253,"[301537, 494465]","[240000, 448000]"
"254","comuna","Cisnes",48,"Hombre",2010,450702.429289382,312016.158902418,"[321964, 627568]","[249829, 379113]"
"255","comuna","Cisnes",48,"Hombre",2011,457969.506487541,310000,"[329236, 611084]","[270845, 378785]"
"256","comuna","Cisnes",48,"Hombre",2012,530939.065695004,351984.517061933,"[400439, 639088]","[301636, 455755]"
"257","comuna","Cisnes",48,"Hombre",2013,555262.970488351,325294.114437047,"[390952, 720030]","[282979, 473692]"
"258","comuna","Cisnes",48,"Hombre",2014,703082.731300693,531825.607286878,"[544265, 863256]","[368665, 628638]"
"259","comuna","Cisnes",48,"Hombre",2015,706401.930752133,453105.092351656,"[482296, 1039572]","[400108, 599920]"
"260","comuna","Cochrane",51,"Hombre",2010,681944.779293467,468479.098803323,"[428530, 1042133]","[250133, 723604]"
"261","comuna","Cochrane",51,"Hombre",2011,671044.95891402,437341.842313997,"[403269, 988986]","[241564, 671286]"
"262","comuna","Cochrane",51,"Hombre",2012,518182.345152127,547018.508725542,"[388257, 663638]","[350000, 673470]"
"263","comuna","Cochrane",51,"Hombre",2013,503125,350000,"[233797, 833906]","[166125, 515000]"
"264","comuna","Cochrane",51,"Hombre",2014,532555.555555555,300000,"[260847, 868178]","[147500, 923000]"
"265","comuna","Codegua",52,"Hombre",2010,316832.536587006,253749.158243077,"[244431, 538668]","[180000, 360000]"
"266","comuna","Codegua",52,"Hombre",2011,406477.975654203,250764.095198703,"[264481, 883962]","[212666, 338613]"
"267","comuna","Codegua",52,"Hombre",2012,333447.704447695,272787.299221382,"[278102, 402261]","[205314, 400240]"
"268","comuna","Codegua",52,"Hombre",2013,407612.630226237,324151.442555491,"[323703, 509708]","[284570, 400000]"
"269","comuna","Codegua",52,"Hombre",2014,432859.431034084,371517.802016876,"[363455, 525302]","[291599, 395127]"
"270","comuna","Codegua",52,"Hombre",2015,360453.319879893,301001.422755359,"[273808, 504093]","[249552, 337188]"
"271","comuna","Coelemu",53,"Hombre",2010,289893.631845831,171502.014155907,"[155513, 402332]","[113922, 381214]"
"272","comuna","Coelemu",53,"Hombre",2011,307303.870825608,223824.203570206,"[208316, 411300]","[152735, 303720]"
"273","comuna","Coelemu",53,"Hombre",2012,427851.697991929,186076.568909408,"[213672, 839091]","[162614, 322514]"
"274","comuna","Coelemu",53,"Hombre",2013,276034.541436931,260485.922484202,"[225392, 318312]","[200764, 329707]"
"275","comuna","Coelemu",53,"Hombre",2014,282435.611717936,252273.493739373,"[202411, 368761]","[192667, 348693]"
"276","comuna","Coelemu",53,"Hombre",2015,510728.335514228,448301.776480012,"[353014, 723496]","[260101, 632567]"
"277","comuna","Coihueco",55,"Hombre",2010,214811.098398942,195916.84208401,"[169156, 286100]","[151525, 200196]"
"278","comuna","Coihueco",55,"Hombre",2011,226060.360519659,207854.918074902,"[190630, 259013]","[188140, 253088]"
"279","comuna","Coihueco",55,"Hombre",2012,307396.473496986,251405.270917803,"[230232, 391397]","[203213, 301464]"
"280","comuna","Coihueco",55,"Hombre",2013,293945.748980592,250338.906461818,"[216282, 367910]","[200160, 290393]"
"281","comuna","Coihueco",55,"Hombre",2014,265407.700776028,255367.130441799,"[213961, 307729]","[221958, 293023]"
"282","comuna","Coihueco",55,"Hombre",2015,378919.77061897,354400.138540352,"[300783, 467555]","[218015, 527111]"
"283","comuna","Colbún",57,"Hombre",2010,158663.351727211,167509.271699117,"[132341, 194209]","[157760, 188218]"
"284","comuna","Colbún",57,"Hombre",2011,270430.577567976,233284.511225146,"[202029, 345810]","[181418, 266759]"
"285","comuna","Colbún",57,"Hombre",2012,255830.907827996,246272.795082456,"[201079, 310500]","[200226, 297808]"
"286","comuna","Colbún",57,"Hombre",2013,373497.761903232,250000,"[255844, 512036]","[200012, 568047]"
"287","comuna","Colbún",57,"Hombre",2014,484535.163715887,356227.719986396,"[309874, 726210]","[250119, 550000]"
"288","comuna","Colbún",57,"Hombre",2015,510581.149778966,357550.996813497,"[336791, 745543]","[284142, 483602]"
"289","comuna","Colina",59,"Hombre",2010,368373.37929249,239901.882265161,"[310281, 438174]","[219665, 266989]"
"290","comuna","Colina",59,"Hombre",2011,735308.752323168,282356.492154317,"[571167, 913418]","[251208, 314660]"
"291","comuna","Colina",59,"Hombre",2012,1044338.49764608,301686.325101363,"[820262, 1314596]","[281574, 360000]"
"292","comuna","Colina",59,"Hombre",2013,815062.951576447,348678.295270635,"[639145, 1036120]","[300000, 400542]"
"293","comuna","Colina",59,"Hombre",2014,791825.02108766,353647.9060072,"[605685, 990454]","[323335, 382079]"
"294","comuna","Colina",59,"Hombre",2015,789191.695957039,400000,"[604589, 1074385]","[350095, 409197]"
"295","comuna","Collipulli",60,"Hombre",2010,228469.10464275,175365.859550185,"[175397, 314472]","[148567, 221103]"
"296","comuna","Collipulli",60,"Hombre",2011,298106.230289968,199669.446594757,"[213930, 423294]","[180833, 264857]"
"297","comuna","Collipulli",60,"Hombre",2012,364208.573182457,200468.787998406,"[224922, 552093]","[152626, 285472]"
"298","comuna","Collipulli",60,"Hombre",2013,229535.911906815,200000,"[164787, 336186]","[163000, 233614]"
"299","comuna","Collipulli",60,"Hombre",2014,230449.284192623,214922.127521516,"[187588, 276574]","[181725, 234177]"
"300","comuna","Collipulli",60,"Hombre",2015,347936.820758538,250720.065261168,"[227381, 590956]","[145927, 300012]"
"301","comuna","Coltauco",61,"Hombre",2014,344850,295000,"[286493, 416918]","[280760, 350000]"
"302","comuna","Coltauco",61,"Hombre",2015,345744.256590878,304017.094017094,"[260263, 424789]","[240488, 390000]"
"303","comuna","Combarbalá",62,"Hombre",2010,208252.19855105,172881.680508061,"[164000, 274217]","[149897, 190535]"
"304","comuna","Combarbalá",62,"Hombre",2011,283543.170144157,249200.902510106,"[210045, 371270]","[161121, 264072]"
"305","comuna","Combarbalá",62,"Hombre",2012,235801.781090401,200651.249553732,"[190995, 295795]","[189591, 282741]"
