"","sex","work_day","comuna_name","comuna_datachile_id","year","FUN"
"467","Hombre","Completa","Freirina",93,2010,372254.11395989
"468","Hombre","Completa","Freirina",93,2011,293900
"469","Hombre","Completa","Freirina",93,2012,366000
"470","Hombre","Completa","Freirina",93,2013,287000
"471","Hombre","Completa","Freirina",93,2014,376835.454564026
"472","Hombre","Completa","Freirina",93,2015,206454.154210816
"473","Hombre","Completa","Fresia",94,2010,231477.971129666
"474","Hombre","Completa","Fresia",94,2011,257558.602975101
"475","Hombre","Completa","Fresia",94,2012,268007.756371393
"476","Hombre","Completa","Fresia",94,2013,298427.237913639
"477","Hombre","Completa","Fresia",94,2014,155268.271113637
"478","Hombre","Completa","Fresia",94,2015,274047.572368072
"479","Hombre","Completa","Frutillar",95,2010,255686.097017616
"480","Hombre","Completa","Frutillar",95,2011,345278.504943687
"481","Hombre","Completa","Frutillar",95,2012,1075522.48756494
"482","Hombre","Completa","Frutillar",95,2013,261373.165329838
"483","Hombre","Completa","Frutillar",95,2014,274132.965862983
"484","Hombre","Completa","Frutillar",95,2015,387667.644967905
"485","Hombre","Completa","Futrono",97,2010,645587.829083211
"486","Hombre","Completa","Futrono",97,2011,239678.512574034
"487","Hombre","Completa","Futrono",97,2012,797868.188512519
"488","Hombre","Completa","Galvarino",98,2010,97008.3333333333
"489","Hombre","Completa","Galvarino",98,2011,51291.25
"490","Hombre","Completa","Galvarino",98,2012,138813.2
"491","Hombre","Completa","Galvarino",98,2013,157377.333333333
"492","Hombre","Completa","Galvarino",98,2014,95208.6957398187
"493","Hombre","Completa","Galvarino",98,2015,179507.471101913
"494","Hombre","Completa","General Lagos",99,2010,237832.53082795
"495","Hombre","Completa","General Lagos",99,2013,242600
"496","Hombre","Completa","General Lagos",99,2014,118583.637505416
"497","Hombre","Completa","General Lagos",99,2015,224943.925162295
"498","Hombre","Completa","Gorbea",100,2010,257558.715662977
"499","Hombre","Completa","Gorbea",100,2011,260603.906998981
"500","Hombre","Completa","Gorbea",100,2012,213522.506421642
"501","Hombre","Completa","Gorbea",100,2013,303589.641918657
"502","Hombre","Completa","Gorbea",100,2014,251639.574753025
"503","Hombre","Completa","Gorbea",100,2015,714142.438248303
"504","Hombre","Completa","Graneros",101,2010,302768.101927739
"505","Hombre","Completa","Graneros",101,2011,334200.66750763
"506","Hombre","Completa","Graneros",101,2012,431327.554795234
"507","Hombre","Completa","Graneros",101,2013,334745.766548497
"508","Hombre","Completa","Graneros",101,2014,440625.043629492
"509","Hombre","Completa","Graneros",101,2015,478336.311456063
"510","Hombre","Completa","Hijuelas",103,2010,253030.957206565
"511","Hombre","Completa","Hijuelas",103,2011,266165.381739877
"512","Hombre","Completa","Hijuelas",103,2012,336071.539751361
"513","Hombre","Completa","Hijuelas",103,2013,306834.123303193
"514","Hombre","Completa","Hijuelas",103,2014,393153.693961484
"515","Hombre","Completa","Hijuelas",103,2015,321924.025634459
"516","Hombre","Completa","Hualañé",105,2010,194826.479759429
"517","Hombre","Completa","Hualañé",105,2011,230298.463734932
"518","Hombre","Completa","Hualañé",105,2012,273047.749318858
"519","Hombre","Completa","Hualañé",105,2013,385437.899234618
"520","Hombre","Completa","Hualañé",105,2014,311530.428251791
"521","Hombre","Completa","Hualañé",105,2015,296950.568408597
"522","Hombre","Completa","Hualpén",106,2010,364301.23078365
"523","Hombre","Completa","Hualpén",106,2011,453052.893496031
"524","Hombre","Completa","Hualpén",106,2012,382409.978015528
"525","Hombre","Completa","Hualpén",106,2013,390969.279901624
"526","Hombre","Completa","Hualpén",106,2014,463757.501583347
"527","Hombre","Completa","Hualpén",106,2015,532727.441143564
"528","Hombre","Completa","Hualqui",107,2010,321181.993832364
"529","Hombre","Completa","Hualqui",107,2011,309255.353513556
"530","Hombre","Completa","Hualqui",107,2012,301287.803617268
"531","Hombre","Completa","Hualqui",107,2013,297059.727730669
"532","Hombre","Completa","Hualqui",107,2014,412985.981692104
"533","Hombre","Completa","Hualqui",107,2015,444002.584507238
"534","Hombre","Completa","Huara",108,2010,158148.803937122
"535","Hombre","Completa","Huara",108,2011,189968.403280369
"536","Hombre","Completa","Huara",108,2012,125563.788659794
"537","Hombre","Completa","Huara",108,2013,288904.87322424
"538","Hombre","Completa","Huara",108,2014,330224.473271658
"539","Hombre","Completa","Huara",108,2015,500782.21206085
"540","Hombre","Completa","Huasco",109,2010,382289.864540488
"541","Hombre","Completa","Huasco",109,2011,365898.214990958
"542","Hombre","Completa","Huasco",109,2012,476109.081107078
"543","Hombre","Completa","Huasco",109,2013,394803.430003833
"544","Hombre","Completa","Huasco",109,2014,409661.604906485
"545","Hombre","Completa","Huasco",109,2015,668207.017483358
"546","Hombre","Completa","Huechuraba",110,2010,469779.052126123
"547","Hombre","Completa","Huechuraba",110,2011,489488.11175915
"548","Hombre","Completa","Huechuraba",110,2012,389597.975872806
"549","Hombre","Completa","Huechuraba",110,2013,527228.350415772
"550","Hombre","Completa","Huechuraba",110,2014,828965.171342186
"551","Hombre","Completa","Huechuraba",110,2015,869241.893516084
"552","Hombre","Completa","Illapel",111,2010,309937.468142309
"553","Hombre","Completa","Illapel",111,2011,344444.818196169
"554","Hombre","Completa","Illapel",111,2012,328435.599923375
"555","Hombre","Completa","Illapel",111,2013,459685.989548034
"556","Hombre","Completa","Illapel",111,2014,526521.210287016
"557","Hombre","Completa","Illapel",111,2015,567968.893321672
"558","Hombre","Completa","Independencia",112,2010,403636.803440976
"559","Hombre","Completa","Independencia",112,2011,424333.302081183
"560","Hombre","Completa","Independencia",112,2012,445796.970053695
"561","Hombre","Completa","Independencia",112,2013,648266.159250419
"562","Hombre","Completa","Independencia",112,2014,438546.363971492
"563","Hombre","Completa","Independencia",112,2015,460210.724876092
"564","Hombre","Completa","Iquique",113,2010,617586.557907373
"565","Hombre","Completa","Iquique",113,2011,584493.164619977
"566","Hombre","Completa","Iquique",113,2012,698711.008624327
"567","Hombre","Completa","Iquique",113,2013,758116.083390261
"568","Hombre","Completa","Iquique",113,2014,796546.05921153
"569","Hombre","Completa","Iquique",113,2015,920868.285279932
"570","Hombre","Completa","Isla de Maipo",114,2010,288693.970374936
"571","Hombre","Completa","Isla de Maipo",114,2011,291021.761390632
"572","Hombre","Completa","Isla de Maipo",114,2012,335957.438809003
"573","Hombre","Completa","Isla de Maipo",114,2013,378342.031858425
"574","Hombre","Completa","Isla de Maipo",114,2014,384024.385364322
"575","Hombre","Completa","Isla de Maipo",114,2015,430271.8114626
"576","Hombre","Completa","La Cisterna",117,2010,697834.252565425
"577","Hombre","Completa","La Cisterna",117,2011,456766.907280861
"578","Hombre","Completa","La Cisterna",117,2012,390514.574064701
"579","Hombre","Completa","La Cisterna",117,2013,532682.629158338
"580","Hombre","Completa","La Cisterna",117,2014,621070.130862371
"581","Hombre","Completa","La Cisterna",117,2015,660169.036245334
"582","Hombre","Completa","La Cruz",118,2010,607259.380587293
"583","Hombre","Completa","La Cruz",118,2011,612853.066149744
"584","Hombre","Completa","La Cruz",118,2012,749012.569352451
"585","Hombre","Completa","La Cruz",118,2013,612563.135164843
"586","Hombre","Completa","La Cruz",118,2014,580060.170017199
"587","Hombre","Completa","La Cruz",118,2015,543363.103835293
"588","Hombre","Completa","La Estrella",119,2010,303400.324630602
"589","Hombre","Completa","La Estrella",119,2011,247089.125816351
"590","Hombre","Completa","La Estrella",119,2012,281028.885797079
"591","Hombre","Completa","La Estrella",119,2013,362454.377661199
"592","Hombre","Completa","La Estrella",119,2014,416712.645539538
"593","Hombre","Completa","La Estrella",119,2015,352898.488656466
"594","Hombre","Completa","La Florida",120,2013,759421.99896891
"595","Hombre","Completa","La Florida",120,2014,788487.655357884
"596","Hombre","Completa","La Florida",120,2015,715740.42224387
"597","Hombre","Completa","LA FLORIDA",NA,2010,523534.604294508
"598","Hombre","Completa","LA FLORIDA",NA,2011,548106.61804864
"599","Hombre","Completa","LA FLORIDA",NA,2012,622216.614101831
"600","Hombre","Completa","La Granja",121,2010,260553.997465542
"601","Hombre","Completa","La Granja",121,2011,296636.568442725
"602","Hombre","Completa","La Granja",121,2012,283547.222792951
"603","Hombre","Completa","La Granja",121,2013,506286.600957084
"604","Hombre","Completa","La Granja",121,2014,413440.331199319
"605","Hombre","Completa","La Granja",121,2015,406054.327332087
"606","Hombre","Completa","La Higuera",122,2010,315076.457626102
"607","Hombre","Completa","La Higuera",122,2011,280992.388663429
"608","Hombre","Completa","La Higuera",122,2012,322407.697516863
"609","Hombre","Completa","La Higuera",122,2013,242867.72528683
"610","Hombre","Completa","La Higuera",122,2014,676784.321422386
"611","Hombre","Completa","La Higuera",122,2015,436843.318204111
"612","Hombre","Completa","La Ligua",123,2010,374473.492805215
"613","Hombre","Completa","La Ligua",123,2011,431704.849089272
"614","Hombre","Completa","La Ligua",123,2012,464535.650039505
"615","Hombre","Completa","La Ligua",123,2013,393314.451846459
"616","Hombre","Completa","La Ligua",123,2014,397052.011779127
"617","Hombre","Completa","La Ligua",123,2015,512433.91787898
"618","Hombre","Completa","La Pintana",124,2010,326327.56870086
"619","Hombre","Completa","La Pintana",124,2011,267818.14937625
"620","Hombre","Completa","La Pintana",124,2012,370136.511992308
"621","Hombre","Completa","La Pintana",124,2013,314959.986801847
"622","Hombre","Completa","La Pintana",124,2014,320879.882248499
"623","Hombre","Completa","La Pintana",124,2015,380890.273795693
"624","Hombre","Completa","La Reina",125,2010,1315949.49037454
"625","Hombre","Completa","La Reina",125,2011,1417137.71485044
"626","Hombre","Completa","La Reina",125,2012,1673597.59613833
"627","Hombre","Completa","La Reina",125,2013,1534014.57801468
"628","Hombre","Completa","La Reina",125,2014,1249050.71516321
"629","Hombre","Completa","La Reina",125,2015,1043523.88516339
"630","Hombre","Completa","La Serena",126,2010,544376.330022776
"631","Hombre","Completa","La Serena",126,2011,537903.999257896
"632","Hombre","Completa","La Serena",126,2012,583352.959919726
"633","Hombre","Completa","La Serena",126,2013,758871.010581033
"634","Hombre","Completa","La Serena",126,2014,684678.068699417
"635","Hombre","Completa","La Serena",126,2015,691597.818623023
"636","Hombre","Completa","La Unión",127,2010,239651.016279559
"637","Hombre","Completa","La Unión",127,2011,287361.646843033
"638","Hombre","Completa","La Unión",127,2012,327212.753469603
"639","Hombre","Completa","La Unión",127,2013,287563.573171143
"640","Hombre","Completa","La Unión",127,2014,294665.741397848
"641","Hombre","Completa","La Unión",127,2015,371454.116456124
"642","Hombre","Completa","Lago Ranco",128,2012,438200
"643","Hombre","Completa","Lago Ranco",128,2013,611166.666666667
"644","Hombre","Completa","Lago Ranco",128,2014,425509.75938651
"645","Hombre","Completa","Lago Ranco",128,2015,350678.596828402
"646","Hombre","Completa","Lago Verde",129,2012,339413.490811578
"647","Hombre","Completa","Lago Verde",129,2013,452047.425068204
"648","Hombre","Completa","Lago Verde",129,2014,360713.428770819
"649","Hombre","Completa","Lago Verde",129,2015,729641.392294949
"650","Hombre","Completa","Laja",131,2010,282573.702851084
"651","Hombre","Completa","Laja",131,2011,298833.326911579
"652","Hombre","Completa","Laja",131,2012,329131.233773961
"653","Hombre","Completa","Laja",131,2013,335260.024770505
"654","Hombre","Completa","Laja",131,2014,536343.76857149
"655","Hombre","Completa","Laja",131,2015,378138.457612291
"656","Hombre","Completa","Lampa",346,2010,547658.58073432
"657","Hombre","Completa","Lampa",346,2011,333341.892467402
"658","Hombre","Completa","Lampa",346,2012,285660.151419754
"659","Hombre","Completa","Lampa",346,2013,291919.86025624
"660","Hombre","Completa","Lampa",346,2014,427114.595293903
"661","Hombre","Completa","Lampa",346,2015,373926.816272781
"662","Hombre","Completa","Lanco",132,2010,151022.656097083
"663","Hombre","Completa","Lanco",132,2011,159619.541298121
"664","Hombre","Completa","Lanco",132,2012,132948.09624442
"665","Hombre","Completa","Lanco",132,2013,191142.857659287
"666","Hombre","Completa","Lanco",132,2014,167931.899033523
"667","Hombre","Completa","Lanco",132,2015,266432.223534777
"668","Hombre","Completa","Las Cabras",133,2010,283924.385359493
"669","Hombre","Completa","Las Cabras",133,2011,207582.493050577
"670","Hombre","Completa","Las Cabras",133,2012,247601.881211012
"671","Hombre","Completa","Las Cabras",133,2013,262279.475796179
"672","Hombre","Completa","Las Cabras",133,2014,275332.222637936
"673","Hombre","Completa","Las Cabras",133,2015,322748.13838265
"674","Hombre","Completa","Las Condes",134,2010,1334725.10243035
"675","Hombre","Completa","Las Condes",134,2011,1739913.53963235
"676","Hombre","Completa","Las Condes",134,2012,1910872.07053742
"677","Hombre","Completa","Las Condes",134,2013,1448978.46842126
"678","Hombre","Completa","Las Condes",134,2014,1843674.35512738
"679","Hombre","Completa","Las Condes",134,2015,2103422.71022158
"680","Hombre","Completa","Lautaro",135,2010,320484.498211692
"681","Hombre","Completa","Lautaro",135,2011,249725.873858539
"682","Hombre","Completa","Lautaro",135,2012,217633.373533363
"683","Hombre","Completa","Lautaro",135,2013,307124.394142048
"684","Hombre","Completa","Lautaro",135,2014,341190.619171142
"685","Hombre","Completa","Lautaro",135,2015,330453.190555446
"686","Hombre","Completa","Lebu",136,2010,236157.38626333
"687","Hombre","Completa","Lebu",136,2011,249602.138489189
"688","Hombre","Completa","Lebu",136,2012,346081.691549331
"689","Hombre","Completa","Lebu",136,2013,304429.655026772
"690","Hombre","Completa","Lebu",136,2014,340270.065856763
"691","Hombre","Completa","Lebu",136,2015,335846.622208003
"692","Hombre","Completa","Licantén",137,2010,454962.068318683
"693","Hombre","Completa","Licantén",137,2011,293005.230026773
"694","Hombre","Completa","Licantén",137,2012,360828.478230687
"695","Hombre","Completa","Licantén",137,2013,355846.968648874
"696","Hombre","Completa","Licantén",137,2014,462861.086209663
"697","Hombre","Completa","Licantén",137,2015,516117.770173898
"698","Hombre","Completa","Limache",138,2010,381012.249667532
"699","Hombre","Completa","Limache",138,2011,240552.188242481
"700","Hombre","Completa","Limache",138,2012,248096.875153281
"701","Hombre","Completa","Limache",138,2013,328060.54847651
"702","Hombre","Completa","Limache",138,2014,390714.119694604
"703","Hombre","Completa","Limache",138,2015,460636.146728807
"704","Hombre","Completa","Linares",139,2010,323343.655157851
"705","Hombre","Completa","Linares",139,2011,335455.520704531
"706","Hombre","Completa","Linares",139,2012,413023.161511162
"707","Hombre","Completa","Linares",139,2013,435172.075891554
"708","Hombre","Completa","Linares",139,2014,427214.132723528
"709","Hombre","Completa","Linares",139,2015,458200.973789251
"710","Hombre","Completa","Litueche",140,2010,213449.287351409
"711","Hombre","Completa","Litueche",140,2011,219322.227806177
"712","Hombre","Completa","Litueche",140,2012,422076.142955327
"713","Hombre","Completa","Litueche",140,2013,252714.611364166
"714","Hombre","Completa","Litueche",140,2014,246487.233625179
"715","Hombre","Completa","Litueche",140,2015,328957.957108412
"716","Hombre","Completa","Llaillay",142,2010,260149.083983247
"717","Hombre","Completa","Llaillay",142,2011,328868.089364839
"718","Hombre","Completa","Llaillay",142,2012,559889.92580554
"719","Hombre","Completa","Llaillay",142,2013,366358.397936108
"720","Hombre","Completa","Llaillay",142,2014,387045.045672691
"721","Hombre","Completa","Llaillay",142,2015,367263.467691729
"722","Hombre","Completa","Llanquihue",141,2010,367291.688288689
"723","Hombre","Completa","Llanquihue",141,2011,469578.680003492
