"","sex","geography_name","geography_id","year","ub_weighted_median"
"2460","Mujer","Loncoche",147,2013,84000
"2461","Mujer","Loncoche",147,2014,297187
"2462","Mujer","Loncoche",147,2015,243747
"2463","Mujer","Longaví",148,2010,147966
"2464","Mujer","Longaví",148,2011,107041
"2465","Mujer","Longaví",148,2012,181012
"2466","Mujer","Longaví",148,2013,148257
"2467","Mujer","Longaví",148,2014,213165
"2468","Mujer","Longaví",148,2015,231071
"2469","Mujer","Lonquimay",149,2010,249829
"2470","Mujer","Lonquimay",149,2011,219297
"2471","Mujer","Lonquimay",149,2012,93359
"2472","Mujer","Lonquimay",149,2013,202257
"2473","Mujer","Lonquimay",149,2014,236367
"2474","Mujer","Lonquimay",149,2015,131967
"2475","Mujer","Los Álamos",150,2010,137475
"2476","Mujer","Los Álamos",150,2011,142686
"2477","Mujer","Los Álamos",150,2012,184855
"2478","Mujer","Los Álamos",150,2013,197252
"2479","Mujer","Los Álamos",150,2014,214210
"2480","Mujer","Los Álamos",150,2015,225928
"2481","Mujer","Los Andes",151,2010,219850
"2482","Mujer","Los Andes",151,2011,224460
"2483","Mujer","Los Andes",151,2012,225129
"2484","Mujer","Los Andes",151,2013,279486
"2485","Mujer","Los Andes",151,2014,287533
"2486","Mujer","Los Andes",151,2015,300081
"2487","Mujer","Los Ángeles",152,2010,210856
"2488","Mujer","Los Ángeles",152,2011,222668
"2489","Mujer","Los Ángeles",152,2012,213732
"2490","Mujer","Los Ángeles",152,2013,249552
"2491","Mujer","Los Ángeles",152,2014,267496
"2492","Mujer","Los Ángeles",152,2015,278018
"2493","Mujer","Los Lagos",153,2010,382917
"2494","Mujer","Los Lagos",153,2011,356716
"2495","Mujer","Los Lagos",153,2012,402248
"2496","Mujer","Los Lagos",153,2013,798480
"2497","Mujer","Los Lagos",153,2014,282918
"2498","Mujer","Los Lagos",153,2015,443355
"2499","Mujer","Los Muermos",154,2010,493693
"2500","Mujer","Los Muermos",154,2011,776250
"2501","Mujer","Los Muermos",154,2012,500000
"2502","Mujer","Los Muermos",154,2013,600000
"2503","Mujer","Los Muermos",154,2014,534925
"2504","Mujer","Los Muermos",154,2015,526591
"2505","Mujer","Los Sauces",155,2010,380372
"2506","Mujer","Los Sauces",155,2011,368027
"2507","Mujer","Los Sauces",155,2012,107493
"2508","Mujer","Los Sauces",155,2013,144423
"2509","Mujer","Los Sauces",155,2014,100223
"2510","Mujer","Los Sauces",155,2015,70107
"2511","Mujer","Los Vilos",156,2010,379107
"2512","Mujer","Los Vilos",156,2011,431303
"2513","Mujer","Los Vilos",156,2012,309242
"2514","Mujer","Los Vilos",156,2013,300407
"2515","Mujer","Los Vilos",156,2014,252606
"2516","Mujer","Los Vilos",156,2015,362291
"2517","Mujer","Lota",157,2010,149897
"2518","Mujer","Lota",157,2011,164041
"2519","Mujer","Lota",157,2012,175372
"2520","Mujer","Lota",157,2013,190000
"2521","Mujer","Lota",157,2014,191980
"2522","Mujer","Lota",157,2015,210005
"2523","Mujer","Lumaco",158,2010,30000
"2524","Mujer","Lumaco",158,2014,462268
"2525","Mujer","Lumaco",158,2015,768117
"2526","Mujer","Machalí",159,2010,282414
"2527","Mujer","Machalí",159,2011,353504
"2528","Mujer","Macul",160,2010,305044
"2529","Mujer","Macul",160,2011,470745
"2530","Mujer","Macul",160,2012,515786
"2531","Mujer","Macul",160,2013,420327
"2532","Mujer","Macul",160,2014,556609
"2533","Mujer","Macul",160,2015,433555
"2534","Mujer","Máfil",161,2010,345147
"2535","Mujer","Máfil",161,2011,235126
"2536","Mujer","Máfil",161,2012,265484
"2537","Mujer","Máfil",161,2013,450610
"2538","Mujer","Máfil",161,2014,434482
"2539","Mujer","Máfil",161,2015,259629
"2540","Mujer","Maipú",162,2010,284191
"2541","Mujer","Maipú",162,2011,294126
"2542","Mujer","Maipú",162,2012,301353
"2543","Mujer","Maipú",162,2013,327631
"2544","Mujer","Maipú",162,2014,333498
"2545","Mujer","Maipú",162,2015,392886
"2546","Mujer","Malloa",163,2010,289058
"2547","Mujer","Malloa",163,2011,319537
"2548","Mujer","Malloa",163,2012,703935
"2549","Mujer","Marchihue",164,2010,175366
"2550","Mujer","Marchihue",164,2011,167108
"2551","Mujer","Marchihue",164,2012,194254
"2552","Mujer","Marchihue",164,2013,244203
"2553","Mujer","Marchihue",164,2014,248222
"2554","Mujer","Marchihue",164,2015,265754
"2555","Mujer","María Elena",165,2010,267021
"2556","Mujer","María Pinto",166,2010,393555
"2557","Mujer","María Pinto",166,2011,241160
"2558","Mujer","María Pinto",166,2012,736517
"2559","Mujer","María Pinto",166,2013,358485
"2560","Mujer","María Pinto",166,2014,653085
"2561","Mujer","María Pinto",166,2015,446026
"2562","Mujer","Mariquina",167,2010,185763
"2563","Mujer","Mariquina",167,2011,183232
"2564","Mujer","Mariquina",167,2012,231238
"2565","Mujer","Mariquina",167,2013,239654
"2566","Mujer","Mariquina",167,2014,278877
"2567","Mujer","Mariquina",167,2015,321304
"2568","Mujer","Maule",168,2010,236795
"2569","Mujer","Maule",168,2011,145000
"2570","Mujer","Maullín",169,2010,135090
"2571","Mujer","Maullín",169,2011,612948
"2572","Mujer","Maullín",169,2012,251405
"2573","Mujer","Maullín",169,2013,225147
"2574","Mujer","Maullín",169,2014,204665
"2575","Mujer","Maullín",169,2015,107328
"2576","Mujer","Mejillones",170,2010,895213
"2577","Mujer","Mejillones",170,2011,352074
"2578","Mujer","Mejillones",170,2012,351967
"2579","Mujer","Mejillones",170,2013,352748
"2580","Mujer","Mejillones",170,2014,465475
"2581","Mujer","Mejillones",170,2015,560152
"2582","Mujer","Melipilla",172,2010,200196
"2583","Mujer","Melipilla",172,2011,199361
"2584","Mujer","Melipilla",172,2012,200902
"2585","Mujer","Melipilla",172,2013,229865
"2586","Mujer","Melipilla",172,2014,272517
"2587","Mujer","Melipilla",172,2015,310545
"2588","Mujer","Molina",173,2010,186820
"2589","Mujer","Molina",173,2011,198726
"2590","Mujer","Molina",173,2012,262322
"2591","Mujer","Molina",173,2013,272090
"2592","Mujer","Molina",173,2014,293242
"2593","Mujer","Molina",173,2015,342340
"2594","Mujer","Monte Patria",174,2010,218039
"2595","Mujer","Monte Patria",174,2011,271734
"2596","Mujer","Monte Patria",174,2012,220000
"2597","Mujer","Monte Patria",174,2013,260057
"2598","Mujer","Monte Patria",174,2014,340455
"2599","Mujer","Monte Patria",174,2015,262599
"2600","Mujer","Mostazal",175,2012,331488
"2601","Mujer","Mostazal",175,2013,209207
"2602","Mujer","Mostazal",175,2014,399925
"2603","Mujer","Mostazal",175,2015,241065
"2604","Mujer","Mulchén",176,2010,193183
"2605","Mujer","Mulchén",176,2011,182000
"2606","Mujer","Mulchén",176,2012,312945
"2607","Mujer","Mulchén",176,2013,349473
"2608","Mujer","Mulchén",176,2014,404020
"2609","Mujer","Mulchén",176,2015,276412
"2610","Mujer","Nacimiento",177,2010,380000
"2611","Mujer","Nacimiento",177,2011,249201
"2612","Mujer","Nacimiento",177,2012,301353
"2613","Mujer","Nacimiento",177,2013,251351
"2614","Mujer","Nacimiento",177,2014,318751
"2615","Mujer","Nacimiento",177,2015,415909
"2616","Mujer","Nancagua",178,2010,310461
"2617","Mujer","Nancagua",178,2011,500000
"2618","Mujer","Nancagua",178,2012,398085
"2619","Mujer","Nancagua",178,2013,300000
"2620","Mujer","Nancagua",178,2014,519800
"2621","Mujer","Nancagua",178,2015,400000
"2622","Mujer","Natales",179,2010,262795
"2623","Mujer","Natales",179,2011,231112
"2624","Mujer","Natales",179,2012,246323
"2625","Mujer","Natales",179,2013,689934
"2626","Mujer","Natales",179,2014,652854
"2627","Mujer","Natales",179,2015,600162
"2628","Mujer","Navidad",180,2010,352356
"2629","Mujer","Navidad",180,2011,434448
"2630","Mujer","Navidad",180,2012,302732
"2631","Mujer","Navidad",180,2013,254805
"2632","Mujer","Navidad",180,2014,379929
"2633","Mujer","Navidad",180,2015,316284
"2634","Mujer","Negrete",181,2010,184873
"2635","Mujer","Negrete",181,2011,240000
"2636","Mujer","Negrete",181,2012,267000
"2637","Mujer","Negrete",181,2013,350228
"2638","Mujer","Negrete",181,2014,212000
"2639","Mujer","Negrete",181,2015,500000
"2640","Mujer","Ninhue",182,2010,49966
"2641","Mujer","Ninhue",182,2011,498402
"2642","Mujer","Ninhue",182,2012,30135
"2643","Mujer","Ninhue",182,2013,458313
"2644","Mujer","Nogales",183,2010,280000
"2645","Mujer","Nogales",183,2011,283000
"2646","Mujer","Nogales",183,2012,505000
"2647","Mujer","Nogales",183,2013,450000
"2648","Mujer","Nogales",183,2014,333000
"2649","Mujer","Nogales",183,2015,300000
"2650","Mujer","Nueva Imperial",184,2010,430421
"2651","Mujer","Nueva Imperial",184,2011,332097
"2652","Mujer","Nueva Imperial",184,2012,355990
"2653","Mujer","Nueva Imperial",184,2013,456462
"2654","Mujer","Nueva Imperial",184,2014,388002
"2655","Mujer","Nueva Imperial",184,2015,226921
"2656","Mujer","Ñuñoa",186,2010,404199
"2657","Mujer","Ñuñoa",186,2011,442850
"2658","Mujer","Ñuñoa",186,2012,829637
"2659","Mujer","Ñuñoa",186,2013,776208
"2660","Mujer","Ñuñoa",186,2014,703789
"2661","Mujer","Ñuñoa",186,2015,701224
"2662","Mujer","Olivar",188,2010,174880
"2663","Mujer","Olivar",188,2011,398721
"2664","Mujer","Olivar",188,2012,502255
"2665","Mujer","Olivar",188,2013,453282
"2666","Mujer","Olivar",188,2014,699869
"2667","Mujer","Olivar",188,2015,270073
"2668","Mujer","Olmué",190,2010,221041
"2669","Mujer","Olmué",190,2011,241160
"2670","Mujer","Olmué",190,2012,300840
"2671","Mujer","Olmué",190,2013,254021
"2672","Mujer","Olmué",190,2014,315757
"2673","Mujer","Olmué",190,2015,411671
"2674","Mujer","Osorno",191,2010,184534
"2675","Mujer","Osorno",191,2011,251208
"2676","Mujer","Osorno",191,2012,250066
"2677","Mujer","Osorno",191,2013,273962
"2678","Mujer","Osorno",191,2014,264437
"2679","Mujer","Osorno",191,2015,320726
"2680","Mujer","Ovalle",192,2010,187530
"2681","Mujer","Ovalle",192,2011,188274
"2682","Mujer","Ovalle",192,2012,188893
"2683","Mujer","Ovalle",192,2013,226158
"2684","Mujer","Ovalle",192,2014,249953
"2685","Mujer","Ovalle",192,2015,262063
"2686","Mujer","Padre Hurtado",193,2010,190843
"2687","Mujer","Padre Hurtado",193,2011,249886
"2688","Mujer","Padre Hurtado",193,2012,281305
"2689","Mujer","Padre Hurtado",193,2013,204502
"2690","Mujer","Padre Hurtado",193,2014,288188
"2691","Mujer","Padre Hurtado",193,2015,323422
"2692","Mujer","Padre Las Casas",194,2010,232427
"2693","Mujer","Padre Las Casas",194,2011,276762
"2694","Mujer","Padre Las Casas",194,2012,253293
"2695","Mujer","Padre Las Casas",194,2013,277477
"2696","Mujer","Padre Las Casas",194,2014,301686
"2697","Mujer","Padre Las Casas",194,2015,248490
"2698","Mujer","Paiguano",195,2010,230450
"2699","Mujer","Paiguano",195,2011,1034978
"2700","Mujer","Paiguano",195,2012,989607
"2701","Mujer","Paiguano",195,2013,924251
"2702","Mujer","Paiguano",195,2014,460383
"2703","Mujer","Paiguano",195,2015,240978
"2704","Mujer","Paillaco",196,2010,233266
"2705","Mujer","Paillaco",196,2011,112000
"2706","Mujer","Paillaco",196,2012,344063
"2707","Mujer","Paillaco",196,2013,414399
"2708","Mujer","Paillaco",196,2014,400000
"2709","Mujer","Paillaco",196,2015,358367
"2710","Mujer","Paine",197,2010,200154
"2711","Mujer","Paine",197,2011,252607
"2712","Mujer","Paine",197,2012,307907
"2713","Mujer","Paine",197,2013,290953
"2714","Mujer","Paine",197,2014,257959
"2715","Mujer","Paine",197,2015,268602
"2716","Mujer","Palmilla",199,2010,393739
"2717","Mujer","Palmilla",199,2011,373798
"2718","Mujer","Palmilla",199,2012,163526
"2719","Mujer","Palmilla",199,2013,300407
"2720","Mujer","Palmilla",199,2014,383961
"2721","Mujer","Palmilla",199,2015,346528
"2722","Mujer","Panguipulli",200,2010,198694
"2723","Mujer","Panguipulli",200,2011,150725
"2724","Mujer","Panguipulli",200,2012,201147
"2725","Mujer","Panguipulli",200,2013,210000
"2726","Mujer","Panguipulli",200,2014,178817
"2727","Mujer","Panguipulli",200,2015,216167
"2728","Mujer","Panquehue",201,2010,272340
"2729","Mujer","Panquehue",201,2011,357517
"2730","Mujer","Panquehue",201,2012,238513
"2731","Mujer","Panquehue",201,2013,200271
"2732","Mujer","Panquehue",201,2014,343165
"2733","Mujer","Panquehue",201,2015,421711
"2734","Mujer","Papudo",202,2010,329173
"2735","Mujer","Papudo",202,2011,552658
"2736","Mujer","Papudo",202,2012,1053891
"2737","Mujer","Papudo",202,2013,530718
"2738","Mujer","Papudo",202,2014,365962
"2739","Mujer","Papudo",202,2015,1004075
"2740","Mujer","Paredones",203,2010,174880
"2741","Mujer","Paredones",203,2011,114205
"2742","Mujer","Paredones",203,2012,181012
"2743","Mujer","Paredones",203,2013,182660
"2744","Mujer","Paredones",203,2014,300000
"2745","Mujer","Paredones",203,2015,489000
"2746","Mujer","Parral",204,2010,130253
"2747","Mujer","Parral",204,2011,317266
"2748","Mujer","Parral",204,2012,312805
"2749","Mujer","Parral",204,2013,281381
"2750","Mujer","Parral",204,2014,200226
"2751","Mujer","Parral",204,2015,311590
"2752","Mujer","Pedro Aguirre Cerda",205,2010,208878
"2753","Mujer","Pedro Aguirre Cerda",205,2011,301127
"2754","Mujer","Pedro Aguirre Cerda",205,2012,292348
"2755","Mujer","Pedro Aguirre Cerda",205,2013,471858
"2756","Mujer","Pedro Aguirre Cerda",205,2014,278051
"2757","Mujer","Pedro Aguirre Cerda",205,2015,336762
"2758","Mujer","Pelarco",206,2010,170166
"2759","Mujer","Pelarco",206,2011,148615
"2760","Mujer","Pelluhue",207,2010,142000
"2761","Mujer","Pelluhue",207,2011,148000
"2762","Mujer","Pelluhue",207,2012,203656
"2763","Mujer","Pelluhue",207,2013,255732
"2764","Mujer","Pelluhue",207,2014,261536
"2765","Mujer","Pelluhue",207,2015,286307
"2766","Mujer","Pemuco",208,2014,467912
"2767","Mujer","Pemuco",208,2015,431617
"2768","Mujer","Peñaflor",211,2010,210206
"2769","Mujer","Peñaflor",211,2011,232853
"2770","Mujer","Peñaflor",211,2012,258537
"2771","Mujer","Peñaflor",211,2013,274114
"2772","Mujer","Peñaflor",211,2014,352336
"2773","Mujer","Peñaflor",211,2015,352303
"2774","Mujer","Peñalolén",212,2010,232005
"2775","Mujer","Peñalolén",212,2011,446933
"2776","Mujer","Peñalolén",212,2012,375427
"2777","Mujer","Peñalolén",212,2013,310070
"2778","Mujer","Peñalolén",212,2014,333439
"2779","Mujer","Peñalolén",212,2015,355329
"2780","Mujer","Pencahue",209,2010,199863
"2781","Mujer","Pencahue",209,2011,248423
"2782","Mujer","Pencahue",209,2012,268143
"2783","Mujer","Pencahue",209,2013,358641
"2784","Mujer","Pencahue",209,2014,264950
"2785","Mujer","Pencahue",209,2015,486038
"2786","Mujer","Penco",210,2010,200025
"2787","Mujer","Penco",210,2011,271073
"2788","Mujer","Penco",210,2012,288656
"2789","Mujer","Penco",210,2013,305233
"2790","Mujer","Penco",210,2014,304891
"2791","Mujer","Penco",210,2015,280076
"2792","Mujer","Peralillo",213,2010,360000
"2793","Mujer","Peralillo",213,2011,281000
"2794","Mujer","Peralillo",213,2012,445424
"2795","Mujer","Peralillo",213,2013,494149
"2796","Mujer","Peralillo",213,2014,437500
"2797","Mujer","Peralillo",213,2015,368387
"2798","Mujer","Petorca",215,2010,273313
"2799","Mujer","Petorca",215,2011,181418
"2800","Mujer","Petorca",215,2012,216974
"2801","Mujer","Petorca",215,2013,259018
"2802","Mujer","Petorca",215,2014,999812
"2803","Mujer","Petorca",215,2015,400108
"2804","Mujer","Peumo",216,2010,184838
"2805","Mujer","Peumo",216,2011,265276
"2806","Mujer","Peumo",216,2012,329479
"2807","Mujer","Peumo",216,2013,304770
"2808","Mujer","Pica",217,2010,187431
"2809","Mujer","Pica",217,2011,313590
"2810","Mujer","Pica",217,2012,301686
"2811","Mujer","Pica",217,2013,338614
"2812","Mujer","Pica",217,2014,348033
"2813","Mujer","Pica",217,2015,417417
"2814","Mujer","Pichidegua",218,2010,208752
"2815","Mujer","Pichidegua",218,2011,189393
"2816","Mujer","Pichidegua",218,2012,304869
"2817","Mujer","Pichidegua",218,2013,398274
"2818","Mujer","Pichidegua",218,2014,416727
"2819","Mujer","Pichidegua",218,2015,391087
"2820","Mujer","Pichilemu",219,2010,153446
"2821","Mujer","Pichilemu",219,2011,207282
"2822","Mujer","Pichilemu",219,2012,292075
"2823","Mujer","Pichilemu",219,2013,321411
"2824","Mujer","Pichilemu",219,2014,249988
"2825","Mujer","Pichilemu",219,2015,290013
"2826","Mujer","Pinto",220,2010,665651
"2827","Mujer","Pirque",221,2010,210000
"2828","Mujer","Pirque",221,2011,301827
"2829","Mujer","Pirque",221,2012,950000
"2830","Mujer","Pirque",221,2013,418000
"2831","Mujer","Pirque",221,2014,560527
"2832","Mujer","Pirque",221,2015,510924
"2833","Mujer","Pitrufquén",222,2010,380852
"2834","Mujer","Pitrufquén",222,2011,283047
"2835","Mujer","Pitrufquén",222,2012,500747
"2836","Mujer","Pitrufquén",222,2013,195260
"2837","Mujer","Placilla",223,2010,179877
"2838","Mujer","Placilla",223,2011,186698
"2839","Mujer","Placilla",223,2012,193870
"2840","Mujer","Placilla",223,2013,223891
"2841","Mujer","Placilla",223,2014,279947
"2842","Mujer","Placilla",223,2015,300081
"2843","Mujer","Porvenir",225,2010,472599
"2844","Mujer","Porvenir",225,2011,280000
"2845","Mujer","Porvenir",225,2012,450000
"2846","Mujer","Porvenir",225,2013,600000
"2847","Mujer","Porvenir",225,2014,1200000
"2848","Mujer","Porvenir",225,2015,1210000
"2849","Mujer","Pozo Almonte",226,2010,250000
"2850","Mujer","Pozo Almonte",226,2011,246682
"2851","Mujer","Pozo Almonte",226,2012,301443
"2852","Mujer","Pozo Almonte",226,2013,244930
"2853","Mujer","Pozo Almonte",226,2014,299944
"2854","Mujer","Pozo Almonte",226,2015,308506
"2855","Mujer","Providencia",228,2010,701528
"2856","Mujer","Providencia",228,2011,763295
"2857","Mujer","Providencia",228,2012,1106183
"2858","Mujer","Providencia",228,2013,898365
"2859","Mujer","Providencia",228,2014,1103394
"2860","Mujer","Providencia",228,2015,901427
"2861","Mujer","Puchuncaví",229,2010,200196
"2862","Mujer","Puchuncaví",229,2011,333102
"2863","Mujer","Puchuncaví",229,2012,231293
"2864","Mujer","Puchuncaví",229,2013,384846
"2865","Mujer","Pucón",230,2010,420000
"2866","Mujer","Pucón",230,2011,265500
"2867","Mujer","Pucón",230,2012,435000
"2868","Mujer","Pucón",230,2013,702000
"2869","Mujer","Pucón",230,2014,250000
"2870","Mujer","Pucón",230,2015,419500
"2871","Mujer","Pudahuel",231,2010,200117
"2872","Mujer","Pudahuel",231,2011,249201
"2873","Mujer","Pudahuel",231,2012,301081
"2874","Mujer","Pudahuel",231,2013,254819
"2875","Mujer","Pudahuel",231,2014,292150
"2876","Mujer","Pudahuel",231,2015,284153
"2877","Mujer","Puente Alto",232,2010,250245
"2878","Mujer","Puente Alto",232,2011,275717
"2879","Mujer","Puente Alto",232,2012,330000
"2880","Mujer","Puente Alto",232,2013,282260
"2881","Mujer","Puente Alto",232,2014,318321
"2882","Mujer","Puente Alto",232,2015,401630
"2883","Mujer","Puerto Montt",233,2010,226731
"2884","Mujer","Puerto Montt",233,2011,300885
"2885","Mujer","Puerto Montt",233,2012,301353
"2886","Mujer","Puerto Montt",233,2013,296110
"2887","Mujer","Puerto Montt",233,2014,367952
"2888","Mujer","Puerto Montt",233,2015,401630
"2889","Mujer","Puerto Octay",234,2010,248498
"2890","Mujer","Puerto Octay",234,2011,310237
"2891","Mujer","Puerto Octay",234,2012,280000
"2892","Mujer","Puerto Octay",234,2013,246930
"2893","Mujer","Puerto Octay",234,2014,300000
"2894","Mujer","Puerto Octay",234,2015,433675
"2895","Mujer","Puerto Varas",235,2010,450440
"2896","Mujer","Puerto Varas",235,2011,301450
"2897","Mujer","Puerto Varas",235,2012,515000
"2898","Mujer","Puerto Varas",235,2013,400000
"2899","Mujer","Puerto Varas",235,2014,222293
"2900","Mujer","Puerto Varas",235,2015,357425
"2901","Mujer","Pumanque",236,2010,352845
"2902","Mujer","Pumanque",236,2011,607924
"2903","Mujer","Pumanque",236,2012,548063
"2904","Mujer","Pumanque",236,2013,356483
"2905","Mujer","Pumanque",236,2014,546639
"2906","Mujer","Pumanque",236,2015,504045
"2907","Mujer","Punitaqui",237,2010,250173
"2908","Mujer","Punitaqui",237,2011,349486
"2909","Mujer","Punitaqui",237,2012,240812
"2910","Mujer","Punitaqui",237,2013,172653
"2911","Mujer","Punitaqui",237,2014,150696
"2912","Mujer","Punitaqui",237,2015,380103
"2913","Mujer","Punta Arenas",238,2010,299795
"2914","Mujer","Punta Arenas",238,2011,330648
"2915","Mujer","Punta Arenas",238,2012,446766
"2916","Mujer","Punta Arenas",238,2013,518194
"2917","Mujer","Punta Arenas",238,2014,414778
"2918","Mujer","Punta Arenas",238,2015,493524
"2919","Mujer","Puqueldón",239,2010,255075
"2920","Mujer","Puqueldón",239,2011,398721
"2921","Mujer","Puqueldón",239,2012,507278
"2922","Mujer","Puqueldón",239,2013,438338
"2923","Mujer","Puqueldón",239,2014,309942
"2924","Mujer","Puqueldón",239,2015,500135
"2925","Mujer","Purén",240,2010,70883
"2926","Mujer","Purén",240,2011,207067
"2927","Mujer","Purén",240,2012,45105
"2928","Mujer","Purén",240,2013,105142
"2929","Mujer","Purranque",241,2010,169620
"2930","Mujer","Purranque",241,2011,181418
"2931","Mujer","Purranque",241,2012,156704
"2932","Mujer","Purranque",241,2013,359637
"2933","Mujer","Purranque",241,2014,439917
"2934","Mujer","Purranque",241,2015,442277
"2935","Mujer","Putaendo",242,2010,195551
"2936","Mujer","Putaendo",242,2011,180107
"2937","Mujer","Putaendo",242,2012,232696
"2938","Mujer","Putaendo",242,2013,280000
"2939","Mujer","Putaendo",242,2014,313231
"2940","Mujer","Putaendo",242,2015,320632
"2941","Mujer","Putre",243,2010,130974
"2942","Mujer","Putre",243,2011,84728
"2943","Mujer","Putre",243,2012,184602
"2944","Mujer","Putre",243,2013,207613
"2945","Mujer","Putre",243,2014,201962
"2946","Mujer","Putre",243,2015,284077
"2947","Mujer","Puyehue",244,2010,176502
"2948","Mujer","Puyehue",244,2011,179889
"2949","Mujer","Puyehue",244,2012,305859
"2950","Mujer","Puyehue",244,2013,348678
"2951","Mujer","Puyehue",244,2014,470000
"2952","Mujer","Puyehue",244,2015,340000
"2953","Mujer","Quellón",246,2010,210206
"2954","Mujer","Quellón",246,2011,268438
"2955","Mujer","Quellón",246,2012,302500
"2956","Mujer","Quellón",246,2013,350474
"2957","Mujer","Quellón",246,2014,385956
"2958","Mujer","Quellón",246,2015,369072
"2959","Mujer","Quemchi",247,2010,179877
"2960","Mujer","Quilicura",249,2010,232555
"2961","Mujer","Quilicura",249,2011,300580
"2962","Mujer","Quilicura",249,2012,333658
"2963","Mujer","Quilicura",249,2013,329945
"2964","Mujer","Quilicura",249,2014,324725
"2965","Mujer","Quilicura",249,2015,360000
"2966","Mujer","Quillón",251,2010,140490
"2967","Mujer","Quillón",251,2011,234658
"2968","Mujer","Quillón",251,2012,606724
"2969","Mujer","Quillón",251,2013,1095846
"2970","Mujer","Quillón",251,2014,1599700
"2971","Mujer","Quillón",251,2015,530143
"2972","Mujer","Quillota",252,2010,172168
"2973","Mujer","Quillota",252,2011,182880
"2974","Mujer","Quillota",252,2012,231730
"2975","Mujer","Quillota",252,2013,222649
"2976","Mujer","Quillota",252,2014,287970
"2977","Mujer","Quillota",252,2015,250011
"2978","Mujer","Quilpué",253,2010,192184
"2979","Mujer","Quilpué",253,2011,236000
"2980","Mujer","Quilpué",253,2012,282323
"2981","Mujer","Quilpué",253,2013,298867
"2982","Mujer","Quilpué",253,2014,344555
"2983","Mujer","Quilpué",253,2015,346149
"2984","Mujer","Quinta de Tilcoco",255,2010,165161
"2985","Mujer","Quinta de Tilcoco",255,2011,258242
"2986","Mujer","Quinta de Tilcoco",255,2012,279563
"2987","Mujer","Quinta de Tilcoco",255,2013,324639
"2988","Mujer","Quinta de Tilcoco",255,2014,591097
"2989","Mujer","Quinta de Tilcoco",255,2015,502037
"2990","Mujer","Quinta Normal",256,2010,314650
"2991","Mujer","Quinta Normal",256,2011,261599
"2992","Mujer","Quinta Normal",256,2012,271958
"2993","Mujer","Quinta Normal",256,2013,494371
"2994","Mujer","Quinta Normal",256,2014,439715
"2995","Mujer","Quinta Normal",256,2015,401322
"2996","Mujer","Quintero",257,2013,400482
"2997","Mujer","Quintero",257,2014,699869
"2998","Mujer","Quintero",257,2015,250068
"2999","Mujer","Quirihue",258,2010,226715
"3000","Mujer","Quirihue",258,2011,160000
"3001","Mujer","Quirihue",258,2012,148987
"3002","Mujer","Quirihue",258,2013,170100
"3003","Mujer","Quirihue",258,2014,200000
"3004","Mujer","Quirihue",258,2015,422000
"3005","Mujer","Rancagua",259,2010,265882
"3006","Mujer","Rancagua",259,2011,289581
"3007","Mujer","Rancagua",259,2012,267364
"3008","Mujer","Rancagua",259,2013,250000
"3009","Mujer","Rancagua",259,2014,300667
"3010","Mujer","Rancagua",259,2015,345121
"3011","Mujer","Rauco",261,2010,403724
"3012","Mujer","Rauco",261,2011,176434
"3013","Mujer","Rauco",261,2012,258171
"3014","Mujer","Rauco",261,2013,238179
"3015","Mujer","Rauco",261,2014,311941
"3016","Mujer","Rauco",261,2015,342593
"3017","Mujer","Recoleta",262,2010,262236
"3018","Mujer","Recoleta",262,2011,245837
"3019","Mujer","Recoleta",262,2012,322740
"3020","Mujer","Recoleta",262,2013,381356
"3021","Mujer","Recoleta",262,2014,302303
"3022","Mujer","Recoleta",262,2015,354791
"3023","Mujer","Renaico",263,2010,550000
"3024","Mujer","Renaico",263,2011,194000
"3025","Mujer","Renaico",263,2012,180000
"3026","Mujer","Renaico",263,2013,756000
"3027","Mujer","Renaico",263,2014,650000
"3028","Mujer","Renaico",263,2015,1290000
"3029","Mujer","Renca",264,2010,211159
"3030","Mujer","Renca",264,2011,247715
"3031","Mujer","Renca",264,2012,240214
"3032","Mujer","Renca",264,2013,233340
"3033","Mujer","Renca",264,2014,263469
"3034","Mujer","Renca",264,2015,284672
"3035","Mujer","Rengo",265,2010,285421
"3036","Mujer","Rengo",265,2011,214706
"3037","Mujer","Rengo",265,2012,301353
"3038","Mujer","Rengo",265,2013,265853
"3039","Mujer","Rengo",265,2014,199962
"3040","Mujer","Rengo",265,2015,312110
"3041","Mujer","Requínoa",266,2010,200000
"3042","Mujer","Requínoa",266,2011,216713
"3043","Mujer","Requínoa",266,2012,265680
"3044","Mujer","Requínoa",266,2013,273367
"3045","Mujer","Requínoa",266,2014,292351
"3046","Mujer","Requínoa",266,2015,370093
"3047","Mujer","Retiro",267,2010,154894
"3048","Mujer","Retiro",267,2011,39872
"3049","Mujer","Retiro",267,2012,193870
"3050","Mujer","Retiro",267,2013,278943
"3051","Mujer","Retiro",267,2014,199962
"3052","Mujer","Retiro",267,2015,223806
"3053","Mujer","Rinconada",268,2010,324933
"3054","Mujer","Rinconada",268,2011,229265
"3055","Mujer","Rinconada",268,2012,301353
"3056","Mujer","Rinconada",268,2013,259018
"3057","Mujer","Rinconada",268,2014,465437
"3058","Mujer","Rinconada",268,2015,616942
"3059","Mujer","Río Bueno",269,2010,97854
"3060","Mujer","Río Bueno",269,2011,180910
"3061","Mujer","Río Bueno",269,2012,150265
"3062","Mujer","Río Bueno",269,2013,229131
