"","sex","company_size","geography_name","geography_id","year","weighted_median"
"279","Hombre","Entre 11 y 49",NA,NA,2012,340968.979914886
"280","Hombre","Entre 50 y 199","Antofagasta",2,2010,449692.232535418
"281","Hombre","Entre 50 y 199","Antofagasta",2,2011,479085.400287441
"282","Hombre","Entre 50 y 199","Antofagasta",2,2012,401675.158657425
"283","Hombre","Entre 50 y 199","Antofagasta",2,2013,599072.052970269
"284","Hombre","Entre 50 y 199","Antofagasta",2,2014,500000
"285","Hombre","Entre 50 y 199","Antofagasta",2,2015,500562.328957663
"286","Hombre","Entre 50 y 199","Araucanía",9,2010,275344.650297579
"287","Hombre","Entre 50 y 199","Araucanía",9,2011,278796.715638907
"288","Hombre","Entre 50 y 199","Araucanía",9,2012,292951.967705052
"289","Hombre","Entre 50 y 199","Araucanía",9,2013,290000
"290","Hombre","Entre 50 y 199","Araucanía",9,2014,294985.844176931
"291","Hombre","Entre 50 y 199","Araucanía",9,2015,350000
"292","Hombre","Entre 50 y 199","Arica y Parinacota",15,2010,350000
"293","Hombre","Entre 50 y 199","Arica y Parinacota",15,2011,250492.764475107
"294","Hombre","Entre 50 y 199","Arica y Parinacota",15,2012,325399.608280583
"295","Hombre","Entre 50 y 199","Arica y Parinacota",15,2013,400000
"296","Hombre","Entre 50 y 199","Arica y Parinacota",15,2014,379781.810554192
"297","Hombre","Entre 50 y 199","Arica y Parinacota",15,2015,464792.526564442
"298","Hombre","Entre 50 y 199","Atacama",3,2010,375736.222367766
"299","Hombre","Entre 50 y 199","Atacama",3,2011,369235.905429236
"300","Hombre","Entre 50 y 199","Atacama",3,2012,388745.489690721
"301","Hombre","Entre 50 y 199","Atacama",3,2013,357515.037616263
"302","Hombre","Entre 50 y 199","Atacama",3,2014,400000
"303","Hombre","Entre 50 y 199","Atacama",3,2015,502259.2559104
"304","Hombre","Entre 50 y 199","Aysén",11,2010,332708.221652531
"305","Hombre","Entre 50 y 199","Aysén",11,2011,398721.44401617
"306","Hombre","Entre 50 y 199","Aysén",11,2012,312299.9362748
"307","Hombre","Entre 50 y 199","Aysén",11,2013,368752.272392629
"308","Hombre","Entre 50 y 199","Aysén",11,2014,399963.305388417
"309","Hombre","Entre 50 y 199","Aysén",11,2015,500058.80679877
"310","Hombre","Entre 50 y 199","Bíobío",8,2010,250883.231485606
"311","Hombre","Entre 50 y 199","Bíobío",8,2011,292244.950289686
"312","Hombre","Entre 50 y 199","Bíobío",8,2012,275237.53965998
"313","Hombre","Entre 50 y 199","Bíobío",8,2013,345000
"314","Hombre","Entre 50 y 199","Bíobío",8,2014,323082.301993298
"315","Hombre","Entre 50 y 199","Bíobío",8,2015,351426.113726912
"316","Hombre","Entre 50 y 199","Coquimbo",4,2010,230608.710551471
"317","Hombre","Entre 50 y 199","Coquimbo",4,2011,222376.142694121
"318","Hombre","Entre 50 y 199","Coquimbo",4,2012,331346.529609071
"319","Hombre","Entre 50 y 199","Coquimbo",4,2013,320857.48169557
"320","Hombre","Entre 50 y 199","Coquimbo",4,2014,397879.80378254
"321","Hombre","Entre 50 y 199","Coquimbo",4,2015,417529.333541067
"322","Hombre","Entre 50 y 199","Los Lagos",10,2010,259934.568572107
"323","Hombre","Entre 50 y 199","Los Lagos",10,2011,304025.10106233
"324","Hombre","Entre 50 y 199","Los Lagos",10,2012,301686.325101363
"325","Hombre","Entre 50 y 199","Los Lagos",10,2013,400000
"326","Hombre","Entre 50 y 199","Los Lagos",10,2014,355613.496351455
"327","Hombre","Entre 50 y 199","Los Lagos",10,2015,400469.275101297
"328","Hombre","Entre 50 y 199","Los Ríos",14,2010,234918.070705159
"329","Hombre","Entre 50 y 199","Los Ríos",14,2011,224427.475212988
"330","Hombre","Entre 50 y 199","Los Ríos",14,2012,324814.525346748
"331","Hombre","Entre 50 y 199","Los Ríos",14,2013,360805.171551086
"332","Hombre","Entre 50 y 199","Los Ríos",14,2014,367529.698169303
"333","Hombre","Entre 50 y 199","Los Ríos",14,2015,350868.378364104
"334","Hombre","Entre 50 y 199","Magallanes",12,2010,402432.623286702
"335","Hombre","Entre 50 y 199","Magallanes",12,2011,498401.805020212
"336","Hombre","Entre 50 y 199","Magallanes",12,2012,452496.540651805
"337","Hombre","Entre 50 y 199","Magallanes",12,2013,450000
"338","Hombre","Entre 50 y 199","Magallanes",12,2014,502885.532935269
"339","Hombre","Entre 50 y 199","Magallanes",12,2015,500597.266547132
"340","Hombre","Entre 50 y 199","Maule",7,2010,193061.387251664
"341","Hombre","Entre 50 y 199","Maule",7,2011,209216.3794461
"342","Hombre","Entre 50 y 199","Maule",7,2012,250000
"343","Hombre","Entre 50 y 199","Maule",7,2013,289062.387133123
"344","Hombre","Entre 50 y 199","Maule",7,2014,280603.31957083
"345","Hombre","Entre 50 y 199","Maule",7,2015,320086.595706298
"346","Hombre","Entre 50 y 199","Metropolitana",13,2010,299794.821690278
"347","Hombre","Entre 50 y 199","Metropolitana",13,2011,321546.626231994
"348","Hombre","Entre 50 y 199","Metropolitana",13,2012,350898.003126161
"349","Hombre","Entre 50 y 199","Metropolitana",13,2013,399089.863933579
"350","Hombre","Entre 50 y 199","Metropolitana",13,2014,399924.995312207
"351","Hombre","Entre 50 y 199","Metropolitana",13,2015,450000
"352","Hombre","Entre 50 y 199","O'Higgins",6,2010,200065.673432311
"353","Hombre","Entre 50 y 199","O'Higgins",6,2011,259168.93861051
"354","Hombre","Entre 50 y 199","O'Higgins",6,2012,241082.474226804
"355","Hombre","Entre 50 y 199","O'Higgins",6,2013,300000
"356","Hombre","Entre 50 y 199","O'Higgins",6,2014,350000
"357","Hombre","Entre 50 y 199","O'Higgins",6,2015,355046.8616458
"358","Hombre","Entre 50 y 199","Tarapacá",1,2010,348928.583430309
"359","Hombre","Entre 50 y 199","Tarapacá",1,2011,365243.639857297
"360","Hombre","Entre 50 y 199","Tarapacá",1,2012,351639.980092433
"361","Hombre","Entre 50 y 199","Tarapacá",1,2013,539921.409121779
"362","Hombre","Entre 50 y 199","Tarapacá",1,2014,499948.958385817
"363","Hombre","Entre 50 y 199","Tarapacá",1,2015,506716.397937621
"364","Hombre","Entre 50 y 199","Valparaíso",5,2010,259507.769226936
"365","Hombre","Entre 50 y 199","Valparaíso",5,2011,298969.019440197
"366","Hombre","Entre 50 y 199","Valparaíso",5,2012,321443.298969072
"367","Hombre","Entre 50 y 199","Valparaíso",5,2013,381088.131554718
"368","Hombre","Entre 50 y 199","Valparaíso",5,2014,409423.017748397
"369","Hombre","Entre 50 y 199","Valparaíso",5,2015,400108.244632872
"370","Hombre","Entre 50 y 199",NA,NA,2010,215411.047161809
"371","Hombre","Entre 50 y 199",NA,NA,2011,221134.231039578
"372","Hombre","Entre 50 y 199",NA,NA,2012,417462.83178069
"373","Hombre","200 y más personas","Antofagasta",2,2010,550538.26580544
"374","Hombre","200 y más personas","Antofagasta",2,2011,598082.166024255
"375","Hombre","200 y más personas","Antofagasta",2,2012,602706.18556701
