"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"534","Hombre","Trabajadores Agropecuarios y Pesqueros","Lota",51384,108527,45957,112068,150335,115688,128535,141902,334791,365192,318125,241615
"535","Hombre","Trabajadores de Artes Mecánicas y Otros","Lota",63470,73151,78104,108769,160842,126520,149662,160044,302136,255097,344201,328093
"536","Hombre","Trabajadores de Servicios y Vendedores","Lota",41225,132063,63128,129728,124577,125633,139495,304046,229728,299756,287875,246096
"537","Hombre","Empleados de Oficina","Machalí",33341,64380,207060,179657,261207,204100,219870,214264,516942,492665,474600,817038
"538","Hombre","Fuerzas Armadas","Machalí",116486,NA,182070,NA,NA,3e+05,NA,NA,NA,NA,NA,740000
"539","Hombre","Profesionales, Científicos e Intelectuales","Machalí",200451,NA,781760,393462,1799126,817500,1450955,756885,1613036,1316447,1362219,1659515
"540","Hombre","Técnicos y Profesionales de Nivel Medio","Machalí",16006,NA,348569,209275,434578,516300,780235,501396,421293,525120,835556,801914
"541","Hombre","Trabajadores Agropecuarios y Pesqueros","Machalí",37113,117742,NA,135233,250265,155080,153084,159260,385234,207860,251667,357884
"542","Hombre","Trabajadores de Artes Mecánicas y Otros","Machalí",128960,29760,197510,142280,224428,222428,214660,263355,340843,474027,369748,432607
"543","Hombre","Trabajadores de Servicios y Vendedores","Machalí",85750,63602,112455,124042,179108,128500,194678,162722,254020,505025,375141,363992
"544","Hombre","Empleados de Oficina","Macul",69335,118768,162072,458909,208722,252647,261363,348801,308293,281448,485930,433059
"545","Hombre","Fuerzas Armadas","Macul",255084,99252,267750,NA,186745,250000,300500,322190,317688,437600,NA,980000
"546","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Macul",366000,470526,457152,844922,685942,674863,1341848,839800,4108000,1403128,1035714,1241667
"547","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Macul",90600,102837,146809,258858,210578,188321,306582,301805,400957,196393,381749,395179
"548","Hombre","Profesionales, Científicos e Intelectuales","Macul",133195,302200,434615,571749,623650,585162,793022,532350,1056191,734145,1118316,846251
"549","Hombre","Técnicos y Profesionales de Nivel Medio","Macul",129067,233126,240850,344408,351094,368872,439645,385855,506456,470499,510878,626466
"550","Hombre","Trabajadores Agropecuarios y Pesqueros","Macul",112018,77972,103219,131075,112950,168690,270799,152576,255840,246480,210000,4e+05
"551","Hombre","Trabajadores de Artes Mecánicas y Otros","Macul",96172,100476,167341,186830,230761,181850,279878,240159,320130,441661,415447,515842
"552","Hombre","Trabajadores de Servicios y Vendedores","Macul",96080,190497,237348,193084,250508,208780,186351,287562,267458,297795,288549,412358
"553","Hombre","Trabajadores No Calificados","Macul",198000,68668,139611,155563,115328,122174,163137,146448,249180,246722,322113,373571
"554","Hombre","Empleados de Oficina","Maipú",56626,151753,196207,174137,270286,263909,200654,323107,507120,453994,408651,552943
"555","Hombre","Fuerzas Armadas","Maipú",150384,170339,143782,NA,287813,350000,NA,316467,325975,984600,575000,410000
"556","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Maipú",419780,237047,412307,669469,604916,883366,1003247,1389825,1145985,1762370,1143325,1070838
"557","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Maipú",72480,117460,165470,225521,259844,211785,277703,330393,473032,560188,486776,490245
"558","Hombre","Profesionales, Científicos e Intelectuales","Maipú",158136,190865,458439,493090,624305,513448,441342,555353,828452,967806,929632,827316
"559","Hombre","Técnicos y Profesionales de Nivel Medio","Maipú",82109,137394,387938,333172,363894,323365,431762,441897,575985,603214,606157,565431
"560","Hombre","Trabajadores Agropecuarios y Pesqueros","Maipú",60677,163998,65535,235337,183494,131668,186983,227971,284787,443664,411429,546553
"561","Hombre","Trabajadores de Artes Mecánicas y Otros","Maipú",68434,97797,184757,190371,247417,237112,272751,306501,337170,422233,375091,412773
"562","Hombre","Trabajadores de Servicios y Vendedores","Maipú",75686,99019,211094,177906,195218,182182,201919,293656,361339,414289,366237,621116
"563","Hombre","Empleados de Oficina","María Pinto",36240,NA,NA,NA,220880,2e+05,183429,454500,258755,501052,8e+05,NA
"564","Hombre","Fuerzas Armadas","María Pinto",16912,NA,NA,NA,140560,NA,NA,NA,NA,NA,NA,NA
"565","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","María Pinto",594000,NA,603491,525267,431715,538587,1297573,494000,1049750,NA,760000,5e+05
"566","Hombre","Operadores y Montadores de Instalaciones y Máquinas","María Pinto",60400,110200,102332,155520,200446,190867,249368,220025,236143,2054000,258438,702222
"567","Hombre","Profesionales, Científicos e Intelectuales","María Pinto",136463,107300,188445,306450,426452,346367,250000,453172,545133,NA,250000,4e+05
"568","Hombre","Técnicos y Profesionales de Nivel Medio","María Pinto",95700,42920,123165,NA,173118,257300,235000,406020,524412,NA,1150000,960000
"569","Hombre","Trabajadores Agropecuarios y Pesqueros","María Pinto",37079,96732,87657,89258,183553,120714,172548,287653,275050,181604,266125,409091
"570","Hombre","Trabajadores de Artes Mecánicas y Otros","María Pinto",38402,51697,96886,141000,137429,190180,204276,176459,358971,437600,339093,444530
"571","Hombre","Trabajadores de Servicios y Vendedores","María Pinto",44656,66848,80921,NA,114216,113000,186420,220277,313616,NA,NA,502605
"572","Hombre","Trabajadores No Calificados","María Pinto",36240,51705,67576,65864,92933,89412,117770,143664,184355,248675,234110,268216
"573","Hombre","Empleados de Oficina","Mariquina",22026,139490,138159,NA,NA,NA,NA,149817,454155,271677,307000,361000
"574","Hombre","Fuerzas Armadas","Mariquina",76722,118030,136552,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Mariquina",78520,73613,141280,NA,NA,NA,217314,186120,264403,305737,290370,327258
"576","Hombre","Profesionales, Científicos e Intelectuales","Mariquina",60631,109446,220507,NA,NA,NA,413333,305898,663000,505975,5e+05,665556
"577","Hombre","Técnicos y Profesionales de Nivel Medio","Mariquina",99354,133588,134232,NA,NA,NA,305947,336667,588380,268030,426667,349556
"578","Hombre","Trabajadores Agropecuarios y Pesqueros","Mariquina",38383,204874,187534,NA,NA,NA,152210,127426,210315,314163,152542,209837
"579","Hombre","Trabajadores de Artes Mecánicas y Otros","Mariquina",46183,59917,83640,NA,NA,NA,321034,180617,250024,326189,223338,303222
"580","Hombre","Trabajadores de Servicios y Vendedores","Mariquina",48605,47553,77248,NA,NA,NA,122959,206208,250825,252377,242000,315815
"581","Hombre","Empleados de Oficina","Maullín",9664,NA,NA,97000,NA,120000,130000,141400,221000,262560,255000,250000
"582","Hombre","Fuerzas Armadas","Maullín",60400,NA,NA,NA,NA,280000,NA,206837,NA,328200,NA,NA
"583","Hombre","Profesionales, Científicos e Intelectuales","Maullín",152268,76183,161186,145000,311683,148667,408019,1387600,543292,710200,1041667,3e+05
"584","Hombre","Técnicos y Profesionales de Nivel Medio","Maullín",49500,NA,NA,NA,301200,153693,309500,257550,271947,196920,7e+05,286000
"585","Hombre","Trabajadores Agropecuarios y Pesqueros","Maullín",53771,80751,71435,115459,107894,92272,146915,161251,207918,249061,179688,247600
"586","Hombre","Trabajadores de Artes Mecánicas y Otros","Maullín",37118,58710,73015,151340,171282,140971,189442,210387,189410,317778,312674,382857
"587","Hombre","Empleados de Oficina","Mejillones",29958,128986,185104,NA,206566,216000,248811,318318,585289,408427,475000,450000
"588","Hombre","Fuerzas Armadas","Mejillones",138920,75110,NA,NA,NA,419000,350000,NA,NA,196920,NA,NA
"589","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Mejillones",178200,NA,368428,715050,570720,831458,918418,1345533,1061288,526900,133333,4e+06
"590","Hombre","Profesionales, Científicos e Intelectuales","Mejillones",120800,NA,219897,230000,623846,1127484,367500,472175,781560,724176,735000,813333
"591","Hombre","Técnicos y Profesionales de Nivel Medio","Mejillones",132000,136767,220781,230000,395211,257351,313280,872052,599476,588300,NA,5e+05
"592","Hombre","Trabajadores Agropecuarios y Pesqueros","Mejillones",48614,166315,103042,130241,176104,225944,209195,347578,433693,549124,345000,390556
"593","Hombre","Trabajadores de Artes Mecánicas y Otros","Mejillones",66741,173618,168381,278241,283969,216240,256499,299159,452231,428875,346923,524744
"594","Hombre","Trabajadores de Servicios y Vendedores","Mejillones",92873,167086,68047,40860,186991,206776,170297,464675,337742,357373,403333,350300
"595","Hombre","Empleados de Oficina","Melipilla",37838,167746,108064,208654,270745,261182,219182,221695,303849,246150,288844,411184
"596","Hombre","Fuerzas Armadas","Melipilla",74852,100147,125664,130000,NA,250000,NA,NA,NA,NA,NA,NA
"597","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Melipilla",181200,825015,397506,831555,690711,447986,2018702,820413,1011725,2464800,302457,1427573
"598","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Melipilla",60400,187721,155225,204585,218182,165737,249929,257018,340894,314386,302439,405333
"599","Hombre","Profesionales, Científicos e Intelectuales","Melipilla",74858,178581,204437,341857,314587,598809,557812,818341,831293,801048,962500,1020201
"600","Hombre","Técnicos y Profesionales de Nivel Medio","Melipilla",80790,141092,167148,315584,302780,298718,515306,283810,604101,457007,437208,593410
"601","Hombre","Trabajadores Agropecuarios y Pesqueros","Melipilla",33704,79158,106247,119495,160736,144965,208144,201870,293220,349628,276533,358333
"602","Hombre","Trabajadores de Artes Mecánicas y Otros","Melipilla",52135,105082,102730,215238,212695,270822,322558,234357,273702,355328,254000,384149
"603","Hombre","Trabajadores de Servicios y Vendedores","Melipilla",76132,114562,96359,167356,137662,142121,154522,243252,470859,216527,276206,292141
"604","Hombre","Trabajadores No Calificados","Melipilla",37045,66534,81927,85847,92726,104736,135741,142115,207560,210147,203929,282465
"605","Hombre","Empleados de Oficina","Molina",30401,NA,124950,120000,117654,245000,150417,193314,210108,1021347,406400,NA
"606","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Molina",78520,61648,98803,138905,135922,210673,157630,172331,251011,412680,281063,347908
"607","Hombre","Profesionales, Científicos e Intelectuales","Molina",51109,123395,336260,220000,174495,686133,558333,687991,392167,489674,456143,370500
"608","Hombre","Técnicos y Profesionales de Nivel Medio","Molina",69300,128760,133875,219286,210840,435100,510000,745662,447694,348517,489600,590000
"609","Hombre","Trabajadores Agropecuarios y Pesqueros","Molina",30141,100111,74193,95277,335412,165439,127903,300070,388271,209370,299347,273333
"610","Hombre","Trabajadores de Artes Mecánicas y Otros","Molina",75802,74277,85392,109506,148119,182084,171244,246886,352170,210772,283900,302583
"611","Hombre","Trabajadores de Servicios y Vendedores","Molina",24317,NA,89449,143424,136600,281219,221038,345310,335077,214014,542000,334922
"612","Hombre","Empleados de Oficina","Mostazal",43551,120605,NA,188750,155620,229967,3e+05,309161,361075,419731,372822,602953
"613","Hombre","Fuerzas Armadas","Mostazal",72406,NA,NA,NA,NA,NA,NA,NA,182325,NA,NA,NA
"614","Hombre","Profesionales, Científicos e Intelectuales","Mostazal",83551,67599,NA,116645,837500,150000,506000,536983,463710,1170580,396596,7e+05
"615","Hombre","Técnicos y Profesionales de Nivel Medio","Mostazal",88278,160950,NA,163200,234220,346255,329962,1127060,427347,348934,705000,410000
"616","Hombre","Trabajadores Agropecuarios y Pesqueros","Mostazal",40196,78189,NA,167651,191593,158793,182698,167054,232519,375459,275042,284000
"617","Hombre","Trabajadores de Artes Mecánicas y Otros","Mostazal",81301,102595,NA,134095,145581,135637,183333,217242,319116,341190,298892,402802
"618","Hombre","Trabajadores de Servicios y Vendedores","Mostazal",50361,90753,NA,187920,148447,207516,207102,162791,324925,199108,208500,384819
"619","Hombre","Empleados de Oficina","Mulchén",29596,49358,202776,155667,180720,148850,268000,328250,306085,NA,282000,290333
"620","Hombre","Fuerzas Armadas","Mulchén",59192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Mulchén",60400,73351,76220,138404,134398,155801,168789,210588,274574,308743,328940,310000
"622","Hombre","Profesionales, Científicos e Intelectuales","Mulchén",19689,224257,166026,675000,753000,623333,446560,656500,503201,1790909,716667,466667
"623","Hombre","Técnicos y Profesionales de Nivel Medio","Mulchén",69300,125610,95455,181290,453441,260440,418312,252936,265971,820177,521667,230500
"624","Hombre","Trabajadores Agropecuarios y Pesqueros","Mulchén",46767,71096,72977,95759,200278,118722,101436,143434,177975,334853,199588,307846
"625","Hombre","Trabajadores de Artes Mecánicas y Otros","Mulchén",32781,52318,62499,189476,157614,137436,131421,177984,298143,237074,285842,278348
"626","Hombre","Trabajadores de Servicios y Vendedores","Mulchén",68771,60718,77571,118166,187030,189377,126204,173383,327660,547000,205000,388182
"627","Hombre","Empleados de Oficina","Natales",29525,87557,139866,251620,223582,227909,249745,211292,321923,616287,355714,469012
"628","Hombre","Fuerzas Armadas","Natales",160037,197611,174038,220400,150600,351667,353860,353500,879212,820500,614703,708300
"629","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Natales",100506,202827,106080,260500,234581,215935,176050,211769,415565,453296,342148,467369
"630","Hombre","Profesionales, Científicos e Intelectuales","Natales",96144,143067,362383,310414,606350,300664,499400,435743,902968,804627,739000,1119078
"631","Hombre","Técnicos y Profesionales de Nivel Medio","Natales",72600,123395,206841,247558,461149,283000,308754,194928,521560,703674,1885458,748114
"632","Hombre","Trabajadores Agropecuarios y Pesqueros","Natales",42846,80496,227426,134798,193141,177390,196219,167234,605930,244726,287244,514245
"633","Hombre","Trabajadores de Artes Mecánicas y Otros","Natales",38925,89559,125073,153900,191357,175419,215947,244948,361828,405236,298576,390840
"634","Hombre","Trabajadores de Servicios y Vendedores","Natales",73465,120425,96351,162630,130751,155222,236609,277313,297127,429435,459849,364945
"635","Hombre","Empleados de Oficina","Nogales",74947,40774,212670,70000,166807,315000,230833,181295,378300,280793,5e+05,813333
"636","Hombre","Fuerzas Armadas","Nogales",96640,NA,NA,NA,NA,NA,NA,151500,NA,NA,9e+05,470000
"637","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Nogales",302000,NA,585087,663975,422643,484440,1251467,1145540,500955,2374070,2e+05,2551828
"638","Hombre","Profesionales, Científicos e Intelectuales","Nogales",51444,NA,353736,230000,60240,338333,790000,1414000,1145083,351088,7e+05,NA
"639","Hombre","Técnicos y Profesionales de Nivel Medio","Nogales",55235,128760,210363,NA,375218,322500,263200,384431,735137,310187,451647,588200
"640","Hombre","Trabajadores Agropecuarios y Pesqueros","Nogales",45911,60441,126670,86974,158529,162340,147777,154488,273228,290309,226181,307306
"641","Hombre","Trabajadores de Artes Mecánicas y Otros","Nogales",52375,81724,185360,98434,185658,2e+05,194445,235094,320865,377299,356967,564000
"642","Hombre","Trabajadores de Servicios y Vendedores","Nogales",45297,119818,173983,70000,133197,142381,110216,615958,319531,NA,210000,518081
"643","Hombre","Empleados de Oficina","Ñuñoa",61105,158670,219366,244511,203282,434260,325100,468427,593466,225646,473542,452737
"644","Hombre","Fuerzas Armadas","Ñuñoa",266172,75110,NA,250000,251000,NA,6e+05,1010000,773500,NA,1000100,NA
"645","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Ñuñoa",348850,1095048,1019782,1237040,1632481,1569509,1542248,1288871,935206,2565402,1760000,1420853
"646","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Ñuñoa",241600,160965,195689,240198,349331,322021,372005,264764,538974,383631,590489,542152
