"","sexo","oficio","comuna","1990","1992","1994","1996","1998","2000","2003","2006","2009","2011","2013","2015"
"637","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Nogales",302000,NA,175284,663975,195500,548900,790400,601600,500955,2374070,2e+05,455484
"638","Hombre","Profesionales, Científicos e Intelectuales","Nogales",33220,NA,321300,230000,60240,240000,790000,1414000,1105000,342165,7e+05,NA
"639","Hombre","Técnicos y Profesionales de Nivel Medio","Nogales",59400,128760,214200,NA,318412,260000,180000,287850,359125,410800,451647,6e+05
"640","Hombre","Trabajadores Agropecuarios y Pesqueros","Nogales",33824,40774,110954,80000,82328,130000,118560,136350,192272,291354,250000,253526
"641","Hombre","Trabajadores de Artes Mecánicas y Otros","Nogales",43488,67321,192780,99579,151413,181300,161854,202000,308100,334561,3e+05,540000
"642","Hombre","Trabajadores de Servicios y Vendedores","Nogales",39260,96570,136170,70000,150600,114000,113000,303000,254150,NA,210000,518081
"643","Hombre","Empleados de Oficina","Ñuñoa",41374,160950,160650,180000,195835,290000,217500,404000,426400,218800,450000,4e+05
"644","Hombre","Fuerzas Armadas","Ñuñoa",237683,75110,NA,250000,251000,NA,6e+05,1010000,773500,NA,1000100,NA
"645","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Ñuñoa",269300,858400,650590,1021500,1186943,1369500,1069331,1212000,592226,2464800,1550000,1e+06
"646","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Ñuñoa",241600,107300,139910,165000,297225,3e+05,2e+05,222200,497250,393840,576443,4e+05
"647","Hombre","Profesionales, Científicos e Intelectuales","Ñuñoa",144960,300440,481950,6e+05,803200,730400,790400,799200,1326000,1229571,1300000,1400000
"648","Hombre","Técnicos y Profesionales de Nivel Medio","Ñuñoa",138920,246790,214200,350000,401600,498900,5e+05,454500,584350,765800,6e+05,8e+05
"649","Hombre","Trabajadores Agropecuarios y Pesqueros","Ñuñoa",51944,39140,NA,NA,234600,120000,246941,131300,NA,NA,NA,130000
"650","Hombre","Trabajadores de Artes Mecánicas y Otros","Ñuñoa",77312,107300,90780,155000,391000,3e+05,265000,247450,497250,820500,2e+05,350000
"651","Hombre","Trabajadores de Servicios y Vendedores","Ñuñoa",84560,88522,96390,268733,206342,228690,228868,227250,232050,529857,292696,330000
"652","Hombre","Empleados de Oficina","Osorno",31408,101935,139230,106000,150600,148488,190000,181800,209358,262560,3e+05,3e+05
"653","Hombre","Fuerzas Armadas","Osorno",163080,NA,NA,NA,NA,NA,NA,NA,552500,251620,9e+05,3e+05
"654","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Osorno",282150,195700,302600,6e+05,445175,599372,676838,592800,737685,410800,775000,550000
"655","Hombre","Profesionales, Científicos e Intelectuales","Osorno",84560,234840,321300,170000,225900,350000,522114,425320,533000,683750,8e+05,1e+06
"656","Hombre","Técnicos y Profesionales de Nivel Medio","Osorno",47520,118030,160650,204300,178070,360000,340000,303015,442000,328200,4e+05,5e+05
"657","Hombre","Trabajadores Agropecuarios y Pesqueros","Osorno",31408,74366,63042,80000,87850,177605,98800,131300,209950,205400,180000,250000
"658","Hombre","Trabajadores de Artes Mecánicas y Otros","Osorno",36240,64380,77988,90000,100400,120000,139160,158080,205400,205400,210000,250000
"659","Hombre","Trabajadores de Servicios y Vendedores","Osorno",31408,64380,107100,90000,107977,121660,138320,151500,198900,273500,210000,3e+05
"660","Hombre","Empleados de Oficina","Ovalle",30554,68672,99068,103000,95380,250000,180000,156550,220612,273500,264500,320000
"661","Hombre","Fuerzas Armadas","Ovalle",105700,160950,139230,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Ovalle",594000,234840,302600,198000,175950,553250,349036,395200,451880,266800,440000,350000
"663","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Ovalle",96640,75110,90780,120000,161288,160000,250000,202000,308100,328200,318418,350000
"664","Hombre","Profesionales, Científicos e Intelectuales","Ovalle",59400,123395,260313,865050,301200,330000,450000,383800,221000,820500,671948,582000
"665","Hombre","Técnicos y Profesionales de Nivel Medio","Ovalle",36828,96570,108715,1e+05,240960,2e+05,220000,191900,359125,382900,525000,450000
"666","Hombre","Trabajadores Agropecuarios y Pesqueros","Ovalle",32616,75646,75650,101075,87975,1e+05,105500,154790,233740,199108,210000,241000
"667","Hombre","Trabajadores de Artes Mecánicas y Otros","Ovalle",37920,75110,63189,122290,156400,133000,159040,252500,221000,322532,250000,3e+05
"668","Hombre","Trabajadores de Servicios y Vendedores","Ovalle",36240,65453,64260,70250,153500,120000,150000,143925,279012,229740,210000,250000
"669","Hombre","Fuerzas Armadas","Paillaco",66440,NA,NA,NA,NA,NA,NA,NA,NA,306320,NA,NA
"670","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Paillaco",84560,47212,74970,NA,NA,NA,180000,136350,205400,205400,275000,350000
"671","Hombre","Profesionales, Científicos e Intelectuales","Paillaco",60400,55235,NA,NA,NA,NA,350000,484800,442000,683750,7e+05,6e+05
"672","Hombre","Técnicos y Profesionales de Nivel Medio","Paillaco",48320,NA,128520,NA,NA,NA,130000,277750,243100,306320,490000,3e+05
"673","Hombre","Trabajadores Agropecuarios y Pesqueros","Paillaco",30502,148732,41608,NA,NA,NA,130000,138345,205400,201160,2e+05,1e+05
"674","Hombre","Trabajadores de Artes Mecánicas y Otros","Paillaco",36240,88065,96390,NA,NA,NA,114680,158080,243100,218800,168962,245500
"675","Hombre","Trabajadores de Servicios y Vendedores","Paillaco",42280,46139,105910,NA,NA,NA,120000,131300,223470,164100,2e+05,450000
"676","Hombre","Empleados de Oficina","Paine",33824,44530,96390,80000,180720,179000,120000,181800,386750,273622,325000,NA
"677","Hombre","Fuerzas Armadas","Paine",27784,107300,107100,NA,220880,230000,NA,217150,NA,NA,NA,NA
"678","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Paine",534600,926332,756500,NA,977500,292160,573040,395200,338910,2054000,3e+05,NA
"679","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Paine",62248,59015,85680,136290,140560,220000,180000,176750,221000,317260,299000,3e+05
"680","Hombre","Profesionales, Científicos e Intelectuales","Paine",48320,295075,74970,3e+05,714650,3e+05,190000,284880,607750,328200,9e+05,575000
"681","Hombre","Técnicos y Profesionales de Nivel Medio","Paine",38656,96570,153688,565000,180720,376000,335792,328250,309400,204578,450000,475000
"682","Hombre","Trabajadores Agropecuarios y Pesqueros","Paine",36240,75110,74970,180000,110771,135000,140000,151500,209950,205672,210000,225000
"683","Hombre","Trabajadores de Artes Mecánicas y Otros","Paine",50736,131835,96390,120000,140560,155000,169040,202000,246480,318150,3e+05,275000
"684","Hombre","Trabajadores de Servicios y Vendedores","Paine",39260,66526,60520,99000,120480,120000,124192,178670,221000,236524,250000,262500
"685","Hombre","Trabajadores No Calificados","Paine",42280,51504,71690,72000,90360,109780,120000,136350,182325,205672,240000,262000
"686","Hombre","Empleados de Oficina","Paredones",75104,NA,91035,NA,NA,1e+05,NA,109080,182325,355550,NA,2e+05
"687","Hombre","Fuerzas Armadas","Paredones",69460,125541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Hombre","Profesionales, Científicos e Intelectuales","Paredones",67041,48925,147262,NA,NA,235000,NA,80800,NA,437600,NA,NA
"689","Hombre","Técnicos y Profesionales de Nivel Medio","Paredones",59400,107300,118490,NA,NA,109560,NA,NA,182325,NA,550000,NA
"690","Hombre","Trabajadores Agropecuarios y Pesqueros","Paredones",32617,38628,63042,NA,NA,145936,NA,109080,182325,273500,190000,350000
"691","Hombre","Trabajadores de Artes Mecánicas y Otros","Paredones",19800,58710,49470,NA,NA,110000,NA,109080,182325,410800,220000,275000
"692","Hombre","Trabajadores de Servicios y Vendedores","Paredones",31408,94375,75650,NA,NA,160000,NA,176750,359450,205400,155000,2e+05
"693","Hombre","Empleados de Oficina","Parral",34732,75110,85680,1e+05,211885,140000,335000,237350,243100,273500,NA,397500
"694","Hombre","Fuerzas Armadas","Parral",108720,NA,203490,NA,NA,NA,NA,NA,NA,NA,NA,324339
"695","Hombre","Profesionales, Científicos e Intelectuales","Parral",49500,144855,226950,450000,200800,264000,375500,489850,652446,492300,687000,6e+05
"696","Hombre","Técnicos y Profesionales de Nivel Medio","Parral",69300,138307,90780,125790,230920,160000,225000,151500,370175,328200,283500,350000
"697","Hombre","Trabajadores Agropecuarios y Pesqueros","Parral",28992,77302,60520,112365,97750,137000,115964,213408,328640,218800,190100,241000
"698","Hombre","Trabajadores de Artes Mecánicas y Otros","Parral",32732,61545,64260,115987,100400,1e+05,120000,158080,246480,273500,180000,240000
"699","Hombre","Trabajadores de Servicios y Vendedores","Parral",79200,64380,74970,99000,100400,150000,115000,151500,182325,349180,205000,247500
"700","Hombre","Empleados de Oficina","Pelarco",27180,NA,101210,NA,110440,165500,NA,131300,198900,NA,270000,NA
"701","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Pelarco",24160,107276,103388,286020,234600,456500,296400,242400,442000,359450,210000,150000
"702","Hombre","Profesionales, Científicos e Intelectuales","Pelarco",82501,NA,NA,NA,NA,280000,80000,227250,276250,574350,NA,475000
"703","Hombre","Trabajadores Agropecuarios y Pesqueros","Pelarco",30200,61698,63651,306450,119255,1e+05,142272,151500,204425,199655,210000,3e+05
"704","Hombre","Trabajadores de Artes Mecánicas y Otros","Pelarco",36240,40774,85680,90000,136850,135000,112000,151500,187850,276400,220000,241000
"705","Hombre","Trabajadores de Servicios y Vendedores","Pelarco",79200,58710,80325,60000,145831,150000,112500,194310,218783,235210,210000,350000
"706","Hombre","Fuerzas Armadas","Pelluhue",72480,NA,NA,NA,NA,251867,NA,NA,NA,NA,NA,NA
"707","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Pelluhue",3960000,NA,157202,NA,200800,273900,227240,378750,616200,2156700,310000,550000
"708","Hombre","Profesionales, Científicos e Intelectuales","Pelluhue",39600,NA,55692,NA,90360,378578,520000,NA,773500,NA,430000,6e+05
"709","Hombre","Trabajadores Agropecuarios y Pesqueros","Pelluhue",29700,38162,54324,NA,41055,123910,98800,118560,165425,164320,2e+05,150000
"710","Hombre","Trabajadores de Artes Mecánicas y Otros","Pelluhue",32616,NA,64260,NA,90360,105000,144160,158080,176800,164100,2e+05,3e+05
"711","Hombre","Empleados de Oficina","Peñaflor",33220,96570,107100,NA,301200,265000,189500,202000,291527,382900,311601,480000
"712","Hombre","Fuerzas Armadas","Peñaflor",97214,NA,NA,NA,150600,NA,120000,463085,NA,NA,NA,NA
"713","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Peñaflor",241600,757359,302600,204000,566950,328680,889200,444600,607750,696594,4e+05,825000
"714","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Peñaflor",32616,85840,107100,90000,150600,180000,2e+05,181800,276250,306320,333019,350000
"715","Hombre","Profesionales, Científicos e Intelectuales","Peñaflor",96640,NA,321300,NA,351400,480000,646400,505000,1232400,1017420,6e+05,1050000
"716","Hombre","Técnicos y Profesionales de Nivel Medio","Peñaflor",52238,112665,214200,160000,251000,290618,3e+05,296400,431340,437600,5e+05,6e+05
"717","Hombre","Trabajadores Agropecuarios y Pesqueros","Peñaflor",36361,47212,83538,80000,240960,138500,160642,146450,226525,207860,235000,3e+05
"718","Hombre","Trabajadores de Artes Mecánicas y Otros","Peñaflor",54360,78280,91443,140000,153500,158133,162500,202000,278637,300850,310000,350000
"719","Hombre","Trabajadores de Servicios y Vendedores","Peñaflor",50736,77792,90780,111290,178070,148040,157877,161600,221000,218800,284638,3e+05
"720","Hombre","Trabajadores No Calificados","Peñaflor",69453,53650,64260,68000,104416,120000,137500,151500,182325,202390,205000,3e+05
"721","Hombre","Empleados de Oficina","Peñalolén",33099,69745,149940,135000,125500,150000,170000,222200,365625,218800,302662,317322
"722","Hombre","Fuerzas Armadas","Peñalolén",94800,85840,160650,110000,391560,240000,396369,808000,1436500,NA,350000,2500000
"723","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Peñalolén",48320,64380,85680,1e+05,180720,169000,163973,202000,298350,317260,3e+05,4e+05
"724","Hombre","Profesionales, Científicos e Intelectuales","Peñalolén",82144,246180,708602,NA,586500,805002,825000,707000,852800,1333046,8e+05,1500000
"725","Hombre","Técnicos y Profesionales de Nivel Medio","Peñalolén",40590,182410,171360,NA,271080,383460,230000,454500,442000,437600,380000,421242
"726","Hombre","Trabajadores Agropecuarios y Pesqueros","Peñalolén",53756,70452,69615,NA,147144,90000,296400,155540,187298,308100,210000,241000
"727","Hombre","Trabajadores de Artes Mecánicas y Otros","Peñalolén",53152,83922,107100,120000,180720,180000,217360,214104,298350,246480,3e+05,3e+05
"728","Hombre","Trabajadores de Servicios y Vendedores","Peñalolén",48320,78280,94248,181488,156400,145000,183583,199800,232050,243415,250000,350000
"729","Hombre","Trabajadores No Calificados","Peñalolén",5034,52577,99509,1e+05,120480,120000,146000,158080,205400,262996,250000,3e+05
"730","Hombre","Empleados de Oficina","Penco",39260,75110,61047,120000,160640,2e+05,155000,121200,221000,300850,250000,375000
"731","Hombre","Fuerzas Armadas","Penco",54360,64380,129698,180000,200800,350000,217029,139885,472333,525120,450000,NA
"732","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Penco",62816,59015,85680,1e+05,120845,150000,180000,202000,221000,308100,3e+05,345000
"733","Hombre","Profesionales, Científicos e Intelectuales","Penco",72480,103408,205523,366358,308879,250000,6e+05,303000,607750,678280,563678,1e+06
"734","Hombre","Técnicos y Profesionales de Nivel Medio","Penco",73656,103520,86751,120000,200800,180000,197600,262600,469625,164100,4e+05,315000
"735","Hombre","Trabajadores Agropecuarios y Pesqueros","Penco",34428,40774,83691,140000,89035,146080,74520,151500,154700,181714,172500,210000
"736","Hombre","Trabajadores de Artes Mecánicas y Otros","Penco",42570,60472,75650,120000,120480,127820,150000,136350,221000,218800,266840,3e+05
"737","Hombre","Trabajadores de Servicios y Vendedores","Penco",42280,45602,74970,100164,100400,120000,130000,171700,198900,199108,220000,475000
"738","Hombre","Empleados de Oficina","Pica",46508,75110,NA,284300,180720,2e+05,225000,166650,276250,273500,NA,285000
"739","Hombre","Fuerzas Armadas","Pica",120800,NA,299880,NA,NA,NA,NA,NA,386750,NA,NA,7e+05
"740","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Pica",60400,142172,75650,163440,188110,183800,2e+05,222200,331500,616200,4e+05,450000
"741","Hombre","Profesionales, Científicos e Intelectuales","Pica",99000,128760,171360,472000,351400,360000,318560,414948,939250,616200,1050000,8e+05
"742","Hombre","Técnicos y Profesionales de Nivel Medio","Pica",82863,321900,321300,120000,200800,130000,115000,228765,663000,1040400,3e+05,NA
"743","Hombre","Trabajadores Agropecuarios y Pesqueros","Pica",41555,69745,121040,132795,158355,143040,177840,209900,205400,102700,2e+05,270000
"744","Hombre","Trabajadores de Artes Mecánicas y Otros","Pica",29700,80475,72292,239018,156400,200860,203800,164670,369720,369720,290000,325000
"745","Hombre","Trabajadores de Servicios y Vendedores","Pica",59400,84151,90780,183870,150600,120000,265000,237350,328640,233310,2e+05,3e+05
"746","Hombre","Empleados de Oficina","Pirque",41072,NA,136552,NA,150600,128000,211616,272700,442000,353362,333669,805000
"747","Hombre","Fuerzas Armadas","Pirque",422800,NA,NA,NA,NA,NA,NA,NA,1326000,437600,150000,NA
"748","Hombre","Miembros del Poder Ejecutivo y Cuerpos Legislativos","Pirque",792000,352260,963900,NA,1368500,913000,1580800,1976000,2210000,NA,480000,1e+06
"749","Hombre","Operadores y Montadores de Instalaciones y Máquinas","Pirque",54360,53650,85680,NA,150600,185000,150000,202000,331500,227005,237500,350000
"750","Hombre","Profesionales, Científicos e Intelectuales","Pirque",84560,375550,642600,NA,1004000,6e+05,1e+06,555500,1687880,328200,490000,1e+06
"751","Hombre","Técnicos y Profesionales de Nivel Medio","Pirque",141118,170918,214200,NA,331320,346940,8e+05,404000,331500,279270,150000,1e+06
"752","Hombre","Trabajadores Agropecuarios y Pesqueros","Pirque",36240,71330,96390,NA,110440,125000,150000,172205,176800,199655,205000,354000
"753","Hombre","Trabajadores de Artes Mecánicas y Otros","Pirque",51480,80475,133875,NA,195500,164340,237120,194425,286330,236524,320000,350000
"754","Hombre","Trabajadores de Servicios y Vendedores","Pirque",54360,39701,80325,NA,160640,147000,286520,156550,259675,316624,265314,9e+05
"755","Hombre","Empleados de Oficina","Pitrufquén",53152,64380,NA,100026,95380,120000,143948,179275,386750,199108,525000,250000
"756","Hombre","Fuerzas Armadas","Pitrufquén",62816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","Hombre","Profesionales, Científicos e Intelectuales","Pitrufquén",69460,293550,NA,224500,251000,382000,295000,353500,442000,437600,350000,610000
"758","Hombre","Técnicos y Profesionales de Nivel Medio","Pitrufquén",41103,195700,NA,280000,215860,235000,215296,202000,165750,2516200,4e+05,350000
