"","geography_level","geography_name","geography_id","sex","isic","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"201","region","Atacama",3,"Hombre","Explotación de minas y canteras",2015,866060.853257168,700355.05609659,"[763895, 966123]","[601247, 812848]"
"202","region","Aysén",11,"Hombre","Explotación de minas y canteras",2010,678453.705445999,596354.546111813,"[493240, 1017478]","[389733, 744772]"
"203","region","Aysén",11,"Hombre","Explotación de minas y canteras",2011,542963.031748777,577879.942711018,"[432969, 676590]","[382398, 620000]"
"204","region","Aysén",11,"Hombre","Explotación de minas y canteras",2012,573682.199058459,465488.596902055,"[467239, 957951]","[401636, 600000]"
"205","region","Aysén",11,"Hombre","Explotación de minas y canteras",2013,705375.941934452,642040.672565804,"[556840, 927568]","[498112, 779155]"
"206","region","Aysén",11,"Hombre","Explotación de minas y canteras",2014,686321.661033066,599887.492968311,"[562128, 832651]","[499906, 748916]"
"207","region","Aysén",11,"Hombre","Explotación de minas y canteras",2015,805072.446413429,628263.999797883,"[575306, 1314759]","[494332, 1000271]"
"208","region","Bíobío",8,"Hombre","Explotación de minas y canteras",2010,516761.16664472,491591.545495064,"[428617, 605209]","[354522, 554620]"
"209","region","Bíobío",8,"Hombre","Explotación de minas y canteras",2011,469961.576541454,348004.411648517,"[360881, 585300]","[303912, 440446]"
"210","region","Bíobío",8,"Hombre","Explotación de minas y canteras",2012,523339.321340897,462432.96120597,"[447204, 617643]","[356449, 534313]"
"211","region","Bíobío",8,"Hombre","Explotación de minas y canteras",2013,636332.581888511,602959.905596175,"[562510, 697341]","[540037, 647545]"
"212","region","Bíobío",8,"Hombre","Explotación de minas y canteras",2014,615152.185314631,600000,"[537869, 690412]","[499906, 700000]"
"213","region","Bíobío",8,"Hombre","Explotación de minas y canteras",2015,822933.072595249,680171.778617412,"[690973, 955666]","[609445, 761078]"
"214","region","Coquimbo",4,"Hombre","Explotación de minas y canteras",2010,707832.797252453,531784.191623977,"[609030, 843913]","[499034, 569638]"
"215","region","Coquimbo",4,"Hombre","Explotación de minas y canteras",2011,603208.656136016,498401.805020212,"[525859, 694623]","[401582, 538274]"
"216","region","Coquimbo",4,"Hombre","Explotación de minas y canteras",2012,671284.841987244,512511.897204024,"[601061, 741261]","[496196, 577159]"
"217","region","Coquimbo",4,"Hombre","Explotación de minas y canteras",2013,736575.396562038,549042.576646907,"[655952, 819780]","[500107, 597734]"
"218","region","Coquimbo",4,"Hombre","Explotación de minas y canteras",2014,656821.274410598,500000,"[579827, 739046]","[499906, 551827]"
"219","region","Coquimbo",4,"Hombre","Explotación de minas y canteras",2015,826081.819940861,652648.496921408,"[698998, 1002931]","[590783, 744856]"
"220","region","Los Lagos",10,"Hombre","Explotación de minas y canteras",2010,951977.355447517,951977.355447517,"[220000, 2492437]","[220000, 2492437]"
"221","region","Los Lagos",10,"Hombre","Explotación de minas y canteras",2011,324504.936654424,332709.071861334,"[261548, 348881]","[261006, 348881]"
"222","region","Los Lagos",10,"Hombre","Explotación de minas y canteras",2012,625013.198393433,646338.762691278,"[364463, 707289]","[314993, 716357]"
"223","region","Los Lagos",10,"Hombre","Explotación de minas y canteras",2013,1377790.48393715,1377790.48393715,"[229131, 3260414]","[229131, 3260414]"
"224","region","Los Lagos",10,"Hombre","Explotación de minas y canteras",2014,745395.278461312,872498.78767733,"[198231, 899831]","[60625, 899831]"
"225","region","Los Lagos",10,"Hombre","Explotación de minas y canteras",2015,750202.958686635,750202.958686635,"[750203, 750203]","[750203, 750203]"
"226","region","Los Ríos",14,"Hombre","Explotación de minas y canteras",2010,75457.2998925057,75457.2998925057,"[70915, 80000]","[70915, 80000]"
"227","region","Los Ríos",14,"Hombre","Explotación de minas y canteras",2011,296331.335055295,259068.355205644,"[127737, 450298]","[83521, 500000]"
"228","region","Los Ríos",14,"Hombre","Explotación de minas y canteras",2012,156467.902500351,131652.238246368,"[62604, 277200]","[30000, 401804]"
"229","region","Los Ríos",14,"Hombre","Explotación de minas y canteras",2013,396089.761761469,443134.493741777,"[289998, 492416]","[260082, 542050]"
"230","region","Los Ríos",14,"Hombre","Explotación de minas y canteras",2014,503510.349070113,443986.426743429,"[406076, 655458]","[373416, 617402]"
"231","region","Los Ríos",14,"Hombre","Explotación de minas y canteras",2015,443703.046772851,498330.673657556,"[347808, 502037]","[321304, 502037]"
"232","region","Magallanes",12,"Hombre","Explotación de minas y canteras",2010,840489.879243228,599850.596678271,"[580060, 1193689]","[398476, 999316]"
"233","region","Magallanes",12,"Hombre","Explotación de minas y canteras",2011,936573.395549286,640670.743093701,"[543421, 1326860]","[360332, 1038142]"
"234","region","Magallanes",12,"Hombre","Explotación de minas y canteras",2012,807622.623652492,581781.310543321,"[583055, 1185603]","[350000, 1164221]"
"235","region","Magallanes",12,"Hombre","Explotación de minas y canteras",2013,852492.204906552,688014.028247129,"[602868, 1213392]","[547923, 898368]"
"236","region","Magallanes",12,"Hombre","Explotación de minas y canteras",2014,837444.722929222,667611.622106844,"[653956, 1033758]","[567217, 886815]"
"237","region","Magallanes",12,"Hombre","Explotación de minas y canteras",2015,852259.786378883,740440.038174885,"[707051, 1040079]","[631091, 934521]"
"238","region","Maule",7,"Hombre","Explotación de minas y canteras",2010,513080.347331982,459294.094281653,"[354438, 709646]","[290000, 666461]"
"239","region","Maule",7,"Hombre","Explotación de minas y canteras",2011,487680.331448374,427468.885776138,"[365744, 611894]","[341576, 623135]"
"240","region","Maule",7,"Hombre","Explotación de minas y canteras",2012,601266.334649448,600771.47712966,"[484017, 688288]","[449839, 753997]"
"241","region","Maule",7,"Hombre","Explotación de minas y canteras",2013,625541.081258624,608320.062404731,"[490625, 729644]","[455728, 747168]"
"242","region","Maule",7,"Hombre","Explotación de minas y canteras",2014,720455.045662579,600956.775618445,"[601621, 846417]","[504905, 815847]"
"243","region","Maule",7,"Hombre","Explotación de minas y canteras",2015,803894.785198227,529541.443275193,"[551115, 1152215]","[495605, 803197]"
"244","region","Metropolitana",13,"Hombre","Explotación de minas y canteras",2010,1013277.51299994,662596.172746958,"[781005, 1347847]","[359453, 1600000]"
"245","region","Metropolitana",13,"Hombre","Explotación de minas y canteras",2011,819235.358326526,540244.83797189,"[614658, 1055910]","[380000, 755786]"
"246","region","Metropolitana",13,"Hombre","Explotación de minas y canteras",2012,1049081.31032062,697422.111676849,"[796148, 1721521]","[466738, 812265]"
"247","region","Metropolitana",13,"Hombre","Explotación de minas y canteras",2013,1051090.63401403,803480.85312954,"[832045, 1643189]","[614532, 1200000]"
"248","region","Metropolitana",13,"Hombre","Explotación de minas y canteras",2014,1021459.68991849,829102.073337391,"[839614, 1358081]","[676000, 1099752]"
"249","region","Metropolitana",13,"Hombre","Explotación de minas y canteras",2015,1216235.02143515,1000000,"[919748, 1923843]","[828288, 1154686]"
"250","region","O'Higgins",6,"Hombre","Explotación de minas y canteras",2010,598134.941018179,549623.83976551,"[515135, 682326]","[431654, 599805]"
"251","region","O'Higgins",6,"Hombre","Explotación de minas y canteras",2011,580027.971581132,507920.51736924,"[493754, 689165]","[337998, 647922]"
"252","region","O'Higgins",6,"Hombre","Explotación de minas y canteras",2012,714263.095264055,601432.267687255,"[596299, 873065]","[501071, 698704]"
"253","region","O'Higgins",6,"Hombre","Explotación de minas y canteras",2013,775216.182350209,641034.414473341,"[661962, 903543]","[533650, 796979]"
"254","region","O'Higgins",6,"Hombre","Explotación de minas y canteras",2014,701087.464948452,599887.492968311,"[573598, 883825]","[449937, 664551]"
"255","region","O'Higgins",6,"Hombre","Explotación de minas y canteras",2015,929441.534976663,721240.621066687,"[784800, 1086649]","[582236, 817665]"
"256","region","Tarapacá",1,"Hombre","Explotación de minas y canteras",2010,867471.737334497,540791.335914292,"[656862, 1202381]","[493662, 728320]"
"257","region","Tarapacá",1,"Hombre","Explotación de minas y canteras",2011,709053.060846526,574221.6458627,"[613359, 858319]","[458193, 614118]"
"258","region","Tarapacá",1,"Hombre","Explotación de minas y canteras",2012,877187.524346366,553091.596019166,"[715839, 1122364]","[502721, 704236]"
"259","region","Tarapacá",1,"Hombre","Explotación de minas y canteras",2013,865582.219416106,741798.778534655,"[772027, 1027533]","[700000, 844221]"
"260","region","Tarapacá",1,"Hombre","Explotación de minas y canteras",2014,772084.960376345,683914.019029248,"[697807, 848428]","[581951, 729961]"
"261","region","Tarapacá",1,"Hombre","Explotación de minas y canteras",2015,936209.882644256,691383.691366984,"[729410, 1216173]","[501105, 756702]"
"262","region","Valparaíso",5,"Hombre","Explotación de minas y canteras",2010,611228.448428005,470459.972597376,"[529175, 705147]","[425517, 523907]"
"263","region","Valparaíso",5,"Hombre","Explotación de minas y canteras",2011,620746.519416268,498401.805020212,"[547168, 702510]","[448562, 560886]"
"264","region","Valparaíso",5,"Hombre","Explotación de minas y canteras",2012,674792.804664677,603372.650202726,"[611855, 731798]","[527724, 697581]"
"265","region","Valparaíso",5,"Hombre","Explotación de minas y canteras",2013,754333.970790436,597734.220463945,"[657933, 941644]","[501942, 659470]"
"266","region","Valparaíso",5,"Hombre","Explotación de minas y canteras",2014,746154.049176404,699868.741796363,"[685481, 816678]","[635823, 749203]"
"267","region","Valparaíso",5,"Hombre","Explotación de minas y canteras",2015,768901.057693828,600162.366949308,"[678819, 869547]","[580049, 660000]"
"268","region",NA,NA,"Hombre","Explotación de minas y canteras",2010,1165000,1165000,"[1165000, 1165000]","[1165000, 1165000]"
"269","region",NA,NA,"Hombre","Explotación de minas y canteras",2011,965254.036516615,965254.036516615,"[800000, 1295845]","[800000, 1295845]"
"270","region","Antofagasta",2,"Hombre","Industrias manufactureras",2010,555963.975280374,500000,"[465928, 648144]","[399857, 577523]"
"271","region","Antofagasta",2,"Hombre","Industrias manufactureras",2011,489357.748048373,439724.413129021,"[421259, 600767]","[348881, 510542]"
"272","region","Antofagasta",2,"Hombre","Industrias manufactureras",2012,603860.3891664,493987.7995535,"[495837, 762620]","[452030, 582920]"
"273","region","Antofagasta",2,"Hombre","Industrias manufactureras",2013,605739.69934278,500677.812923635,"[511342, 756400]","[400542, 597734]"
"274","region","Antofagasta",2,"Hombre","Industrias manufactureras",2014,626649.673532261,478517.725599894,"[504392, 840924]","[404169, 517280]"
"275","region","Antofagasta",2,"Hombre","Industrias manufactureras",2015,645164.463972139,448882.60125085,"[484419, 864847]","[380103, 607897]"
"276","region","Araucanía",9,"Hombre","Industrias manufactureras",2010,259371.209959665,199863.214460186,"[198684, 321764]","[173609, 207858]"
"277","region","Araucanía",9,"Hombre","Industrias manufactureras",2011,356545.801447732,250790.875690747,"[282755, 437172]","[202906, 295181]"
"278","region","Araucanía",9,"Hombre","Industrias manufactureras",2012,331812.480888782,231443.211680228,"[276567, 395072]","[205709, 300000]"
"279","region","Araucanía",9,"Hombre","Industrias manufactureras",2013,365744.501000752,249055.92519331,"[300722, 470842]","[235000, 280797]"
"280","region","Araucanía",9,"Hombre","Industrias manufactureras",2014,443743.221110649,293142.881183703,"[340992, 588383]","[238843, 340000]"
"281","region","Araucanía",9,"Hombre","Industrias manufactureras",2015,421773.042391679,321181.31125971,"[347410, 508247]","[294418, 350683]"
"282","region","Arica y Parinacota",15,"Hombre","Industrias manufactureras",2010,272284.560165138,243092.411563302,"[242151, 321254]","[200184, 300000]"
"283","region","Arica y Parinacota",15,"Hombre","Industrias manufactureras",2011,270907.127070919,220455.173669997,"[232003, 314730]","[192583, 259785]"
"284","region","Arica y Parinacota",15,"Hombre","Industrias manufactureras",2012,381083.555134899,320475.832801892,"[306518, 441428]","[200902, 416579]"
"285","region","Arica y Parinacota",15,"Hombre","Industrias manufactureras",2013,485301.13144514,300243.860217367,"[336014, 662052]","[249557, 399228]"
"286","region","Arica y Parinacota",15,"Hombre","Industrias manufactureras",2014,441265.080571729,303126.7765776,"[345828, 513113]","[259998, 400000]"
"287","region","Arica y Parinacota",15,"Hombre","Industrias manufactureras",2015,461555.026061948,350574.518509286,"[375191, 586958]","[300350, 439701]"
"288","region","Atacama",3,"Hombre","Industrias manufactureras",2010,496635.155504958,348418.636022841,"[396849, 641991]","[300109, 415223]"
"289","region","Atacama",3,"Hombre","Industrias manufactureras",2011,455050.203977857,318768.165648138,"[359466, 579626]","[290000, 402254]"
"290","region","Atacama",3,"Hombre","Industrias manufactureras",2012,481536.23138496,409147.048421301,"[401894, 586028]","[301686, 497282]"
"291","region","Atacama",3,"Hombre","Industrias manufactureras",2013,604642.010962807,400542.250338908,"[462978, 743795]","[300066, 509767]"
"292","region","Atacama",3,"Hombre","Industrias manufactureras",2014,515410.272028072,449915.619726233,"[431173, 598776]","[380000, 535524]"
"293","region","Atacama",3,"Hombre","Industrias manufactureras",2015,584747.536713376,551969.393358459,"[487443, 668982]","[450122, 667718]"
"294","region","Aysén",11,"Hombre","Industrias manufactureras",2010,278394.731722458,232736.140478194,"[232188, 325134]","[199630, 311604]"
"295","region","Aysén",11,"Hombre","Industrias manufactureras",2011,347586.263109471,300073.892192743,"[312214, 407498]","[261163, 370145]"
"296","region","Aysén",11,"Hombre","Industrias manufactureras",2012,351217.847465974,281573.903427939,"[296495, 450577]","[247447, 354602]"
"297","region","Aysén",11,"Hombre","Industrias manufactureras",2013,352097.998798407,318519.363850744,"[315315, 389472]","[298863, 398489]"
"298","region","Aysén",11,"Hombre","Industrias manufactureras",2014,373766.074513122,300000,"[324184, 430877]","[299963, 339509]"
"299","region","Aysén",11,"Hombre","Industrias manufactureras",2015,458636.390331141,436878.977496517,"[397229, 533458]","[355569, 501738]"
"300","region","Bíobío",8,"Hombre","Industrias manufactureras",2010,349879.197934902,264128.182802947,"[315445, 386146]","[249829, 280961]"
"301","region","Bíobío",8,"Hombre","Industrias manufactureras",2011,471213.654032606,297053.977362235,"[416437, 535652]","[280208, 311938]"
"302","region","Bíobío",8,"Hombre","Industrias manufactureras",2012,424227.169362406,299675.082934021,"[379563, 464992]","[277044, 302830]"
"303","region","Bíobío",8,"Hombre","Industrias manufactureras",2013,428709.092340254,325349.415110591,"[393374, 482242]","[300407, 357433]"
"304","region","Bíobío",8,"Hombre","Industrias manufactureras",2014,468173.689790702,339168.94561978,"[419555, 547334]","[318493, 359827]"
"305","region","Bíobío",8,"Hombre","Industrias manufactureras",2015,495057.005959369,381556.913916164,"[453537, 542795]","[350078, 400108]"
"306","region","Coquimbo",4,"Hombre","Industrias manufactureras",2010,325555.992363356,300000,"[284807, 399662]","[255588, 306753]"
"307","region","Coquimbo",4,"Hombre","Industrias manufactureras",2011,316435.087497,250000,"[260698, 405511]","[189866, 305909]"
"308","region","Coquimbo",4,"Hombre","Industrias manufactureras",2012,424552.594416174,347108.127684159,"[318979, 612393]","[300000, 361624]"
"309","region","Coquimbo",4,"Hombre","Industrias manufactureras",2013,436334.576637311,319862.526170563,"[343943, 553323]","[299405, 400212]"
"310","region","Coquimbo",4,"Hombre","Industrias manufactureras",2014,323114.27653965,299877.64836569,"[274840, 375757]","[253554, 303127]"
"311","region","Coquimbo",4,"Hombre","Industrias manufactureras",2015,378410.269083221,300081.183474654,"[298923, 495501]","[250068, 368312]"
