"","sex","geography_name","geography_id","year","weighted_mean"
"860","Hombre","Molina","173",2012,313332.01213837
"861","Hombre","Molina","173",2013,346753.941683218
"862","Hombre","Molina","173",2014,354394.954307897
"863","Hombre","Molina","173",2015,392782.537437796
"864","Hombre","Monte Patria","174",2010,297735.221060757
"865","Hombre","Monte Patria","174",2011,308927.091969527
"866","Hombre","Monte Patria","174",2012,362375.07337383
"867","Hombre","Monte Patria","174",2013,319680.204821663
"868","Hombre","Monte Patria","174",2014,322849.511087526
"869","Hombre","Monte Patria","174",2015,301454.740473178
"870","Hombre","Mulchén","176",2010,184751.634802575
"871","Hombre","Mulchén","176",2011,337485.866949882
"872","Hombre","Mulchén","176",2012,272405.750514114
"873","Hombre","Mulchén","176",2013,372514.161895635
"874","Hombre","Mulchén","176",2014,310585.933194068
"875","Hombre","Mulchén","176",2015,299525.904246554
"876","Hombre","Nacimiento","177",2010,413751.547664463
"877","Hombre","Nacimiento","177",2011,400091.57943356
"878","Hombre","Nacimiento","177",2012,428860.014025389
"879","Hombre","Nacimiento","177",2013,741644.877032482
"880","Hombre","Nacimiento","177",2014,396583.80836884
"881","Hombre","Nacimiento","177",2015,391203.235895025
"882","Hombre","Nancagua","178",2010,347061.771095578
"883","Hombre","Nancagua","178",2011,313401.913337019
"884","Hombre","Nancagua","178",2012,238089.056088602
"885","Hombre","Nancagua","178",2013,753694.414811307
"886","Hombre","Nancagua","178",2014,319213.54251574
"887","Hombre","Nancagua","178",2015,331164.614767444
"888","Hombre","Natales","179",2010,428054.522574747
"889","Hombre","Natales","179",2011,360535.907552144
"890","Hombre","Natales","179",2012,439300.742533251
"891","Hombre","Natales","179",2013,581207.790611714
"892","Hombre","Natales","179",2014,567070.375153818
"893","Hombre","Natales","179",2015,831059.308394003
"894","Hombre","Navidad","180",2010,189538.590739713
"895","Hombre","Navidad","180",2011,368052.017518072
"896","Hombre","Navidad","180",2012,411136.898602933
"897","Hombre","Navidad","180",2013,414334.217318684
"898","Hombre","Navidad","180",2014,378433.48670718
"899","Hombre","Navidad","180",2015,432228.770082099
"900","Hombre","Negrete","181",2010,202512.303359863
"901","Hombre","Negrete","181",2011,194500
"902","Hombre","Negrete","181",2012,303750
"903","Hombre","Negrete","181",2013,251666.666666667
"904","Hombre","Negrete","181",2014,207460
"905","Hombre","Negrete","181",2015,386962.979718013
"906","Hombre","Ninhue","182",2010,126982.229461653
"907","Hombre","Ninhue","182",2011,195140.255523174
"908","Hombre","Ninhue","182",2012,128327.057560137
"909","Hombre","Ninhue","182",2013,217640.178241323
"910","Hombre","Nogales","183",2010,316000
"911","Hombre","Nogales","183",2011,340933.333333333
"912","Hombre","Nogales","183",2012,572000
"913","Hombre","Nogales","183",2013,339841.272727273
"914","Hombre","Nogales","183",2014,329777.777777778
"915","Hombre","Nogales","183",2015,255444.371272405
"916","Hombre","Nueva Imperial","184",2010,284523.376070469
"917","Hombre","Nueva Imperial","184",2011,301449.962092494
"918","Hombre","Nueva Imperial","184",2012,367942.378270592
"919","Hombre","Nueva Imperial","184",2013,330792.894877171
"920","Hombre","Nueva Imperial","184",2014,499704.086447272
"921","Hombre","Nueva Imperial","184",2015,367984.839245147
"922","Hombre","Ñuñoa","186",2010,976319.479848637
"923","Hombre","Ñuñoa","186",2011,612105.626784026
"924","Hombre","Ñuñoa","186",2012,1014172.85991144
"925","Hombre","Ñuñoa","186",2013,1765818.75524475
"926","Hombre","Ñuñoa","186",2014,1108407.96137873
"927","Hombre","Ñuñoa","186",2015,1052948.81346091
"928","Hombre","Olivar","188",2010,281625.438557534
"929","Hombre","Olivar","188",2011,289073.046911723
"930","Hombre","Olivar","188",2012,310824.189985272
"931","Hombre","Olivar","188",2013,643809.566624708
"932","Hombre","Olivar","188",2014,989814.363397713
"933","Hombre","Olivar","188",2015,457643.981374691
"934","Hombre","Olmué","190",2010,222923.624745341
"935","Hombre","Olmué","190",2011,293668.300817061
"936","Hombre","Olmué","190",2012,308707.526168567
"937","Hombre","Olmué","190",2013,331306.876324923
"938","Hombre","Olmué","190",2014,417394.775189686
"939","Hombre","Olmué","190",2015,400804.721239965
"940","Hombre","Osorno","191",2010,379691.068118357
"941","Hombre","Osorno","191",2011,413047.762010519
"942","Hombre","Osorno","191",2012,457481.987179636
"943","Hombre","Osorno","191",2013,498440.389927706
"944","Hombre","Osorno","191",2014,547443.881241974
"945","Hombre","Osorno","191",2015,533237.527184846
"946","Hombre","Ovalle","192",2010,313308.448406587
"947","Hombre","Ovalle","192",2011,305371.316284825
"948","Hombre","Ovalle","192",2012,340701.069329965
"949","Hombre","Ovalle","192",2013,397411.64128277
"950","Hombre","Ovalle","192",2014,381710.575822055
"951","Hombre","Ovalle","192",2015,346133.944441318
"952","Hombre","Padre Hurtado","193",2010,263292.260578382
"953","Hombre","Padre Hurtado","193",2011,296438.899973852
"954","Hombre","Padre Hurtado","193",2012,319835.537350138
"955","Hombre","Padre Hurtado","193",2013,346283.988311824
"956","Hombre","Padre Hurtado","193",2014,397142.446013258
"957","Hombre","Padre Hurtado","193",2015,400564.249305928
"958","Hombre","Padre Las Casas","194",2010,292499.581259638
"959","Hombre","Padre Las Casas","194",2011,345363.817846934
"960","Hombre","Padre Las Casas","194",2012,362439.85218809
"961","Hombre","Padre Las Casas","194",2013,351437.469960301
"962","Hombre","Padre Las Casas","194",2014,389872.010154198
"963","Hombre","Padre Las Casas","194",2015,432148.651896416
"964","Hombre","Paiguano","195",2010,232260
"965","Hombre","Paiguano","195",2011,376447.058722172
"966","Hombre","Paiguano","195",2012,380515.598031084
"967","Hombre","Paiguano","195",2013,403830.790190832
"968","Hombre","Paiguano","195",2014,405942.899362914
"969","Hombre","Paiguano","195",2015,414010.711444864
"970","Hombre","Paillaco","196",2010,161042.531363552
"971","Hombre","Paillaco","196",2011,390696.578552925
"972","Hombre","Paillaco","196",2012,241106.787515266
"973","Hombre","Paillaco","196",2013,242288.740265747
"974","Hombre","Paillaco","196",2014,240081.684189717
"975","Hombre","Paillaco","196",2015,353027.804801754
"976","Hombre","Paine","197",2010,288621.108175794
"977","Hombre","Paine","197",2011,359228.988321977
"978","Hombre","Paine","197",2012,319642.462456557
"979","Hombre","Paine","197",2013,439744.622011224
"980","Hombre","Paine","197",2014,371432.388494561
"981","Hombre","Paine","197",2015,346468.065926821
"982","Hombre","Palmilla","199",2010,225051.143832146
"983","Hombre","Palmilla","199",2011,261090.202973742
"984","Hombre","Palmilla","199",2012,340595.589555579
"985","Hombre","Palmilla","199",2013,421141.646241885
"986","Hombre","Palmilla","199",2014,285839.216918935
"987","Hombre","Palmilla","199",2015,347352.745991015
"988","Hombre","Panguipulli","200",2010,254100.924057186
"989","Hombre","Panguipulli","200",2011,236993.693023645
"990","Hombre","Panguipulli","200",2012,311188.981083914
"991","Hombre","Panguipulli","200",2013,289464.023402478
"992","Hombre","Panguipulli","200",2014,297381.116095133
"993","Hombre","Panguipulli","200",2015,383794.223235887
"994","Hombre","Panquehue","201",2010,215677.364618437
"995","Hombre","Panquehue","201",2011,246373.683791095
"996","Hombre","Panquehue","201",2012,379665.057132325
"997","Hombre","Panquehue","201",2013,516211.342069591
"998","Hombre","Panquehue","201",2014,323840.439643736
"999","Hombre","Panquehue","201",2015,428883.297976925
"1000","Hombre","Papudo","202",2010,413808.807472729
"1001","Hombre","Papudo","202",2011,527537.433661864
"1002","Hombre","Papudo","202",2012,650301.634107383
"1003","Hombre","Papudo","202",2013,425957.37137693
"1004","Hombre","Papudo","202",2014,455195.376160696
"1005","Hombre","Papudo","202",2015,1055617.10732827
"1006","Hombre","Paredones","203",2010,227178.161459498
"1007","Hombre","Paredones","203",2011,270709.009799131
"1008","Hombre","Paredones","203",2012,195417.608775512
"1009","Hombre","Paredones","203",2013,244017.3549416
"1010","Hombre","Paredones","203",2014,260973.173891854
"1011","Hombre","Paredones","203",2015,420297.821998586
"1012","Hombre","Parral","204",2010,206440.061126472
"1013","Hombre","Parral","204",2011,172182.90370515
"1014","Hombre","Parral","204",2012,255963.126316149
"1015","Hombre","Parral","204",2013,280411.824419851
"1016","Hombre","Parral","204",2014,306333.467638454
"1017","Hombre","Parral","204",2015,338529.862502585
"1018","Hombre","Pedro Aguirre Cerda","205",2010,757968.913969656
"1019","Hombre","Pedro Aguirre Cerda","205",2011,296250.801862593
"1020","Hombre","Pedro Aguirre Cerda","205",2012,430417.553171527
"1021","Hombre","Pedro Aguirre Cerda","205",2013,558541.47393984
"1022","Hombre","Pedro Aguirre Cerda","205",2014,347769.594939941
"1023","Hombre","Pedro Aguirre Cerda","205",2015,380414.407278245
"1024","Hombre","Pelarco","206",2010,249619.054609512
"1025","Hombre","Pelarco","206",2011,192664.207022365
"1026","Hombre","Pelluhue","207",2010,186571.428571429
"1027","Hombre","Pelluhue","207",2011,222717.827932256
"1028","Hombre","Pelluhue","207",2012,289263.131690886
"1029","Hombre","Pelluhue","207",2013,270900.277848751
"1030","Hombre","Pelluhue","207",2014,495106.683013128
"1031","Hombre","Pelluhue","207",2015,221327.640060107
"1032","Hombre","Peñaflor","211",2010,313878.847515022
"1033","Hombre","Peñaflor","211",2011,321487.023771336
"1034","Hombre","Peñaflor","211",2012,439033.971965014
"1035","Hombre","Peñaflor","211",2013,440630.61807094
"1036","Hombre","Peñaflor","211",2014,434915.389894272
"1037","Hombre","Peñaflor","211",2015,499050.016465649
"1038","Hombre","Peñalolén","212",2010,492276.92049767
"1039","Hombre","Peñalolén","212",2011,698900.873564192
"1040","Hombre","Peñalolén","212",2012,613602.205757072
"1041","Hombre","Peñalolén","212",2013,637454.960021321
"1042","Hombre","Peñalolén","212",2014,756667.386852188
"1043","Hombre","Peñalolén","212",2015,924555.37977763
"1044","Hombre","Pencahue","209",2010,234632.186336298
"1045","Hombre","Pencahue","209",2011,324407.57451618
"1046","Hombre","Pencahue","209",2012,244137.55959311
"1047","Hombre","Pencahue","209",2013,344861.881662125
"1048","Hombre","Pencahue","209",2014,269032.877054816
"1049","Hombre","Pencahue","209",2015,359939.780079794
"1050","Hombre","Penco","210",2010,300947.405148826
"1051","Hombre","Penco","210",2011,356070.464553187
"1052","Hombre","Penco","210",2012,338856.180117087
"1053","Hombre","Penco","210",2013,325590.259540549
"1054","Hombre","Penco","210",2014,407136.966789264
"1055","Hombre","Penco","210",2015,460105.156787692
"1056","Hombre","Peralillo","213",2010,254642.857142857
"1057","Hombre","Peralillo","213",2011,475383.333333333
"1058","Hombre","Peralillo","213",2012,248703.7025
"1059","Hombre","Peralillo","213",2013,309222.222222222
"1060","Hombre","Peralillo","213",2014,234796.166444192
"1061","Hombre","Peralillo","213",2015,231250
"1062","Hombre","Petorca","215",2010,310686.581841074
"1063","Hombre","Petorca","215",2011,279188.077778822
"1064","Hombre","Petorca","215",2012,344547.036082474
"1065","Hombre","Petorca","215",2013,308829.347239705
"1066","Hombre","Petorca","215",2014,230223.488968061
"1067","Hombre","Petorca","215",2015,234832.762042216
"1068","Hombre","Peumo","216",2010,269618.384047316
"1069","Hombre","Peumo","216",2011,238945.977079891
"1070","Hombre","Peumo","216",2012,273966.067905212
"1071","Hombre","Peumo","216",2013,251834.864990204
"1072","Hombre","Pica","217",2010,259722.329875392
"1073","Hombre","Pica","217",2011,349532.500325724
"1074","Hombre","Pica","217",2012,391257.487454662
"1075","Hombre","Pica","217",2013,555797.474265692
"1076","Hombre","Pica","217",2014,578473.442568562
"1077","Hombre","Pica","217",2015,620024.997451506
"1078","Hombre","Pichidegua","218",2010,226283.76867065
"1079","Hombre","Pichidegua","218",2011,268018.161612431
"1080","Hombre","Pichidegua","218",2012,246013.70665417
"1081","Hombre","Pichidegua","218",2013,343925.753929397
"1082","Hombre","Pichidegua","218",2014,405473.706698473
"1083","Hombre","Pichidegua","218",2015,416424.509955232
"1084","Hombre","Pichilemu","219",2010,214513.897792284
"1085","Hombre","Pichilemu","219",2011,285764.971529811
"1086","Hombre","Pichilemu","219",2012,322934.605486182
"1087","Hombre","Pichilemu","219",2013,366300.740772799
"1088","Hombre","Pichilemu","219",2014,419437.681866971
"1089","Hombre","Pichilemu","219",2015,344675.758764225
"1090","Hombre","Pinto","220",2010,215069.046544727
"1091","Hombre","Pirque","221",2010,460850.934351858
"1092","Hombre","Pirque","221",2011,427249.924000471
"1093","Hombre","Pirque","221",2012,624166.666666667
"1094","Hombre","Pirque","221",2013,556833.333333333
"1095","Hombre","Pirque","221",2014,660555.555555555
"1096","Hombre","Pirque","221",2015,786208.888888889
"1097","Hombre","Pitrufquén","222",2010,186764.167485547
"1098","Hombre","Pitrufquén","222",2011,140951.537356397
"1099","Hombre","Pitrufquén","222",2012,202824.549013933
"1100","Hombre","Pitrufquén","222",2013,219999.400587424
"1101","Hombre","Placilla","223",2010,194708.606355748
"1102","Hombre","Placilla","223",2011,196551.804270353
"1103","Hombre","Placilla","223",2012,189539.262573998
"1104","Hombre","Placilla","223",2013,256661.968532883
"1105","Hombre","Placilla","223",2014,260692.516548016
"1106","Hombre","Placilla","223",2015,282834.471305226
"1107","Hombre","Porvenir","225",2010,449579.791020783
"1108","Hombre","Porvenir","225",2011,480213.821235753
"1109","Hombre","Porvenir","225",2012,603250
"1110","Hombre","Porvenir","225",2013,785555.555555556
"1111","Hombre","Porvenir","225",2014,784601.94156386
"1112","Hombre","Porvenir","225",2015,640169.016093248
"1113","Hombre","Pozo Almonte","226",2010,443812.330929353
"1114","Hombre","Pozo Almonte","226",2011,392201.205560871
"1115","Hombre","Pozo Almonte","226",2012,485097.35507259
"1116","Hombre","Pozo Almonte","226",2013,484650.644925534
"1117","Hombre","Pozo Almonte","226",2014,429563.234952182
"1118","Hombre","Pozo Almonte","226",2015,509918.90356378
"1119","Hombre","Providencia","228",2010,1141261.94775006
"1120","Hombre","Providencia","228",2011,1286825.89554985
"1121","Hombre","Providencia","228",2012,1469050.65952856
"1122","Hombre","Providencia","228",2013,1213735.31380763
"1123","Hombre","Providencia","228",2014,1385222.91044682
"1124","Hombre","Providencia","228",2015,1559191.70696579
"1125","Hombre","Puchuncaví","229",2010,329522.176551183
"1126","Hombre","Puchuncaví","229",2011,220196.653683346
"1127","Hombre","Puchuncaví","229",2012,436556.78701873
"1128","Hombre","Puchuncaví","229",2013,442872.28361336
"1129","Hombre","Pucón","230",2010,195926.818181818
"1130","Hombre","Pucón","230",2011,259048.538461539
"1131","Hombre","Pucón","230",2012,414666.666666667
"1132","Hombre","Pucón","230",2013,315949.416666667
"1133","Hombre","Pucón","230",2014,277222.222222222
"1134","Hombre","Pucón","230",2015,385000
"1135","Hombre","Pudahuel","231",2010,398578.353872335
"1136","Hombre","Pudahuel","231",2011,339504.68529075
"1137","Hombre","Pudahuel","231",2012,388985.39544304
"1138","Hombre","Pudahuel","231",2013,386114.313240448
"1139","Hombre","Pudahuel","231",2014,424861.981114001
"1140","Hombre","Pudahuel","231",2015,389577.504990094
"1141","Hombre","Puente Alto","232",2010,377671.728373716
"1142","Hombre","Puente Alto","232",2011,399141.226809365
"1143","Hombre","Puente Alto","232",2012,505658.831454102
"1144","Hombre","Puente Alto","232",2013,477619.716483257
"1145","Hombre","Puente Alto","232",2014,515103.780962386
"1146","Hombre","Puente Alto","232",2015,580452.394276787
"1147","Hombre","Puerto Montt","233",2010,409850.877536885
"1148","Hombre","Puerto Montt","233",2011,449600.071121287
"1149","Hombre","Puerto Montt","233",2012,534588.821833375
"1150","Hombre","Puerto Montt","233",2013,543355.202431964
"1151","Hombre","Puerto Montt","233",2014,592196.099641449
"1152","Hombre","Puerto Montt","233",2015,766928.898377356
"1153","Hombre","Puerto Octay","234",2010,328452.749393053
"1154","Hombre","Puerto Octay","234",2011,366167.556863614
"1155","Hombre","Puerto Octay","234",2012,309720.964401428
"1156","Hombre","Puerto Octay","234",2013,414334.48913288
"1157","Hombre","Puerto Octay","234",2014,604288.070685749
"1158","Hombre","Puerto Octay","234",2015,353214.216389015
"1159","Hombre","Puerto Varas","235",2010,314061.580967257
"1160","Hombre","Puerto Varas","235",2011,425548.085839415
"1161","Hombre","Puerto Varas","235",2012,784087.62099984
"1162","Hombre","Puerto Varas","235",2013,283646.851324689
"1163","Hombre","Puerto Varas","235",2014,748523.88677072
"1164","Hombre","Puerto Varas","235",2015,413077.068155409
"1165","Hombre","Pumanque","236",2010,176772.832256801
"1166","Hombre","Pumanque","236",2011,278980.981080708
"1167","Hombre","Pumanque","236",2012,267143.240877257
"1168","Hombre","Pumanque","236",2013,324302.674280082
"1169","Hombre","Pumanque","236",2014,217450.422340251
"1170","Hombre","Pumanque","236",2015,289220.210805265
"1171","Hombre","Punitaqui","237",2010,268147.879375403
"1172","Hombre","Punitaqui","237",2011,308011.442719957
"1173","Hombre","Punitaqui","237",2012,365384.257398058
"1174","Hombre","Punitaqui","237",2013,331921.075228331
"1175","Hombre","Punitaqui","237",2014,345478.079202578
"1176","Hombre","Punitaqui","237",2015,311208.774032263
"1177","Hombre","Punta Arenas","238",2010,784849.186931532
"1178","Hombre","Punta Arenas","238",2011,838285.905994971
"1179","Hombre","Punta Arenas","238",2012,751612.397767798
"1180","Hombre","Punta Arenas","238",2013,791218.297014263
"1181","Hombre","Punta Arenas","238",2014,701289.737314235
"1182","Hombre","Punta Arenas","238",2015,823395.949641572
"1183","Hombre","Puqueldón","239",2010,193394.914064929
"1184","Hombre","Puqueldón","239",2011,204510.746197959
"1185","Hombre","Puqueldón","239",2012,405000.292877226
"1186","Hombre","Puqueldón","239",2013,246338.951463929
"1187","Hombre","Puqueldón","239",2014,383678.042377649
"1188","Hombre","Puqueldón","239",2015,341676.388602212
"1189","Hombre","Purén","240",2010,170153.54118067
"1190","Hombre","Purén","240",2011,127056.526597697
"1191","Hombre","Purén","240",2012,162732.722189458
"1192","Hombre","Purén","240",2013,155270.632496289
"1193","Hombre","Purranque","241",2010,149802.287567058
"1194","Hombre","Purranque","241",2011,169953.091483574
"1195","Hombre","Purranque","241",2012,279879.900561977
"1196","Hombre","Purranque","241",2013,447665.112522308
"1197","Hombre","Purranque","241",2014,442171.392945822
"1198","Hombre","Purranque","241",2015,516893.777030341
"1199","Hombre","Putaendo","242",2010,229238.485351583
"1200","Hombre","Putaendo","242",2011,231448.950620571
"1201","Hombre","Putaendo","242",2012,293861.742157929
"1202","Hombre","Putaendo","242",2013,365414.080495762
"1203","Hombre","Putaendo","242",2014,424427.524134451
"1204","Hombre","Putaendo","242",2015,360313.663660704
"1205","Hombre","Putre","243",2010,155343.714825742
"1206","Hombre","Putre","243",2011,134160.584396493
"1207","Hombre","Putre","243",2012,146308.869506118
"1208","Hombre","Putre","243",2013,115395.912006234
"1209","Hombre","Putre","243",2014,149543.382175672
"1210","Hombre","Putre","243",2015,180076.593413938
"1211","Hombre","Puyehue","244",2010,210870.125480882
"1212","Hombre","Puyehue","244",2011,273509.928989457
"1213","Hombre","Puyehue","244",2012,217771.977153909
"1214","Hombre","Puyehue","244",2013,135652.460588623
"1215","Hombre","Puyehue","244",2014,203936.200804497
"1216","Hombre","Puyehue","244",2015,253354.655705518
"1217","Hombre","Quellón","246",2010,302206.797690727
"1218","Hombre","Quellón","246",2011,365705.281598829
"1219","Hombre","Quellón","246",2012,384580.852134116
"1220","Hombre","Quellón","246",2013,337713.732233334
"1221","Hombre","Quellón","246",2014,439975.92022558
"1222","Hombre","Quellón","246",2015,410715.190139542
"1223","Hombre","Quemchi","247",2010,115493.162431615
"1224","Hombre","Quilicura","249",2010,448604.736334238
"1225","Hombre","Quilicura","249",2011,444179.040132597
"1226","Hombre","Quilicura","249",2012,477825.600330813
"1227","Hombre","Quilicura","249",2013,561039.45148906
"1228","Hombre","Quilicura","249",2014,553578.19593179
"1229","Hombre","Quilicura","249",2015,565185.109802421
"1230","Hombre","Quillón","251",2010,162575.34073986
"1231","Hombre","Quillón","251",2011,242403.362685046
"1232","Hombre","Quillón","251",2012,271309.10262418
"1233","Hombre","Quillón","251",2013,315527.506841477
"1234","Hombre","Quillón","251",2014,240198.725883614
"1235","Hombre","Quillón","251",2015,340417.254814688
"1236","Hombre","Quillota","252",2010,263090.713745483
"1237","Hombre","Quillota","252",2011,328981.524373149
"1238","Hombre","Quillota","252",2012,378783.356717304
"1239","Hombre","Quillota","252",2013,435537.504456988
"1240","Hombre","Quillota","252",2014,486872.056072902
"1241","Hombre","Quillota","252",2015,515537.919610264
"1242","Hombre","Quilpué","253",2010,485573.03279117
"1243","Hombre","Quilpué","253",2011,416790.119662886
"1244","Hombre","Quilpué","253",2012,525772.515025517
"1245","Hombre","Quilpué","253",2013,541022.927521021
"1246","Hombre","Quilpué","253",2014,556406.467551591
"1247","Hombre","Quilpué","253",2015,512631.983503784
"1248","Hombre","Quinta de Tilcoco","255",2010,276222.989417173
"1249","Hombre","Quinta de Tilcoco","255",2011,221261.179492039
"1250","Hombre","Quinta de Tilcoco","255",2012,242364.031809804
"1251","Hombre","Quinta de Tilcoco","255",2013,244473.823510426
"1252","Hombre","Quinta de Tilcoco","255",2014,293864.521400145
"1253","Hombre","Quinta de Tilcoco","255",2015,280647.854867795
"1254","Hombre","Quinta Normal","256",2010,355457.882509803
"1255","Hombre","Quinta Normal","256",2011,392680.897054798
"1256","Hombre","Quinta Normal","256",2012,430823.079651447
"1257","Hombre","Quinta Normal","256",2013,451506.905112031
"1258","Hombre","Quinta Normal","256",2014,395378.247999376
"1259","Hombre","Quinta Normal","256",2015,471814.147021504
"1260","Hombre","Quirihue","258",2010,136052.262844858
"1261","Hombre","Quirihue","258",2011,230000
"1262","Hombre","Quirihue","258",2012,203291.25
"1263","Hombre","Quirihue","258",2013,288500
"1264","Hombre","Quirihue","258",2014,319875
"1265","Hombre","Quirihue","258",2015,388693.887228109
"1266","Hombre","Rancagua","259",2010,499909.898323355
"1267","Hombre","Rancagua","259",2011,470823.073280278
"1268","Hombre","Rancagua","259",2012,543496.360689253
"1269","Hombre","Rancagua","259",2013,537160.365357923
"1270","Hombre","Rancagua","259",2014,527930.207701409
"1271","Hombre","Rancagua","259",2015,647976.430533526
"1272","Hombre","Rauco","261",2010,205854.869974513
"1273","Hombre","Rauco","261",2011,228353.211703633
"1274","Hombre","Rauco","261",2012,296707.969503763
"1275","Hombre","Rauco","261",2013,294540.259752979
"1276","Hombre","Rauco","261",2014,538358.535910442
"1277","Hombre","Rauco","261",2015,725915.771632637
"1278","Hombre","Recoleta","262",2010,345724.360139348
"1279","Hombre","Recoleta","262",2011,275437.56465487
"1280","Hombre","Recoleta","262",2012,322890.882695613
"1281","Hombre","Recoleta","262",2013,404545.106219628
"1282","Hombre","Recoleta","262",2014,399577.636616865
"1283","Hombre","Recoleta","262",2015,509592.369154239
"1284","Hombre","Renaico","263",2010,180355.109518691
"1285","Hombre","Renaico","263",2011,182200
"1286","Hombre","Renaico","263",2012,361125
"1287","Hombre","Renaico","263",2013,391888.888888889
"1288","Hombre","Renaico","263",2014,441408.868124554
"1289","Hombre","Renaico","263",2015,425000
"1290","Hombre","Renca","264",2010,287818.683601263
"1291","Hombre","Renca","264",2011,329612.783080805
"1292","Hombre","Renca","264",2012,383411.246627788
"1293","Hombre","Renca","264",2013,435195.870015685
"1294","Hombre","Renca","264",2014,344138.611946187
"1295","Hombre","Renca","264",2015,350036.922110568
"1296","Hombre","Rengo","265",2010,263313.985779772
"1297","Hombre","Rengo","265",2011,273932.844796089
"1298","Hombre","Rengo","265",2012,304542.003394819
"1299","Hombre","Rengo","265",2013,348561.255017452
"1300","Hombre","Rengo","265",2014,345585.648555569
"1301","Hombre","Rengo","265",2015,360368.519410098
"1302","Hombre","Requínoa","266",2010,351746.568648912
"1303","Hombre","Requínoa","266",2011,296161.840340481
"1304","Hombre","Requínoa","266",2012,319165.085038815
"1305","Hombre","Requínoa","266",2013,320227.955181179
"1306","Hombre","Requínoa","266",2014,400797.832001137
"1307","Hombre","Requínoa","266",2015,374652.375561383
"1308","Hombre","Retiro","267",2010,142543.00713823
"1309","Hombre","Retiro","267",2011,186460.129804323
"1310","Hombre","Retiro","267",2012,187594.663132051
"1311","Hombre","Retiro","267",2013,184322.124763981
"1312","Hombre","Retiro","267",2014,255395.738249088
"1313","Hombre","Retiro","267",2015,288207.54001702
"1314","Hombre","Rinconada","268",2010,331605.91225568
"1315","Hombre","Rinconada","268",2011,371793.698965175
"1316","Hombre","Rinconada","268",2012,613086.750812898
"1317","Hombre","Rinconada","268",2013,535975.369147079
"1318","Hombre","Rinconada","268",2014,777910.768715181
"1319","Hombre","Rinconada","268",2015,893443.214432946
"1320","Hombre","Río Bueno","269",2010,281850.445995364
"1321","Hombre","Río Bueno","269",2011,248862.907631609
"1322","Hombre","Río Bueno","269",2012,379747.559892055
"1323","Hombre","Río Bueno","269",2013,551080.635890796
"1324","Hombre","Río Bueno","269",2014,272237.143291522
"1325","Hombre","Río Bueno","269",2015,306171.523738019
"1326","Hombre","Río Claro","270",2010,200943.490554619
"1327","Hombre","Río Claro","270",2011,165483.341692355
"1328","Hombre","Río Claro","270",2012,200146.554771493
"1329","Hombre","Río Claro","270",2013,291803.177539414
"1330","Hombre","Río Claro","270",2014,411586.373988761
"1331","Hombre","Río Claro","270",2015,397896.452890042
"1332","Hombre","Río Hurtado","271",2010,187529.032823399
"1333","Hombre","Río Hurtado","271",2011,440116.944655041
"1334","Hombre","Río Hurtado","271",2012,303100.400571323
"1335","Hombre","Río Hurtado","271",2013,407043.676909175
"1336","Hombre","Río Hurtado","271",2014,549663.132266
"1337","Hombre","Río Hurtado","271",2015,379496.211765674
"1338","Hombre","Río Ibáñez","272",2010,292799.609184172
"1339","Hombre","Río Ibáñez","272",2011,121584.818043973
"1340","Hombre","Río Ibáñez","272",2012,366046.074456321
"1341","Hombre","Río Ibáñez","272",2013,545738.816086761
"1342","Hombre","Río Ibáñez","272",2014,330640.202853568
"1343","Hombre","Río Ibáñez","272",2015,479482.637143177
"1344","Hombre","Río Negro","273",2010,194144.704630062
"1345","Hombre","Río Negro","273",2011,269891.467171788
"1346","Hombre","Río Negro","273",2012,288023.634137446
"1347","Hombre","Río Negro","273",2013,369272.136771349
"1348","Hombre","Río Negro","273",2014,419446.841226513
"1349","Hombre","Río Negro","273",2015,430768.540581511
"1350","Hombre","Romeral","275",2010,265217.711034802
"1351","Hombre","Romeral","275",2011,255804.289726533
"1352","Hombre","Romeral","275",2012,293842.200928845
"1353","Hombre","Romeral","275",2013,294732.339207713
"1354","Hombre","Romeral","275",2014,351016.665711322
"1355","Hombre","Romeral","275",2015,285585.796197224
"1356","Hombre","Saavedra","276",2010,134374.850592162
"1357","Hombre","Saavedra","276",2011,79638.4732532078
"1358","Hombre","Saavedra","276",2012,70997.5
"1359","Hombre","Sagrada Familia","277",2010,217550.692562515
"1360","Hombre","Sagrada Familia","277",2011,256210.730734612
"1361","Hombre","Sagrada Familia","277",2012,338572.437606548
"1362","Hombre","Sagrada Familia","277",2013,405563.350682391
"1363","Hombre","Sagrada Familia","277",2014,390662.141541071
"1364","Hombre","Sagrada Familia","277",2015,434173.861939566
"1365","Hombre","Salamanca","278",2010,419409.254425764
"1366","Hombre","Salamanca","278",2011,316978.418000461
"1367","Hombre","Salamanca","278",2012,411600.214783248
"1368","Hombre","Salamanca","278",2013,350673.643440671
"1369","Hombre","Salamanca","278",2014,392470.552826174
"1370","Hombre","Salamanca","278",2015,435956.844933276
"1371","Hombre","San Antonio","279",2010,324577.269918139
"1372","Hombre","San Antonio","279",2011,392599.513122918
"1373","Hombre","San Antonio","279",2012,412206.658531536
"1374","Hombre","San Antonio","279",2013,400611.058238377
"1375","Hombre","San Antonio","279",2014,391193.350075796
"1376","Hombre","San Antonio","279",2015,437724.220625346
"1377","Hombre","San Bernardo","280",2010,315703.30871048
"1378","Hombre","San Bernardo","280",2011,345287.896055016
