"","geography_level","geography_name","geography_id","sex","isco","year","weighted_mean","weighted_median","ci_weighted_mean","ci_weighted_median"
"184","region",NA,NA,"Hombre","Empleados de oficina",2010,285000,285000,"[285000, 285000]","[285000, 285000]"
"185","region",NA,NA,"Hombre","Empleados de oficina",2012,560472.489647496,560472.489647496,"[464772, 583260]","[464772, 583260]"
"186","region","Antofagasta",2,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,2352291.91201803,2249915.44671758,"[1433178, 3445638]","[1162755, 3642394]"
"187","region","Araucanía",9,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,964225.49931208,905231.516726746,"[666378, 1498017]","[462341, 1210633]"
"188","region","Arica y Parinacota",15,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1163417.43845964,919482.868264135,"[719377, 1828290]","[678803, 1116420]"
"189","region","Atacama",3,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,3237543.23584607,2326475.91993275,"[1749437, 5263126]","[908263, 3689137]"
"190","region","Aysén",11,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1280269.34860574,1458284.4016493,"[939757, 1821230]","[700000, 1715929]"
"191","region","Bíobío",8,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1072282.40357235,1002334.7024692,"[853879, 1429637]","[619200, 1495205]"
"192","region","Coquimbo",4,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,770148.567847721,660566.189032122,"[451869, 1068160]","[394269, 1000000]"
"193","region","Los Lagos",10,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1112554.1662125,1045920.30213627,"[851819, 1449173]","[785091, 1406766]"
"194","region","Los Ríos",14,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,890211.211088445,731390.689889442,"[482799, 1580602]","[300350, 1417371]"
"195","region","Magallanes",12,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,2430245.63132893,1727139.45987646,"[1430457, 4243466]","[830629, 2972502]"
"196","region","Maule",7,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1492860.66503062,1128801.87427337,"[826295, 2518417]","[750000, 1196164]"
"197","region","Metropolitana",13,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1901663.72782116,1319808.44810034,"[1626648, 2341346]","[1004833, 1500000]"
"198","region","O'Higgins",6,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,2115865.64118777,851449.868385559,"[734658, 4429360]","[464920, 1239628]"
"199","region","Tarapacá",1,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1304500.21196548,673734.593139508,"[785854, 2406424]","[501579, 896878]"
"200","region","Valparaíso",5,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la adm. pública y de empresas",2011,1891350.3268011,797552.997072165,"[1060088, 3076415]","[697763, 1476198]"
"201","region","Antofagasta",2,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1416455.31126333,1444756.27056011,"[885740, 1941694]","[698864, 1870455]"
"202","region","Araucanía",9,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1307202.34823666,675612.000773312,"[612806, 2132938]","[300000, 1129448]"
"203","region","Arica y Parinacota",15,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1709486.63573636,1420369.27986071,"[1099636, 2437734]","[703737, 1840287]"
"204","region","Atacama",3,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1271967.12735146,732459.104474479,"[700732, 1889352]","[500000, 1584832]"
"205","region","Aysén",11,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1047349.24974353,603286.24970889,"[662637, 1550972]","[443567, 1547244]"
"206","region","Bíobío",8,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1338039.66329638,1105728.4069207,"[1034301, 1817891]","[700920, 1423680]"
"207","region","Coquimbo",4,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1197174.43660123,610291.54429388,"[757255, 1673343]","[401994, 1113022]"
"208","region","Los Lagos",10,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1832522.710829,1201288.25996165,"[1126775, 2303650]","[822690, 2190072]"
"209","region","Los Ríos",14,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1441972.02160326,1300365.49692008,"[934933, 2468901]","[807462, 1592202]"
"210","region","Magallanes",12,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1812825.07022613,1822424.36628729,"[1379123, 2367475]","[1178111, 2500000]"
"211","region","Maule",7,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,882073.274491432,639489.912114105,"[605938, 1273462]","[351579, 1206745]"
"212","region","Metropolitana",13,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1938860.02736081,1500000,"[1612048, 2404753]","[1005621, 2000000]"
"213","region","O'Higgins",6,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,799949.069428666,473246.729532222,"[502348, 1188839]","[296792, 900000]"
"214","region","Tarapacá",1,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1063127.68057566,804135.715865746,"[739174, 1382519]","[427137, 1201257]"
"215","region","Valparaíso",5,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,1694283.50612469,1200119.4168544,"[1200245, 2314569]","[835807, 1810118]"
"216","region",NA,NA,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración pública y de empr",2012,716675,716675,"[716675, 716675]","[716675, 716675]"
"217","region","Antofagasta",2,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1397511.02483977,999829.261875308,"[1024351, 1950686]","[608902, 1860385]"
"218","region","Araucanía",9,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1845537.79936258,454789.094725228,"[611517, 5789541]","[399726, 1598906]"
"219","region","Arica y Parinacota",15,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,554023.566977395,400387.033113325,"[375895, 1001861]","[324778, 600000]"
"220","region","Atacama",3,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,911794.627672176,802097.114543013,"[510256, 1477809]","[279809, 1673854]"
"221","region","Aysén",11,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,2018564.91261415,765691.02541279,"[619636, 3899254]","[422588, 1702344]"
"222","region","Bíobío",8,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1106704.34797449,977632.460144224,"[828243, 1372172]","[641644, 1011009]"
"223","region","Coquimbo",4,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,998576.891466427,700000,"[579185, 1698959]","[415600, 1006453]"
"224","region","Los Lagos",10,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,994602.024511733,700000,"[745313, 1337385]","[600866, 1000979]"
"225","region","Los Ríos",14,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,927671.397983876,1000000,"[741343, 1118481]","[722289, 1007912]"
"226","region","Magallanes",12,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1164811.29061196,965114.837599636,"[615722, 1805381]","[419660, 1584898]"
"227","region","Maule",7,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1030926.33438212,845460.893110258,"[732550, 1322857]","[509306, 1219171]"
"228","region","Metropolitana",13,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1593514.34199193,1200000,"[1319380, 1871374]","[999641, 1499513]"
"229","region","O'Higgins",6,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,823366.923318799,695447.262366721,"[608763, 1057529]","[500000, 1248395]"
"230","region","Tarapacá",1,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1552556.37961512,998467.112538983,"[1115977, 2101219]","[811786, 1694642]"
"231","region","Valparaíso",5,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,1568195.50995749,1013093.50955684,"[1066245, 2618610]","[755874, 1470527]"
"232","region",NA,NA,"Hombre","Miembros del poder ejecutivo y de los cuerpos legislativos y personal directivo de la administración publica y de empres",2010,249829.018075232,249829.018075232,"[249829, 249829]","[249829, 249829]"
"233","region","Antofagasta",2,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,436691.680068522,358733.800938483,"[396660, 483254]","[349761, 395106]"
"234","region","Antofagasta",2,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,535904.835799701,412028.530539627,"[467145, 640696]","[388753, 497134]"
"235","region","Antofagasta",2,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,559869.026327216,462048.32631428,"[497399, 620899]","[406168, 500000]"
"236","region","Araucanía",9,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,182739.369467897,171882.36443576,"[161873, 216781]","[135841, 180168]"
"237","region","Araucanía",9,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,251357.663394462,200956.918496765,"[216860, 317674]","[199361, 219673]"
"238","region","Araucanía",9,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,278287.848951493,250000,"[243455, 315868]","[212681, 280426]"
"239","region","Arica y Parinacota",15,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,311384.396155305,229851.01046091,"[277250, 337207]","[200196, 268546]"
"240","region","Arica y Parinacota",15,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,295339.950972594,236099.342354476,"[253911, 346476]","[187588, 291889]"
"241","region","Arica y Parinacota",15,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,344154.678626704,250398.627723922,"[297001, 392729]","[202055, 301528]"
"242","region","Atacama",3,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,352348.886376244,299794.821690278,"[312966, 399634]","[271255, 322757]"
"243","region","Atacama",3,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,457902.99716472,348881.263514149,"[406044, 522589]","[299600, 401933]"
"244","region","Atacama",3,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,415948.14776356,360831.554875839,"[368897, 463408]","[301686, 432838]"
"245","region","Aysén",11,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,298331.943562044,250179.461022385,"[265604, 328721]","[229241, 287681]"
"246","region","Aysén",11,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,341479.880915894,280860.269926505,"[311205, 372704]","[252585, 301450]"
"247","region","Aysén",11,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,383143.377022537,301686.325101363,"[322953, 446858]","[275389, 362516]"
"248","region","Bíobío",8,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,263289.288021322,204894.051065343,"[245371, 276662]","[199928, 220098]"
"249","region","Bíobío",8,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,299663.706985814,229300.3038461,"[270456, 330273]","[202882, 250000]"
"250","region","Bíobío",8,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,290038.657737854,250000,"[275460, 311932]","[221867, 262049]"
"251","region","Coquimbo",4,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,347860.49990146,250244.6662752,"[313081, 394599]","[240890, 299903]"
"252","region","Coquimbo",4,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,320346.987856997,280000,"[286766, 372657]","[250000, 300000]"
"253","region","Coquimbo",4,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2012,374323.013117155,311331.857224252,"[335312, 412466]","[300000, 350000]"
"254","region","Los Lagos",10,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2010,229410.294514423,199863.214460186,"[207041, 252398]","[180000, 220080]"
"255","region","Los Lagos",10,"Hombre","Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2011,263008.759440736,219980.968609184,"[239432, 295321]","[200459, 270509]"
