"","region","sex","occupation","2011","2013","2015"
"3504","Maule","Mujer","4122",341024,270165,465612
"3505","Maule","Mujer","4131",207413,210000,240147
"3506","Maule","Mujer","4132",199108,NA,NA
"3507","Maule","Mujer","4133",186809,400000,NA
"3508","Maule","Mujer","4141",224179,202800,203375
"3509","Maule","Mujer","4190",352759,383600,251575
"3510","Maule","Mujer","4211",199108,210000,250000
"3511","Maule","Mujer","4212",245542,NA,NA
"3512","Maule","Mujer","4215",199108,NA,NA
"3513","Maule","Mujer","4221",87520,NA,NA
"3514","Maule","Mujer","4222",207860,305326,243889
"3515","Maule","Mujer","4223",188333,83923,257640
"3516","Maule","Mujer","5111",616200,NA,438106
"3517","Maule","Mujer","5112",54700,110210,241000
"3518","Maule","Mujer","5121",560586,350000,NA
"3519","Maule","Mujer","5122",175040,210000,240000
"3520","Maule","Mujer","5123",194500,210000,240000
"3521","Maule","Mujer","5131",196920,201252,241000
"3522","Maule","Mujer","5132",230546,320875,293585
"3523","Maule","Mujer","5133",180997,175357,241000
"3524","Maule","Mujer","5141",291185,156167,200000
"3525","Maule","Mujer","5162",335038,300000,485446
"3526","Maule","Mujer","5163",337344,477273,649236
"3527","Maule","Mujer","5220",196920,205786,241000
"3528","Maule","Mujer","5230",164320,149111,118816
"3529","Maule","Mujer","6111",176206,210000,240000
"3530","Maule","Mujer","6112",196920,210000,241000
"3531","Maule","Mujer","6113",167499,188321,223469
"3532","Maule","Mujer","6130",229740,25000,241000
"3533","Maule","Mujer","6141",137463,NA,257200
"3534","Maule","Mujer","6142",186777,NA,NA
"3535","Maule","Mujer","6152",236210,191176,150000
"3536","Maule","Mujer","6210",201452,75625,161003
"3537","Maule","Mujer","7122",131280,140000,100000
"3538","Maule","Mujer","7124",109400,50000,NA
"3539","Maule","Mujer","7129",124375,NA,NA
"3540","Maule","Mujer","7136",205400,NA,NA
"3541","Maule","Mujer","7141",43760,210000,NA
"3542","Maule","Mujer","7243",262560,NA,NA
"3543","Maule","Mujer","7313",667550,NA,84737
"3544","Maule","Mujer","7321",205400,100000,120000
"3545","Maule","Mujer","7324",123240,NA,NA
"3546","Maule","Mujer","7331",41080,NA,NA
"3547","Maule","Mujer","7332",102078,49489,100000
"3548","Maule","Mujer","7411",212791,250000,250000
"3549","Maule","Mujer","7412",184860,132605,200000
"3550","Maule","Mujer","7413",167995,96512,NA
"3551","Maule","Mujer","7414",198699,242222,NA
"3552","Maule","Mujer","7422",198178,311628,77775
"3553","Maule","Mujer","7423",202722,NA,NA
"3554","Maule","Mujer","7432",96074,57908,NA
"3555","Maule","Mujer","7433",205400,50000,100000
"3556","Maule","Mujer","7436",106551,49681,58852
"3557","Maule","Mujer","8240",328200,210000,241000
"3558","Maule","Mujer","8262",184860,NA,NA
"3559","Maule","Mujer","8264",134562,NA,240000
"3560","Maule","Mujer","8290",197395,228990,NA
"3561","Maule","Mujer","8322",410800,NA,296957
"3562","Maule","Mujer","8323",503614,128030,322000
"3563","Maule","Mujer","8324",1370926,NA,NA
"3564","Maule","Mujer","9111",122151,77358,119500
"3565","Maule","Mujer","9112",85566,107727,95630
"3566","Maule","Mujer","9113",61620,64552,25366
"3567","Maule","Mujer","9131",120340,145877,143521
"3568","Maule","Mujer","9132",197837,200000,240000
"3569","Maule","Mujer","9133",123240,8122,50000
"3570","Maule","Mujer","9142",207860,NA,NA
"3571","Maule","Mujer","9151",246399,231538,247890
"3572","Maule","Mujer","9152",197053,196507,250000
"3573","Maule","Mujer","9162",123257,176504,182013
"3574","Maule","Mujer","9211",166288,200000,228176
"3575","Maule","Mujer","9212",185980,NA,240000
"3576","Maule","Mujer","9213",184860,80000,NA
"3577","Maule","Mujer","9313",78503,NA,210000
"3578","Maule","Mujer","9321",206766,NA,NA
"3579","Maule","Mujer","9322",196920,210000,241000
"3580","Maule","Mujer","9999",271707,72000,103028
"3581","Metropolitana","Hombre","0110",391860,596232,916788
"3582","Metropolitana","Hombre","1120",1061824,2105092,2482639
"3583","Metropolitana","Hombre","1130",479818,NA,NA
"3584","Metropolitana","Hombre","1210",3339969,3437795,4086687
"3585","Metropolitana","Hombre","1229",2430189,1363973,3000000
"3586","Metropolitana","Hombre","1234",547000,550000,1328421
"3587","Metropolitana","Hombre","1237",1641000,7000000,3722041
"3588","Metropolitana","Hombre","1311",2819187,1160355,976902
"3589","Metropolitana","Hombre","1312",1910608,2500000,869932
"3590","Metropolitana","Hombre","1313",944766,833129,686912
"3591","Metropolitana","Hombre","1314",718900,400000,450000
"3592","Metropolitana","Hombre","1315",1337360,498797,500000
"3593","Metropolitana","Hombre","1316",1687575,1500000,1000000
"3594","Metropolitana","Hombre","1317",3280790,945660,2000000
"3595","Metropolitana","Hombre","1318",1219908,1151293,1509375
"3596","Metropolitana","Hombre","1319",3164606,2000000,1500000
"3597","Metropolitana","Hombre","2111",1714654,980894,1884444
"3598","Metropolitana","Hombre","2112",2188000,1200000,NA
"3599","Metropolitana","Hombre","2113",1062540,2000000,1300000
"3600","Metropolitana","Hombre","2114",1812663,2005576,4977143
"3601","Metropolitana","Hombre","2122",478412,1137850,1673248
"3602","Metropolitana","Hombre","2131",928747,1100000,1000425
"3603","Metropolitana","Hombre","2132",813124,923680,800000
"3604","Metropolitana","Hombre","2139",1203400,1375531,685148
"3605","Metropolitana","Hombre","2141",1722894,1000000,1200000
"3606","Metropolitana","Hombre","2142",1563804,1700000,1533593
"3607","Metropolitana","Hombre","2143",1480790,1000000,1400000
"3608","Metropolitana","Hombre","2144",464405,936025,850000
"3609","Metropolitana","Hombre","2145",1343382,1141152,1288073
"3610","Metropolitana","Hombre","2146",1374001,2381922,1302580
"3611","Metropolitana","Hombre","2147",1658724,1108060,2000000
"3612","Metropolitana","Hombre","2148",1175018,551220,1000000
"3613","Metropolitana","Hombre","2149",1186730,1244935,1000000
"3614","Metropolitana","Hombre","2211",695062,NA,938748
"3615","Metropolitana","Hombre","2213",1087669,1001550,972053
"3616","Metropolitana","Hombre","2221",1641000,1443919,3000000
"3617","Metropolitana","Hombre","2222",1453719,1368235,1895506
"3618","Metropolitana","Hombre","2223",1161377,769194,381381
"3619","Metropolitana","Hombre","2224",629686,855396,1046377
"3620","Metropolitana","Hombre","2229",547000,1062351,971237
"3621","Metropolitana","Hombre","2230",1324151,1151469,1200000
"3622","Metropolitana","Hombre","2310",1094000,600000,620582
"3623","Metropolitana","Hombre","2320",765800,492517,600000
"3624","Metropolitana","Hombre","2331",556783,600000,585883
"3625","Metropolitana","Hombre","2332",361020,200000,720000
"3626","Metropolitana","Hombre","2340",415720,NA,1012679
"3627","Metropolitana","Hombre","2351",513500,NA,1550000
"3628","Metropolitana","Hombre","2352",336132,1000000,641131
"3629","Metropolitana","Hombre","2359",746604,600000,480888
"3630","Metropolitana","Hombre","2411",875200,868179,800000
"3631","Metropolitana","Hombre","2412",679196,200000,995666
"3632","Metropolitana","Hombre","2419",1094000,812472,1199112
"3633","Metropolitana","Hombre","2421",1405369,1200000,1500000
"3634","Metropolitana","Hombre","2429",684125,256751,609942
"3635","Metropolitana","Hombre","2431",820500,NA,565000
"3636","Metropolitana","Hombre","2441",1884177,1025279,2084574
"3637","Metropolitana","Hombre","2442",1644012,692194,1600000
"3638","Metropolitana","Hombre","2443",1641000,2139015,347872
"3639","Metropolitana","Hombre","2444",61620,630081,500000
"3640","Metropolitana","Hombre","2445",780959,794333,1136715
"3641","Metropolitana","Hombre","2446",615613,912530,498263
"3642","Metropolitana","Hombre","2451",763816,946867,1000000
"3643","Metropolitana","Hombre","2452",360689,160430,1261728
"3644","Metropolitana","Hombre","2453",502423,800000,500000
"3645","Metropolitana","Hombre","2454",2054000,NA,300000
"3646","Metropolitana","Hombre","2455",626628,825877,510432
"3647","Metropolitana","Hombre","2460",866769,509474,335233
"3648","Metropolitana","Hombre","3111",382900,443643,448903
"3649","Metropolitana","Hombre","3112",531820,700641,800000
"3650","Metropolitana","Hombre","3113",410800,538824,500000
"3651","Metropolitana","Hombre","3114",513507,573786,489318
"3652","Metropolitana","Hombre","3115",850711,372781,500000
"3653","Metropolitana","Hombre","3116",461242,780392,506383
"3654","Metropolitana","Hombre","3117",874485,849360,600000
"3655","Metropolitana","Hombre","3118",360867,486268,624914
"3656","Metropolitana","Hombre","3119",1040628,534677,433665
"3657","Metropolitana","Hombre","3121",566268,500000,600000
"3658","Metropolitana","Hombre","3122",457511,374824,528038
"3659","Metropolitana","Hombre","3131",420599,318926,416981
"3660","Metropolitana","Hombre","3132",433426,331839,495815
"3661","Metropolitana","Hombre","3139",443135,170000,355882
"3662","Metropolitana","Hombre","3142",2188000,NA,NA
"3663","Metropolitana","Hombre","3143",1367286,3981928,2380734
"3664","Metropolitana","Hombre","3144",652183,786905,737313
"3665","Metropolitana","Hombre","3151",461267,396416,354952
"3666","Metropolitana","Hombre","3152",355377,605982,535069
"3667","Metropolitana","Hombre","3211",8752000,277000,444876
"3668","Metropolitana","Hombre","3212",311790,350355,372973
"3669","Metropolitana","Hombre","3213",765800,350000,818543
"3670","Metropolitana","Hombre","3221",307728,950000,487821
"3671","Metropolitana","Hombre","3224",437600,228778,361538
"3672","Metropolitana","Hombre","3226",875200,1127608,800000
"3673","Metropolitana","Hombre","3227",179002,NA,NA
"3674","Metropolitana","Hombre","3228",494859,NA,511995
"3675","Metropolitana","Hombre","3231",355192,345648,426803
"3676","Metropolitana","Hombre","3241",575120,175000,199252
"3677","Metropolitana","Hombre","3310",301050,1024088,389243
"3678","Metropolitana","Hombre","3340",302427,389509,700000
"3679","Metropolitana","Hombre","3411",785023,853066,700000
"3680","Metropolitana","Hombre","3412",509915,444047,800000
"3681","Metropolitana","Hombre","3413",1027000,700205,500000
"3682","Metropolitana","Hombre","3414",537493,396892,642708
"3683","Metropolitana","Hombre","3415",243598,500000,700000
"3684","Metropolitana","Hombre","3419",743496,1958791,1104738
"3685","Metropolitana","Hombre","3422",328140,NA,764768
"3686","Metropolitana","Hombre","3423",587846,700000,500000
"3687","Metropolitana","Hombre","3429",317633,500000,844388
"3688","Metropolitana","Hombre","3431",512739,393634,711800
"3689","Metropolitana","Hombre","3432",293184,564074,443438
"3690","Metropolitana","Hombre","3433",351248,501418,600000
"3691","Metropolitana","Hombre","3439",543110,469231,538032
"3692","Metropolitana","Hombre","3441",576809,670375,NA
"3693","Metropolitana","Hombre","3442",566978,500000,501828
"3694","Metropolitana","Hombre","3444",1458119,NA,500000
"3695","Metropolitana","Hombre","3450",1127332,817261,533439
"3696","Metropolitana","Hombre","3471",513500,450000,500000
"3697","Metropolitana","Hombre","3472",624022,508681,343860
"3698","Metropolitana","Hombre","3473",293772,250000,290267
"3699","Metropolitana","Hombre","3475",553211,223838,250000
"3700","Metropolitana","Hombre","4113",552224,280872,301058
"3701","Metropolitana","Hombre","4115",218800,386551,400000
"3702","Metropolitana","Hombre","4121",357857,450000,472139
"3703","Metropolitana","Hombre","4122",388589,379450,578462
"3704","Metropolitana","Hombre","4131",258807,300000,350000
"3705","Metropolitana","Hombre","4132",273500,400000,513166
"3706","Metropolitana","Hombre","4133",248801,270850,438385
"3707","Metropolitana","Hombre","4141",288978,383289,500000
"3708","Metropolitana","Hombre","4142",239317,212218,316544
"3709","Metropolitana","Hombre","4190",407874,350000,450000
"3710","Metropolitana","Hombre","4211",262560,281645,240624
"3711","Metropolitana","Hombre","4215",382900,350000,445434
"3712","Metropolitana","Hombre","4222",273500,400000,420302
"3713","Metropolitana","Hombre","4223",287466,274598,300000
"3714","Metropolitana","Hombre","5111",267490,432220,633121
"3715","Metropolitana","Hombre","5112",197780,397778,359363
"3716","Metropolitana","Hombre","5113",193597,439501,486905
"3717","Metropolitana","Hombre","5121",308215,300000,320000
"3718","Metropolitana","Hombre","5122",218800,280449,330000
"3719","Metropolitana","Hombre","5123",212824,220000,250000
"3720","Metropolitana","Hombre","5131",332654,318850,277000
"3721","Metropolitana","Hombre","5132",218770,379420,380000
"3722","Metropolitana","Hombre","5139",437600,220000,NA
"3723","Metropolitana","Hombre","5141",513500,231888,450000
"3724","Metropolitana","Hombre","5152",429682,NA,NA
"3725","Metropolitana","Hombre","5161",218800,700000,383696
"3726","Metropolitana","Hombre","5162",525120,450000,588119
"3727","Metropolitana","Hombre","5163",492547,509326,700000
"3728","Metropolitana","Hombre","5169",386717,284897,404112
"3729","Metropolitana","Hombre","5220",240680,258356,300000
"3730","Metropolitana","Hombre","5230",246480,171919,240523
"3731","Metropolitana","Hombre","6111",240680,210000,250000
"3732","Metropolitana","Hombre","6112",196920,210000,248414
"3733","Metropolitana","Hombre","6113",250708,210000,250000
"3734","Metropolitana","Hombre","6114",410800,NA,600000
"3735","Metropolitana","Hombre","6121",306777,212924,359782
"3736","Metropolitana","Hombre","6122",264544,300000,NA
"3737","Metropolitana","Hombre","6123",206670,150000,350000
"3738","Metropolitana","Hombre","6141",415238,305485,400000
"3739","Metropolitana","Hombre","6152",4108000,193000,NA
"3740","Metropolitana","Hombre","6210",308100,200000,300000
"3741","Metropolitana","Hombre","7111",1371935,400798,987237
"3742","Metropolitana","Hombre","7113",256138,650000,NA
"3743","Metropolitana","Hombre","7121",348931,453968,400455
"3744","Metropolitana","Hombre","7122",248400,278814,331252
"3745","Metropolitana","Hombre","7123",266320,250000,300000
"3746","Metropolitana","Hombre","7124",273500,300000,350000
"3747","Metropolitana","Hombre","7129",547000,498239,400000
"3748","Metropolitana","Hombre","7131",264126,264471,312214
"3749","Metropolitana","Hombre","7132",273500,250000,300000
"3750","Metropolitana","Hombre","7133",201515,210000,400000
"3751","Metropolitana","Hombre","7134",236054,300000,400000
"3752","Metropolitana","Hombre","7135",227126,250000,259268
"3753","Metropolitana","Hombre","7136",328834,300000,300000
"3754","Metropolitana","Hombre","7137",319986,300000,371029
"3755","Metropolitana","Hombre","7141",265470,280000,300000
"3756","Metropolitana","Hombre","7142",218800,318377,250000
"3757","Metropolitana","Hombre","7211",236304,500000,265476
"3758","Metropolitana","Hombre","7212",273500,280000,349693
"3759","Metropolitana","Hombre","7213",196920,291094,280000
"3760","Metropolitana","Hombre","7214",243898,295302,316320
"3761","Metropolitana","Hombre","7221",414312,436942,250108
"3762","Metropolitana","Hombre","7222",330989,283691,268086
"3763","Metropolitana","Hombre","7223",723719,NA,380359
"3764","Metropolitana","Hombre","7224",328200,163065,262979
"3765","Metropolitana","Hombre","7231",382900,250000,380431
"3766","Metropolitana","Hombre","7232",575936,565610,348725
"3767","Metropolitana","Hombre","7233",407732,400000,480241
"3768","Metropolitana","Hombre","7241",304548,302677,387323
"3769","Metropolitana","Hombre","7242",409355,364000,300000
"3770","Metropolitana","Hombre","7243",328200,350000,400000
"3771","Metropolitana","Hombre","7244",271470,410475,300000
"3772","Metropolitana","Hombre","7245",561183,367001,399311
"3773","Metropolitana","Hombre","7311",319171,221654,392017
"3774","Metropolitana","Hombre","7312",199156,NA,214286
"3775","Metropolitana","Hombre","7313",523684,334463,271986
"3776","Metropolitana","Hombre","7321",285532,180000,231818
"3777","Metropolitana","Hombre","7324",177228,231894,219058
"3778","Metropolitana","Hombre","7331",347928,210000,126946
"3779","Metropolitana","Hombre","7332",202463,175840,239686
"3780","Metropolitana","Hombre","7341",328200,500000,364583
"3781","Metropolitana","Hombre","7343",984600,357516,226068
"3782","Metropolitana","Hombre","7344",513500,NA,NA
"3783","Metropolitana","Hombre","7345",266472,250000,346849
"3784","Metropolitana","Hombre","7346",300315,672520,460822
"3785","Metropolitana","Hombre","7411",196920,209287,296504
"3786","Metropolitana","Hombre","7412",240680,250000,300000
"3787","Metropolitana","Hombre","7413",240680,200000,458785
"3788","Metropolitana","Hombre","7414",202073,242295,321849
"3789","Metropolitana","Hombre","7415",663214,220000,366069
"3790","Metropolitana","Hombre","7422",328200,300000,300141
"3791","Metropolitana","Hombre","7423",410800,203627,330000
"3792","Metropolitana","Hombre","7431",200202,NA,237115
"3793","Metropolitana","Hombre","7432",269385,NA,315165
"3794","Metropolitana","Hombre","7433",282380,100000,352595
"3795","Metropolitana","Hombre","7435",219646,251912,300000
"3796","Metropolitana","Hombre","7436",365934,242349,308576
"3797","Metropolitana","Hombre","7437",295668,215296,236304
"3798","Metropolitana","Hombre","7441",218800,NA,NA
"3799","Metropolitana","Hombre","7442",363645,238571,220633
"3800","Metropolitana","Hombre","8111",582045,447003,600000
"3801","Metropolitana","Hombre","8112",293463,272924,482991
