"","region","sex","occupation","2011","2013","2015"
"4607","Tarapacá","Hombre","8163",305955,220000,NA
"4608","Tarapacá","Hombre","8211",251256,578505,600000
"4609","Tarapacá","Hombre","8222",382900,550000,NA
"4610","Tarapacá","Hombre","8223",306320,NA,NA
"4611","Tarapacá","Hombre","8231",744563,483302,476098
"4612","Tarapacá","Hombre","8232",237613,350000,NA
"4613","Tarapacá","Hombre","8240",678280,NA,NA
"4614","Tarapacá","Hombre","8251",335258,380000,NA
"4615","Tarapacá","Hombre","8264",415720,NA,NA
"4616","Tarapacá","Hombre","8269",273500,200000,NA
"4617","Tarapacá","Hombre","8271",361596,404370,350000
"4618","Tarapacá","Hombre","8274",199108,510982,NA
"4619","Tarapacá","Hombre","8285",924300,NA,NA
"4620","Tarapacá","Hombre","8290",290465,NA,543397
"4621","Tarapacá","Hombre","8321",492300,NA,NA
"4622","Tarapacá","Hombre","8322",493861,438392,417237
"4623","Tarapacá","Hombre","8323",440672,427709,435984
"4624","Tarapacá","Hombre","8324",508408,508205,500095
"4625","Tarapacá","Hombre","8331",492300,NA,NA
"4626","Tarapacá","Hombre","8332",569407,768962,648836
"4627","Tarapacá","Hombre","8333",549787,513893,256471
"4628","Tarapacá","Hombre","8334",489374,465267,352667
"4629","Tarapacá","Hombre","8340",403321,542269,468023
"4630","Tarapacá","Hombre","9111",276504,165401,183407
"4631","Tarapacá","Hombre","9112",406254,189514,299910
"4632","Tarapacá","Hombre","9113",164100,200000,NA
"4633","Tarapacá","Hombre","9120",287560,NA,NA
"4634","Tarapacá","Hombre","9131",155093,NA,NA
"4635","Tarapacá","Hombre","9132",274710,306049,321633
"4636","Tarapacá","Hombre","9141",239398,268877,317457
"4637","Tarapacá","Hombre","9142",220863,259244,232083
"4638","Tarapacá","Hombre","9151",299511,286321,423667
"4639","Tarapacá","Hombre","9152",282618,319816,328500
"4640","Tarapacá","Hombre","9153",123240,330000,520000
"4641","Tarapacá","Hombre","9161",279378,206677,473148
"4642","Tarapacá","Hombre","9162",244998,210000,233125
"4643","Tarapacá","Hombre","9211",288546,198644,150000
"4644","Tarapacá","Hombre","9213",336881,194125,282667
"4645","Tarapacá","Hombre","9311",322135,411232,468225
"4646","Tarapacá","Hombre","9312",326010,287963,318000
"4647","Tarapacá","Hombre","9313",325739,303217,304969
"4648","Tarapacá","Hombre","9321",199108,NA,NA
"4649","Tarapacá","Hombre","9322",211128,137848,328879
"4650","Tarapacá","Hombre","9333",258721,282794,273252
"4651","Tarapacá","Hombre","9999",519710,246190,NA
"4652","Tarapacá","Mujer","0110",491800,334828,620000
"4653","Tarapacá","Mujer","1229",765800,NA,NA
"4654","Tarapacá","Mujer","1312",924300,229839,NA
"4655","Tarapacá","Mujer","1314",374080,355703,399375
"4656","Tarapacá","Mujer","1315",467472,539330,750000
"4657","Tarapacá","Mujer","1316",718900,NA,NA
"4658","Tarapacá","Mujer","1317",308100,793701,1000000
"4659","Tarapacá","Mujer","1318",1162969,1000000,NA
"4660","Tarapacá","Mujer","1319",788997,692917,550000
"4661","Tarapacá","Mujer","2113",827022,400000,NA
"4662","Tarapacá","Mujer","2131",1203400,NA,455129
"4663","Tarapacá","Mujer","2141",1639597,983129,1237855
"4664","Tarapacá","Mujer","2142",1145724,300000,200000
"4665","Tarapacá","Mujer","2146",946949,NA,NA
"4666","Tarapacá","Mujer","2149",840248,1132692,799639
"4667","Tarapacá","Mujer","2212",437600,NA,NA
"4668","Tarapacá","Mujer","2213",276782,NA,NA
"4669","Tarapacá","Mujer","2221",1407137,900000,2294891
"4670","Tarapacá","Mujer","2222",196920,NA,NA
"4671","Tarapacá","Mujer","2223",718900,668862,NA
"4672","Tarapacá","Mujer","2224",328200,800000,NA
"4673","Tarapacá","Mujer","2230",1151352,915323,1173463
"4674","Tarapacá","Mujer","2310",762910,842240,636173
"4675","Tarapacá","Mujer","2320",514737,644842,950051
"4676","Tarapacá","Mujer","2331",605328,642468,747003
"4677","Tarapacá","Mujer","2332",567818,565589,685204
"4678","Tarapacá","Mujer","2340",437600,663567,983607
"4679","Tarapacá","Mujer","2351",532349,NA,627059
"4680","Tarapacá","Mujer","2352",656041,1000000,290540
"4681","Tarapacá","Mujer","2359",65640,500000,496296
"4682","Tarapacá","Mujer","2411",839228,693177,676775
"4683","Tarapacá","Mujer","2412",1364516,2000000,1000000
"4684","Tarapacá","Mujer","2419",656376,1456105,550000
"4685","Tarapacá","Mujer","2421",1469468,2159284,1597948
"4686","Tarapacá","Mujer","2429",648651,NA,NA
"4687","Tarapacá","Mujer","2442",896798,1388757,NA
"4688","Tarapacá","Mujer","2445",826712,884087,653729
"4689","Tarapacá","Mujer","2446",702260,805617,690304
"4690","Tarapacá","Mujer","2451",711100,NA,NA
"4691","Tarapacá","Mujer","2453",205400,NA,2000000
"4692","Tarapacá","Mujer","2455",739008,NA,NA
"4693","Tarapacá","Mujer","3112",166636,270000,NA
"4694","Tarapacá","Mujer","3114",170664,NA,NA
"4695","Tarapacá","Mujer","3117",328200,NA,NA
"4696","Tarapacá","Mujer","3118",191438,290000,NA
"4697","Tarapacá","Mujer","3119",547000,NA,NA
"4698","Tarapacá","Mujer","3152",584136,400000,610677
"4699","Tarapacá","Mujer","3213",432130,NA,NA
"4700","Tarapacá","Mujer","3221",894892,700000,NA
"4701","Tarapacá","Mujer","3225",343926,NA,750000
"4702","Tarapacá","Mujer","3226",695105,NA,524043
"4703","Tarapacá","Mujer","3227",196920,NA,NA
"4704","Tarapacá","Mujer","3228",656400,NA,NA
"4705","Tarapacá","Mujer","3231",356632,463293,545440
"4706","Tarapacá","Mujer","3242",264858,150000,360000
"4707","Tarapacá","Mujer","3310",599242,270000,446897
"4708","Tarapacá","Mujer","3320",339990,300501,384168
"4709","Tarapacá","Mujer","3411",1136947,410852,1800000
"4710","Tarapacá","Mujer","3412",759399,780403,600000
"4711","Tarapacá","Mujer","3413",234590,787275,793750
"4712","Tarapacá","Mujer","3414",437600,NA,NA
"4713","Tarapacá","Mujer","3415",300893,410695,418089
"4714","Tarapacá","Mujer","3419",350080,NA,NA
"4715","Tarapacá","Mujer","3422",382900,NA,NA
"4716","Tarapacá","Mujer","3423",656400,NA,NA
"4717","Tarapacá","Mujer","3429",58731,NA,NA
"4718","Tarapacá","Mujer","3431",357435,920948,483028
"4719","Tarapacá","Mujer","3432",335410,NA,500000
"4720","Tarapacá","Mujer","3433",596125,446665,436208
"4721","Tarapacá","Mujer","3439",410936,1739759,672973
"4722","Tarapacá","Mujer","3441",381300,NA,NA
"4723","Tarapacá","Mujer","3442",218800,378205,600000
"4724","Tarapacá","Mujer","3449",489451,516316,1300000
"4725","Tarapacá","Mujer","3460",322103,574125,534556
"4726","Tarapacá","Mujer","3471",746660,556439,350000
"4727","Tarapacá","Mujer","3472",1027000,NA,93023
"4728","Tarapacá","Mujer","3473",273500,112000,100000
"4729","Tarapacá","Mujer","3475",220731,NA,NA
"4730","Tarapacá","Mujer","4113",344084,185000,NA
"4731","Tarapacá","Mujer","4115",321178,356884,334399
"4732","Tarapacá","Mujer","4121",604302,433334,510543
"4733","Tarapacá","Mujer","4122",410800,500000,551648
"4734","Tarapacá","Mujer","4131",320346,398211,294053
"4735","Tarapacá","Mujer","4132",547927,NA,NA
"4736","Tarapacá","Mujer","4133",237398,544628,420000
"4737","Tarapacá","Mujer","4141",258447,303784,473818
"4738","Tarapacá","Mujer","4142",244327,NA,160000
"4739","Tarapacá","Mujer","4143",273500,400000,80000
"4740","Tarapacá","Mujer","4190",472574,464620,461226
"4741","Tarapacá","Mujer","4211",235562,300720,347293
"4742","Tarapacá","Mujer","4213",201723,NA,NA
"4743","Tarapacá","Mujer","4215",237668,352152,455613
"4744","Tarapacá","Mujer","4222",262437,334684,281417
"4745","Tarapacá","Mujer","4223",261336,229355,300000
"4746","Tarapacá","Mujer","5111",259596,NA,NA
"4747","Tarapacá","Mujer","5112",218800,400000,NA
"4748","Tarapacá","Mujer","5113",273500,NA,NA
"4749","Tarapacá","Mujer","5121",310439,NA,400000
"4750","Tarapacá","Mujer","5122",214428,251830,250561
"4751","Tarapacá","Mujer","5123",199642,233792,214209
"4752","Tarapacá","Mujer","5131",236990,280082,288136
"4753","Tarapacá","Mujer","5132",282672,429822,452073
"4754","Tarapacá","Mujer","5133",166800,247698,NA
"4755","Tarapacá","Mujer","5139",382900,NA,NA
"4756","Tarapacá","Mujer","5141",410810,649043,526845
"4757","Tarapacá","Mujer","5162",378472,446032,NA
"4758","Tarapacá","Mujer","5169",328200,NA,NA
"4759","Tarapacá","Mujer","5220",247127,264063,286317
"4760","Tarapacá","Mujer","5230",293514,335010,147651
"4761","Tarapacá","Mujer","6111",143968,216653,128622
"4762","Tarapacá","Mujer","6113",172015,482250,329483
"4763","Tarapacá","Mujer","6114",254600,NA,NA
"4764","Tarapacá","Mujer","6141",513500,NA,NA
"4765","Tarapacá","Mujer","6152",229884,60000,138223
"4766","Tarapacá","Mujer","6210",310516,92852,86216
"4767","Tarapacá","Mujer","7111",322457,NA,600000
"4768","Tarapacá","Mujer","7122",254894,220000,294321
"4769","Tarapacá","Mujer","7124",313454,NA,NA
"4770","Tarapacá","Mujer","7132",328640,NA,300000
"4771","Tarapacá","Mujer","7137",308100,NA,NA
"4772","Tarapacá","Mujer","7231",316684,NA,NA
"4773","Tarapacá","Mujer","7244",273500,NA,NA
"4774","Tarapacá","Mujer","7313",3081000,80000,250000
"4775","Tarapacá","Mujer","7331",160212,150000,NA
"4776","Tarapacá","Mujer","7332",205400,100000,93636
"4777","Tarapacá","Mujer","7411",251620,198367,281000
"4778","Tarapacá","Mujer","7412",229792,166062,275234
"4779","Tarapacá","Mujer","7431",102700,NA,NA
"4780","Tarapacá","Mujer","7432",227765,146023,174436
"4781","Tarapacá","Mujer","7433",127633,166339,127395
"4782","Tarapacá","Mujer","7436",212095,217532,231300
"4783","Tarapacá","Mujer","7437",616200,NA,NA
"4784","Tarapacá","Mujer","8111",656400,NA,NA
"4785","Tarapacá","Mujer","8221",410800,NA,NA
"4786","Tarapacá","Mujer","8251",513500,NA,NA
"4787","Tarapacá","Mujer","8262",218800,200000,NA
"4788","Tarapacá","Mujer","8264",61620,222500,253846
"4789","Tarapacá","Mujer","8271",202390,NA,NA
"4790","Tarapacá","Mujer","8290",218800,NA,NA
"4791","Tarapacá","Mujer","8322",288017,1226763,221815
"4792","Tarapacá","Mujer","8323",605406,NA,300000
"4793","Tarapacá","Mujer","8324",642454,500000,548529
"4794","Tarapacá","Mujer","8333",574350,NA,NA
"4795","Tarapacá","Mujer","8340",379990,NA,NA
"4796","Tarapacá","Mujer","9111",316124,192308,168512
"4797","Tarapacá","Mujer","9112",285956,178182,204013
"4798","Tarapacá","Mujer","9113",187032,191370,NA
"4799","Tarapacá","Mujer","9131",174355,177948,225130
"4800","Tarapacá","Mujer","9132",208379,245304,277771
"4801","Tarapacá","Mujer","9133",141879,199333,208000
"4802","Tarapacá","Mujer","9141",262678,NA,NA
"4803","Tarapacá","Mujer","9142",245853,NA,60000
"4804","Tarapacá","Mujer","9151",222324,310326,127125
"4805","Tarapacá","Mujer","9152",312380,277351,324982
"4806","Tarapacá","Mujer","9162",243332,250000,220600
"4807","Tarapacá","Mujer","9211",125849,172921,221653
"4808","Tarapacá","Mujer","9213",152670,106389,NA
"4809","Tarapacá","Mujer","9311",235892,NA,300000
"4810","Tarapacá","Mujer","9313",310414,278125,321034
"4811","Tarapacá","Mujer","9322",195326,109048,250000
"4812","Tarapacá","Mujer","9331",157536,NA,NA
"4813","Tarapacá","Mujer","9333",224140,NA,150000
"4814","Tarapacá","Mujer","9999",592675,253158,NA
"4815","Valparaíso","Hombre","0110",681044,584683,720419
"4816","Valparaíso","Hombre","1120",1312800,250000,1000000
"4817","Valparaíso","Hombre","1130",2735000,NA,NA
"4818","Valparaíso","Hombre","1229",661733,965652,1489770
"4819","Valparaíso","Hombre","1232",1322882,1113233,NA
"4820","Valparaíso","Hombre","1233",350080,NA,2100000
"4821","Valparaíso","Hombre","1239",656400,2500000,819729
"4822","Valparaíso","Hombre","1311",1889018,1544539,684909
"4823","Valparaíso","Hombre","1312",3282000,1564037,2034685
"4824","Valparaíso","Hombre","1313",1500184,1070818,1317456
"4825","Valparaíso","Hombre","1314",544759,465923,520778
"4826","Valparaíso","Hombre","1315",691979,557887,333431
"4827","Valparaíso","Hombre","1316",2056496,1516611,1343207
"4828","Valparaíso","Hombre","1317",1425026,1683407,2096368
"4829","Valparaíso","Hombre","1318",718900,783338,628253
"4830","Valparaíso","Hombre","1319",1755796,1212410,858352
"4831","Valparaíso","Hombre","2111",1641000,1000000,NA
"4832","Valparaíso","Hombre","2113",1188673,NA,1600000
"4833","Valparaíso","Hombre","2114",1969200,NA,1706077
"4834","Valparaíso","Hombre","2122",547000,NA,NA
"4835","Valparaíso","Hombre","2131",1452879,1016123,1093055
"4836","Valparaíso","Hombre","2132",257329,857424,979118
"4837","Valparaíso","Hombre","2139",1463504,819506,986905
"4838","Valparaíso","Hombre","2141",1103020,1167300,1130750
"4839","Valparaíso","Hombre","2142",1545224,1714313,1399684
"4840","Valparaíso","Hombre","2143",2359290,919824,1420424
"4841","Valparaíso","Hombre","2144",531102,600849,756117
"4842","Valparaíso","Hombre","2145",2603975,1644909,1122808
"4843","Valparaíso","Hombre","2146",1925449,2032208,891383
"4844","Valparaíso","Hombre","2147",3222650,1445386,1631429
"4845","Valparaíso","Hombre","2148",1092074,NA,1388000
"4846","Valparaíso","Hombre","2149",1358590,1335897,1321086
"4847","Valparaíso","Hombre","2211",1017780,NA,550000
"4848","Valparaíso","Hombre","2212",1312800,1500000,1707810
"4849","Valparaíso","Hombre","2213",935812,1952766,859214
"4850","Valparaíso","Hombre","2221",3087007,607186,1712292
"4851","Valparaíso","Hombre","2222",902550,1349032,1502071
"4852","Valparaíso","Hombre","2223",971922,NA,1118977
"4853","Valparaíso","Hombre","2224",656400,NA,NA
"4854","Valparaíso","Hombre","2229",1157774,411000,789756
"4855","Valparaíso","Hombre","2230",437600,1162088,1304956
"4856","Valparaíso","Hombre","2310",601899,1046230,990710
"4857","Valparaíso","Hombre","2320",458886,569707,655227
"4858","Valparaíso","Hombre","2331",574541,415583,725455
"4859","Valparaíso","Hombre","2332",196920,NA,200000
"4860","Valparaíso","Hombre","2351",633732,NA,427395
"4861","Valparaíso","Hombre","2359",492300,561277,572914
"4862","Valparaíso","Hombre","2411",873901,1091789,949963
"4863","Valparaíso","Hombre","2412",700160,1600000,1268367
"4864","Valparaíso","Hombre","2419",768534,619348,903836
"4865","Valparaíso","Hombre","2421",1237469,1882822,1356707
"4866","Valparaíso","Hombre","2429",358783,200000,1664866
"4867","Valparaíso","Hombre","2432",725247,1200000,280000
"4868","Valparaíso","Hombre","2441",1688687,NA,6000000
"4869","Valparaíso","Hombre","2444",382900,237488,NA
"4870","Valparaíso","Hombre","2445",1148468,898028,719618
"4871","Valparaíso","Hombre","2446",390335,734526,835775
"4872","Valparaíso","Hombre","2451",542331,499785,884407
"4873","Valparaíso","Hombre","2452",530223,100000,700000
"4874","Valparaíso","Hombre","2453",517305,NA,182072
"4875","Valparaíso","Hombre","2460",322730,334101,468940
"4876","Valparaíso","Hombre","3112",582491,745389,976887
"4877","Valparaíso","Hombre","3114",434782,723999,535563
"4878","Valparaíso","Hombre","3115",481376,450446,515441
"4879","Valparaíso","Hombre","3117",478659,1296328,991137
"4880","Valparaíso","Hombre","3118",425488,506990,612242
"4881","Valparaíso","Hombre","3121",363926,381124,488062
"4882","Valparaíso","Hombre","3122",401602,465380,240000
"4883","Valparaíso","Hombre","3131",410800,407667,479750
"4884","Valparaíso","Hombre","3132",547000,400000,427068
"4885","Valparaíso","Hombre","3142",1037172,835747,977435
"4886","Valparaíso","Hombre","3152",805221,807942,837042
"4887","Valparaíso","Hombre","3211",382900,NA,400000
"4888","Valparaíso","Hombre","3212",196920,1816392,835800
"4889","Valparaíso","Hombre","3213",384628,800000,410000
"4890","Valparaíso","Hombre","3223",827187,NA,NA
"4891","Valparaíso","Hombre","3225",173909,NA,NA
"4892","Valparaíso","Hombre","3226",1328781,907504,605731
"4893","Valparaíso","Hombre","3228",656400,210000,450000
"4894","Valparaíso","Hombre","3231",341476,461818,389899
"4895","Valparaíso","Hombre","3310",313797,269732,603348
"4896","Valparaíso","Hombre","3411",872025,778240,811601
"4897","Valparaíso","Hombre","3412",436853,897486,794645
"4898","Valparaíso","Hombre","3413",1242021,1651144,816618
"4899","Valparaíso","Hombre","3415",731215,711179,632811
"4900","Valparaíso","Hombre","3416",273500,425519,1420588
"4901","Valparaíso","Hombre","3419",202390,1005882,946526
"4902","Valparaíso","Hombre","3423",616200,442261,488049
"4903","Valparaíso","Hombre","3431",561755,612803,598889
"4904","Valparaíso","Hombre","3432",924300,550426,655388
"4905","Valparaíso","Hombre","3433",297386,1000000,518788
"4906","Valparaíso","Hombre","3434",54700,NA,573313
"4907","Valparaíso","Hombre","3439",424605,613272,572339
"4908","Valparaíso","Hombre","3441",455912,490456,664195
"4909","Valparaíso","Hombre","3442",277531,312308,566212
"4910","Valparaíso","Hombre","3444",295380,NA,NA
"4911","Valparaíso","Hombre","3449",365325,454160,672400
"4912","Valparaíso","Hombre","3471",426928,530378,383944
"4913","Valparaíso","Hombre","3472",289191,NA,533593
"4914","Valparaíso","Hombre","3473",270698,322283,306444
"4915","Valparaíso","Hombre","3475",548621,324543,499469
"4916","Valparaíso","Hombre","4113",262560,338418,340938
"4917","Valparaíso","Hombre","4115",232114,325535,499960
"4918","Valparaíso","Hombre","4121",543514,758145,474088
"4919","Valparaíso","Hombre","4122",717739,544940,449270
"4920","Valparaíso","Hombre","4131",334928,355373,396920
"4921","Valparaíso","Hombre","4132",197379,NA,703209
"4922","Valparaíso","Hombre","4133",314522,308616,370865
"4923","Valparaíso","Hombre","4141",306320,NA,307559
"4924","Valparaíso","Hombre","4142",352663,188331,362414
"4925","Valparaíso","Hombre","4190",468238,392166,474502
"4926","Valparaíso","Hombre","4211",195934,261383,292015
"4927","Valparaíso","Hombre","4212",199108,NA,NA
"4928","Valparaíso","Hombre","4213",306783,72558,399930
"4929","Valparaíso","Hombre","4215",109400,250763,558742
"4930","Valparaíso","Hombre","4222",375618,274411,341842
"4931","Valparaíso","Hombre","4223",230756,261968,542807
"4932","Valparaíso","Hombre","5111",273500,300000,400000
"4933","Valparaíso","Hombre","5112",189218,211343,340725
"4934","Valparaíso","Hombre","5113",318091,279511,60000
"4935","Valparaíso","Hombre","5121",355798,419841,642668
"4936","Valparaíso","Hombre","5122",267312,363217,325055
"4937","Valparaíso","Hombre","5123",193174,195942,252814
"4938","Valparaíso","Hombre","5131",315259,251911,303455
"4939","Valparaíso","Hombre","5132",171543,346343,285634
"4940","Valparaíso","Hombre","5141",244668,251007,307676
"4941","Valparaíso","Hombre","5161",164100,229852,326828
"4942","Valparaíso","Hombre","5162",568113,683544,675274
"4943","Valparaíso","Hombre","5163",444883,737282,686807
"4944","Valparaíso","Hombre","5169",541596,236897,436094
"4945","Valparaíso","Hombre","5220",286651,359646,312453
"4946","Valparaíso","Hombre","5230",279466,203284,198787
"4947","Valparaíso","Hombre","6111",290533,258983,414586
"4948","Valparaíso","Hombre","6112",241569,224593,259821
"4949","Valparaíso","Hombre","6113",272343,192550,249582
"4950","Valparaíso","Hombre","6114",363254,NA,179897
"4951","Valparaíso","Hombre","6121",248605,246872,204403
"4952","Valparaíso","Hombre","6122",231779,244609,416875
"4953","Valparaíso","Hombre","6123",498514,170904,403174
"4954","Valparaíso","Hombre","6124",205400,208099,306794
"4955","Valparaíso","Hombre","6129",616200,210000,337284
"4956","Valparaíso","Hombre","6141",345943,270065,208874
"4957","Valparaíso","Hombre","6151",196920,331321,NA
"4958","Valparaíso","Hombre","6152",309818,185718,264768
"4959","Valparaíso","Hombre","6210",358504,177867,223625
"4960","Valparaíso","Hombre","7111",578266,595508,535320
"4961","Valparaíso","Hombre","7112",462945,551309,NA
"4962","Valparaíso","Hombre","7113",196920,NA,239355
"4963","Valparaíso","Hombre","7121",433863,387693,324029
"4964","Valparaíso","Hombre","7122",277052,260537,298256
"4965","Valparaíso","Hombre","7123",189562,252258,354980
"4966","Valparaíso","Hombre","7124",287443,261809,300011
"4967","Valparaíso","Hombre","7129",485453,386649,512023
"4968","Valparaíso","Hombre","7131",524213,400000,180362
"4969","Valparaíso","Hombre","7132",977596,217055,234736
"4970","Valparaíso","Hombre","7133",196920,277640,448519
"4971","Valparaíso","Hombre","7135",270078,243671,NA
"4972","Valparaíso","Hombre","7136",291560,293793,286049
"4973","Valparaíso","Hombre","7137",457934,357841,418180
"4974","Valparaíso","Hombre","7141",266425,296879,281891
"4975","Valparaíso","Hombre","7142",539283,458478,452406
"4976","Valparaíso","Hombre","7212",384182,410633,372282
"4977","Valparaíso","Hombre","7213",388611,237853,135442
"4978","Valparaíso","Hombre","7214",349464,1601351,507749
"4979","Valparaíso","Hombre","7216",547000,NA,372853
"4980","Valparaíso","Hombre","7221",246480,200000,230526
"4981","Valparaíso","Hombre","7222",218800,255210,268947
"4982","Valparaíso","Hombre","7223",409224,650000,375357
"4983","Valparaíso","Hombre","7231",351832,405319,359104
"4984","Valparaíso","Hombre","7232",492300,1100000,641667
"4985","Valparaíso","Hombre","7233",540805,445923,502892
"4986","Valparaíso","Hombre","7241",312593,339448,796493
"4987","Valparaíso","Hombre","7242",637433,255412,300000
"4988","Valparaíso","Hombre","7243",339851,437613,405569
"4989","Valparaíso","Hombre","7244",379286,240369,600754
"4990","Valparaíso","Hombre","7245",284440,476087,311840
"4991","Valparaíso","Hombre","7312",616200,NA,NA
"4992","Valparaíso","Hombre","7313",616200,329084,644380
"4993","Valparaíso","Hombre","7331",206127,220685,198356
"4994","Valparaíso","Hombre","7332",616200,150000,256145
"4995","Valparaíso","Hombre","7411",181879,169364,276587
"4996","Valparaíso","Hombre","7412",228187,232453,298202
"4997","Valparaíso","Hombre","7414",210384,NA,254695
"4998","Valparaíso","Hombre","7415",328200,NA,NA
"4999","Valparaíso","Hombre","7422",418952,265561,290815
"5000","Valparaíso","Hombre","7424",410800,25000,243617
"5001","Valparaíso","Hombre","7431",205400,NA,NA
"5002","Valparaíso","Hombre","7432",143780,NA,196786
"5003","Valparaíso","Hombre","7433",410573,NA,212406
"5004","Valparaíso","Hombre","7442",41080,225065,444477
"5005","Valparaíso","Hombre","7492",547000,NA,NA
"5006","Valparaíso","Hombre","8111",565196,646965,564274
"5007","Valparaíso","Hombre","8112",533702,500000,323600
"5008","Valparaíso","Hombre","8113",454068,405310,319138
"5009","Valparaíso","Hombre","8121",492300,750000,551121
"5010","Valparaíso","Hombre","8124",207860,350000,NA
"5011","Valparaíso","Hombre","8159",341328,NA,405000
"5012","Valparaíso","Hombre","8163",351866,290553,291925
"5013","Valparaíso","Hombre","8211",292008,272106,510192
"5014","Valparaíso","Hombre","8222",682586,NA,NA
"5015","Valparaíso","Hombre","8229",382900,481277,294261
"5016","Valparaíso","Hombre","8232",344146,486957,258978
"5017","Valparaíso","Hombre","8251",392445,279504,275909
"5018","Valparaíso","Hombre","8252",278549,NA,170000
"5019","Valparaíso","Hombre","8263",345588,199000,NA
"5020","Valparaíso","Hombre","8271",236884,324099,286438
"5021","Valparaíso","Hombre","8274",160818,200000,285231
"5022","Valparaíso","Hombre","8277",218800,200000,300000
"5023","Valparaíso","Hombre","8284",240680,NA,320000
"5024","Valparaíso","Hombre","8290",270582,336767,320000
"5025","Valparaíso","Hombre","8311",492300,969839,300000
"5026","Valparaíso","Hombre","8322",396916,291067,378519
"5027","Valparaíso","Hombre","8323",344526,343033,365762
"5028","Valparaíso","Hombre","8324",375781,639084,426962
"5029","Valparaíso","Hombre","8331",212743,296177,281306
"5030","Valparaíso","Hombre","8332",331285,403012,336463
"5031","Valparaíso","Hombre","8333",405396,356982,404789
"5032","Valparaíso","Hombre","8334",290938,445086,334419
"5033","Valparaíso","Hombre","8340",497382,351823,571174
"5034","Valparaíso","Hombre","9111",314541,173097,167150
"5035","Valparaíso","Hombre","9112",244444,218141,179761
"5036","Valparaíso","Hombre","9113",123264,348113,110385
"5037","Valparaíso","Hombre","9120",238492,NA,226130
"5038","Valparaíso","Hombre","9131",171805,144177,199082
"5039","Valparaíso","Hombre","9132",202544,240155,263546
"5040","Valparaíso","Hombre","9133",199108,NA,355004
"5041","Valparaíso","Hombre","9141",211123,239080,284266
"5042","Valparaíso","Hombre","9142",154877,126912,156522
"5043","Valparaíso","Hombre","9151",239216,303780,285764
"5044","Valparaíso","Hombre","9152",238950,256808,278971
"5045","Valparaíso","Hombre","9153",201292,280000,269212
"5046","Valparaíso","Hombre","9161",195413,NA,207110
"5047","Valparaíso","Hombre","9162",220908,177722,225263
"5048","Valparaíso","Hombre","9211",224805,206322,254508
"5049","Valparaíso","Hombre","9212",216875,137290,285000
"5050","Valparaíso","Hombre","9213",204860,185078,200000
"5051","Valparaíso","Hombre","9311",240030,260894,448209
"5052","Valparaíso","Hombre","9312",337291,232198,251148
"5053","Valparaíso","Hombre","9313",247869,236816,271599
"5054","Valparaíso","Hombre","9322",150954,181344,291336
"5055","Valparaíso","Hombre","9331",65728,NA,240000
"5056","Valparaíso","Hombre","9333",218336,174110,247553
"5057","Valparaíso","Hombre","9999",318951,854345,335598
"5058","Valparaíso","Mujer","1229",797251,1666667,1202204
"5059","Valparaíso","Mujer","1312",410800,367778,448214
"5060","Valparaíso","Mujer","1314",440683,199487,259309
"5061","Valparaíso","Mujer","1315",314862,407621,421777
"5062","Valparaíso","Mujer","1316",410800,1012169,1553196
"5063","Valparaíso","Mujer","1317",427122,1000000,685633
"5064","Valparaíso","Mujer","1319",159724,700000,589544
"5065","Valparaíso","Mujer","2113",503642,NA,1204895
"5066","Valparaíso","Mujer","2114",492300,3600000,NA
"5067","Valparaíso","Mujer","2122",131280,500000,1800000
"5068","Valparaíso","Mujer","2131",870931,1101071,2000000
"5069","Valparaíso","Mujer","2141",780860,670092,1245809
"5070","Valparaíso","Mujer","2142",1141225,600000,947803
"5071","Valparaíso","Mujer","2146",471841,2500000,696458
"5072","Valparaíso","Mujer","2148",656400,NA,NA
"5073","Valparaíso","Mujer","2149",681612,992768,879086
"5074","Valparaíso","Mujer","2212",948855,NA,855319
"5075","Valparaíso","Mujer","2213",765800,838755,655064
"5076","Valparaíso","Mujer","2221",1299385,1443869,1907046
"5077","Valparaíso","Mujer","2222",841219,584434,912421
"5078","Valparaíso","Mujer","2223",820500,258268,240476
"5079","Valparaíso","Mujer","2224",645799,937325,1440000
"5080","Valparaíso","Mujer","2229",665576,500000,575819
"5081","Valparaíso","Mujer","2230",640770,785072,956373
"5082","Valparaíso","Mujer","2310",564122,512977,666889
"5083","Valparaíso","Mujer","2320",395250,557754,590426
"5084","Valparaíso","Mujer","2331",489523,478956,542891
"5085","Valparaíso","Mujer","2332",447021,458193,449035
"5086","Valparaíso","Mujer","2340",638352,460947,529170
"5087","Valparaíso","Mujer","2351",634148,NA,1029105
"5088","Valparaíso","Mujer","2352",142220,110000,613351
"5089","Valparaíso","Mujer","2359",344467,437924,450003
"5090","Valparaíso","Mujer","2411",732927,600004,824772
"5091","Valparaíso","Mujer","2419",645013,629377,597618
"5092","Valparaíso","Mujer","2421",975307,681350,1158800
"5093","Valparaíso","Mujer","2429",483562,400000,998661
"5094","Valparaíso","Mujer","2432",3175672,615549,452914
"5095","Valparaíso","Mujer","2441",1313780,280000,NA
"5096","Valparaíso","Mujer","2444",819475,600000,350000
"5097","Valparaíso","Mujer","2445",733542,663297,619752
"5098","Valparaíso","Mujer","2446",597434,831341,609862
"5099","Valparaíso","Mujer","2451",964533,635088,756566
"5100","Valparaíso","Mujer","2452",153160,316883,196429
