"","provincia","sex","occupation","2011","2013","2015"
"526","Arica","Hombre","8323",403069,330902,359252
"527","Arica","Hombre","8324",608020,391076,385357
"528","Arica","Hombre","8331",528334,NA,200000
"529","Arica","Hombre","8332",965944,555554,691837
"530","Arica","Hombre","8333",537837,475364,497877
"531","Arica","Hombre","8334",386911,354835,NA
"532","Arica","Hombre","8340",517546,530203,280714
"533","Arica","Hombre","9111",309454,83409,269984
"534","Arica","Hombre","9112",696728,160447,110987
"535","Arica","Hombre","9113",369720,100000,NA
"536","Arica","Hombre","9131",209398,150000,NA
"537","Arica","Hombre","9132",239139,272484,320106
"538","Arica","Hombre","9133",199108,NA,NA
"539","Arica","Hombre","9141",218800,NA,NA
"540","Arica","Hombre","9142",221272,138446,159734
"541","Arica","Hombre","9151",293913,203261,281701
"542","Arica","Hombre","9152",391290,255730,307298
"543","Arica","Hombre","9153",175040,230000,350000
"544","Arica","Hombre","9161",237984,190000,150000
"545","Arica","Hombre","9162",220327,239268,NA
"546","Arica","Hombre","9211",278960,202372,252047
"547","Arica","Hombre","9213",246591,314565,500000
"548","Arica","Hombre","9311",346049,352705,NA
"549","Arica","Hombre","9312",234503,247719,223233
"550","Arica","Hombre","9313",234976,207446,273099
"551","Arica","Hombre","9322",228792,66923,308572
"552","Arica","Hombre","9333",256981,226446,248666
"553","Arica","Hombre","9999",465521,18000,600000
"554","Arica","Mujer","1120",757098,900000,NA
"555","Arica","Mujer","1227",547000,NA,NA
"556","Arica","Mujer","1229",1312800,900000,NA
"557","Arica","Mujer","1232",468232,1550697,NA
"558","Arica","Mujer","1312",1540500,NA,NA
"559","Arica","Mujer","1314",354299,210944,343733
"560","Arica","Mujer","1315",1335687,194135,349050
"561","Arica","Mujer","1316",913137,280000,NA
"562","Arica","Mujer","1319",1848600,1000000,NA
"563","Arica","Mujer","2113",1027000,548810,1307772
"564","Arica","Mujer","2131",690947,NA,NA
"565","Arica","Mujer","2141",700160,NA,NA
"566","Arica","Mujer","2142",313392,NA,NA
"567","Arica","Mujer","2149",524324,915917,1120363
"568","Arica","Mujer","2213",834681,NA,NA
"569","Arica","Mujer","2221",761312,1740000,NA
"570","Arica","Mujer","2224",1476900,1300000,NA
"571","Arica","Mujer","2230",789751,832176,1304848
"572","Arica","Mujer","2310",503331,683333,493712
"573","Arica","Mujer","2320",499059,385192,375800
"574","Arica","Mujer","2331",484221,573992,581530
"575","Arica","Mujer","2332",547891,474424,564251
"576","Arica","Mujer","2340",562316,541695,900000
"577","Arica","Mujer","2351",785282,NA,NA
"578","Arica","Mujer","2352",196920,NA,120000
"579","Arica","Mujer","2359",853320,NA,NA
"580","Arica","Mujer","2411",742565,888673,1216858
"581","Arica","Mujer","2419",498638,925000,NA
"582","Arica","Mujer","2421",547000,1200000,1151000
"583","Arica","Mujer","2429",611129,250000,NA
"584","Arica","Mujer","2432",196920,NA,NA
"585","Arica","Mujer","2445",605854,618167,900482
"586","Arica","Mujer","2446",475901,666130,931336
"587","Arica","Mujer","2460",205400,NA,NA
"588","Arica","Mujer","3152",328200,699431,NA
"589","Arica","Mujer","3211",284440,330000,NA
"590","Arica","Mujer","3221",752929,614000,700000
"591","Arica","Mujer","3225",382900,NA,NA
"592","Arica","Mujer","3226",143780,600847,600683
"593","Arica","Mujer","3231",333083,296738,432273
"594","Arica","Mujer","3242",164320,90000,NA
"595","Arica","Mujer","3310",593079,191743,NA
"596","Arica","Mujer","3330",218800,296250,150000
"597","Arica","Mujer","3340",199108,366038,440879
"598","Arica","Mujer","3411",538585,180000,936702
"599","Arica","Mujer","3412",213330,401960,715084
"600","Arica","Mujer","3413",2188000,300000,NA
"601","Arica","Mujer","3415",227629,447213,422258
"602","Arica","Mujer","3423",765800,NA,NA
"603","Arica","Mujer","3431",347693,412112,413606
"604","Arica","Mujer","3432",328200,727692,512393
"605","Arica","Mujer","3433",200080,358871,328523
"606","Arica","Mujer","3439",331046,555692,NA
"607","Arica","Mujer","3441",253390,409180,159528
"608","Arica","Mujer","3442",273500,720000,NA
"609","Arica","Mujer","3449",765800,NA,NA
"610","Arica","Mujer","3460",273500,456769,350000
"611","Arica","Mujer","3471",397407,122774,397920
"612","Arica","Mujer","3475",196920,900000,200000
"613","Arica","Mujer","4112",199108,NA,NA
"614","Arica","Mujer","4115",284477,272111,268303
"615","Arica","Mujer","4121",319448,304539,332683
"616","Arica","Mujer","4122",765800,414130,NA
"617","Arica","Mujer","4131",437600,267008,270221
"618","Arica","Mujer","4133",772021,377949,NA
"619","Arica","Mujer","4142",196920,NA,NA
"620","Arica","Mujer","4190",330045,337964,1437365
"621","Arica","Mujer","4211",239275,255892,207483
"622","Arica","Mujer","4212",164100,NA,NA
"623","Arica","Mujer","4215",196920,340000,241000
"624","Arica","Mujer","4221",199108,NA,350000
"625","Arica","Mujer","4222",419778,291594,400000
"626","Arica","Mujer","4223",185980,184046,117301
"627","Arica","Mujer","5111",203874,370714,NA
"628","Arica","Mujer","5122",200590,215871,220453
"629","Arica","Mujer","5123",179963,174137,183662
"630","Arica","Mujer","5131",251515,213992,215371
"631","Arica","Mujer","5132",421674,321228,214770
"632","Arica","Mujer","5133",254067,137102,200000
"633","Arica","Mujer","5141",343490,248420,222029
"634","Arica","Mujer","5162",402592,765625,676508
"635","Arica","Mujer","5163",1094000,707692,600000
"636","Arica","Mujer","5220",228216,181502,226478
"637","Arica","Mujer","5230",268181,155896,142446
"638","Arica","Mujer","6111",482491,186719,242116
"639","Arica","Mujer","6113",231452,208750,NA
"640","Arica","Mujer","6114",202390,NA,NA
"641","Arica","Mujer","6129",202390,NA,NA
"642","Arica","Mujer","6130",616200,473684,NA
"643","Arica","Mujer","6141",205400,NA,NA
"644","Arica","Mujer","6152",131280,NA,NA
"645","Arica","Mujer","7124",205400,600000,NA
"646","Arica","Mujer","7129",1027000,NA,NA
"647","Arica","Mujer","7137",929315,NA,NA
"648","Arica","Mujer","7212",616200,NA,NA
"649","Arica","Mujer","7231",558892,400000,200000
"650","Arica","Mujer","7241",199108,750000,NA
"651","Arica","Mujer","7313",273910,NA,NA
"652","Arica","Mujer","7324",369720,NA,NA
"653","Arica","Mujer","7332",83740,69615,60213
"654","Arica","Mujer","7346",273500,NA,NA
"655","Arica","Mujer","7411",149253,168491,NA
"656","Arica","Mujer","7412",248535,93304,198438
"657","Arica","Mujer","7432",301486,112912,NA
"658","Arica","Mujer","7433",319836,127047,NA
"659","Arica","Mujer","7436",178582,74532,458993
"660","Arica","Mujer","8112",273500,NA,NA
"661","Arica","Mujer","8163",196920,NA,NA
"662","Arica","Mujer","8251",369720,NA,NA
"663","Arica","Mujer","8262",218800,NA,NA
"664","Arica","Mujer","8271",328200,NA,200000
"665","Arica","Mujer","8272",184860,NA,NA
"666","Arica","Mujer","8290",203858,NA,NA
"667","Arica","Mujer","8322",376425,345409,350000
"668","Arica","Mujer","8323",525375,300000,35000
"669","Arica","Mujer","8324",2335767,NA,NA
"670","Arica","Mujer","8332",306320,NA,NA
"671","Arica","Mujer","8333",199108,NA,NA
"672","Arica","Mujer","9111",185093,136100,144241
"673","Arica","Mujer","9112",264503,85642,85351
"674","Arica","Mujer","9113",60254,80140,243984
"675","Arica","Mujer","9131",148149,138903,156143
"676","Arica","Mujer","9132",187349,222449,247565
"677","Arica","Mujer","9133",108772,123118,NA
"678","Arica","Mujer","9151",392724,164407,267408
"679","Arica","Mujer","9152",175528,159480,240000
"680","Arica","Mujer","9162",145945,177252,NA
"681","Arica","Mujer","9211",194325,209439,196260
"682","Arica","Mujer","9213",196352,NA,NA
"683","Arica","Mujer","9311",313145,350000,NA
"684","Arica","Mujer","9312",141662,NA,NA
"685","Arica","Mujer","9313",177228,NA,NA
"686","Arica","Mujer","9322",186123,96771,400000
"687","Arica","Mujer","9333",88644,NA,NA
"688","Arica","Mujer","9999",302754,112038,NA
"689","Aysén","Hombre","0110",511992,895969,826538
"690","Aysén","Hombre","1210",1312800,NA,NA
"691","Aysén","Hombre","1229",1323740,1800000,NA
"692","Aysén","Hombre","1232",218800,1300000,NA
"693","Aysén","Hombre","1311",1876609,942105,1000000
"694","Aysén","Hombre","1313",2581378,NA,1205714
"695","Aysén","Hombre","1314",1138595,476524,529358
"696","Aysén","Hombre","1315",625981,1069565,400000
"697","Aysén","Hombre","1316",602711,1103333,1000000
"698","Aysén","Hombre","1317",1232400,NA,NA
"699","Aysén","Hombre","1319",977038,NA,300000
"700","Aysén","Hombre","2141",328200,NA,NA
"701","Aysén","Hombre","2144",1027000,NA,NA
"702","Aysén","Hombre","2149",547000,731818,1021481
"703","Aysén","Hombre","2221",3282000,NA,NA
"704","Aysén","Hombre","2223",2188000,NA,1160185
"705","Aysén","Hombre","2320",1865775,1497674,700000
"706","Aysén","Hombre","2331",479677,687333,NA
"707","Aysén","Hombre","2359",616200,1000000,600000
"708","Aysén","Hombre","2411",254433,1059722,600000
"709","Aysén","Hombre","2451",765800,NA,NA
"710","Aysén","Hombre","2453",218800,NA,NA
"711","Aysén","Hombre","2460",164100,NA,NA
"712","Aysén","Hombre","3112",629391,NA,350000
"713","Aysén","Hombre","3115",1422200,500000,241000
"714","Aysén","Hombre","3121",393840,1100000,520000
"715","Aysén","Hombre","3132",437600,NA,NA
"716","Aysén","Hombre","3142",196920,540000,NA
"717","Aysén","Hombre","3152",441247,250000,NA
"718","Aysén","Hombre","3212",1094000,NA,NA
"719","Aysén","Hombre","3231",377430,NA,NA
"720","Aysén","Hombre","3310",734543,NA,NA
"721","Aysén","Hombre","3414",284440,200000,450000
"722","Aysén","Hombre","3431",641543,618824,NA
"723","Aysén","Hombre","3433",803484,590000,NA
"724","Aysén","Hombre","3434",1094000,400000,NA
"725","Aysén","Hombre","3439",704677,628696,NA
"726","Aysén","Hombre","3441",656400,NA,NA
"727","Aysén","Hombre","3442",831440,NA,NA
"728","Aysén","Hombre","3450",2078600,1600000,1500000
"729","Aysén","Hombre","3472",440594,NA,334286
"730","Aysén","Hombre","4121",328200,379474,294750
"731","Aysén","Hombre","4131",391157,323357,325000
"732","Aysén","Hombre","4133",404780,301860,NA
"733","Aysén","Hombre","4141",382900,NA,NA
"734","Aysén","Hombre","4142",196920,250000,NA
"735","Aysén","Hombre","4190",441757,501935,266471
"736","Aysén","Hombre","4211",273500,500000,241000
"737","Aysén","Hombre","4222",519650,205312,350000
"738","Aysén","Hombre","4223",1643200,NA,NA
"739","Aysén","Hombre","5113",616200,451282,NA
"740","Aysén","Hombre","5122",258024,322556,282000
"741","Aysén","Hombre","5123",369720,NA,NA
"742","Aysén","Hombre","5131",267065,296822,479000
"743","Aysén","Hombre","5132",273500,NA,NA
"744","Aysén","Hombre","5162",1006611,900000,813699
"745","Aysén","Hombre","5163",601347,700000,419429
"746","Aysén","Hombre","5169",319448,463529,NA
"747","Aysén","Hombre","5220",269511,263137,422833
"748","Aysén","Hombre","5230",616200,NA,NA
"749","Aysén","Hombre","6111",352911,224779,254347
"750","Aysén","Hombre","6113",487419,209146,NA
"751","Aysén","Hombre","6121",412555,359034,222632
"752","Aysén","Hombre","6124",821600,NA,456013
"753","Aysén","Hombre","6129",218800,NA,125000
"754","Aysén","Hombre","6141",240220,207227,501639
"755","Aysén","Hombre","6151",234812,359247,359830
"756","Aysén","Hombre","6152",437428,339384,306965
"757","Aysén","Hombre","6210",267020,135000,794113
"758","Aysén","Hombre","7111",656400,200000,NA
"759","Aysén","Hombre","7112",201296,NA,NA
"760","Aysén","Hombre","7121",328200,NA,365405
"761","Aysén","Hombre","7122",395032,237752,298049
"762","Aysén","Hombre","7123",286965,300000,NA
"763","Aysén","Hombre","7124",341413,303194,366358
"764","Aysén","Hombre","7129",300960,136000,274286
"765","Aysén","Hombre","7136",350080,321642,240000
"766","Aysén","Hombre","7137",269160,250000,840000
"767","Aysén","Hombre","7141",616200,200000,251650
"768","Aysén","Hombre","7142",616200,NA,NA
"769","Aysén","Hombre","7212",474811,320192,321628
"770","Aysén","Hombre","7216",841700,878000,520461
"771","Aysén","Hombre","7231",614877,468875,346958
"772","Aysén","Hombre","7233",548823,507692,672344
"773","Aysén","Hombre","7241",448949,510345,NA
"774","Aysén","Hombre","7242",382900,NA,NA
"775","Aysén","Hombre","7245",273500,400000,NA
"776","Aysén","Hombre","7411",242189,238801,287708
"777","Aysén","Hombre","7412",323662,256452,250000
"778","Aysén","Hombre","7422",205400,300000,NA
"779","Aysén","Hombre","7432",244509,239016,300000
"780","Aysén","Hombre","8111",366125,562727,NA
"781","Aysén","Hombre","8113",328200,NA,NA
"782","Aysén","Hombre","8163",492300,335190,290000
"783","Aysén","Hombre","8240",218800,NA,NA
"784","Aysén","Hombre","8262",283791,NA,NA
"785","Aysén","Hombre","8271",239687,298675,NA
"786","Aysén","Hombre","8273",382900,NA,NA
"787","Aysén","Hombre","8290",294142,250000,NA
"788","Aysén","Hombre","8322",618718,346292,299490
"789","Aysén","Hombre","8323",218800,222322,600548
"790","Aysén","Hombre","8324",497212,370510,336489
"791","Aysén","Hombre","8332",281788,438636,403679
"792","Aysén","Hombre","8333",790486,520000,293209
"793","Aysén","Hombre","8334",245961,406129,320000
"794","Aysén","Hombre","8340",341647,386276,488699
"795","Aysén","Hombre","9132",385117,259388,328445
"796","Aysén","Hombre","9151",251002,NA,246000
"797","Aysén","Hombre","9152",488866,265190,339355
"798","Aysén","Hombre","9162",196920,NA,NA
"799","Aysén","Hombre","9211",212469,203725,287581
"800","Aysén","Hombre","9212",300859,NA,NA
"801","Aysén","Hombre","9213",397894,212963,372667
"802","Aysén","Hombre","9311",306320,NA,240000
"803","Aysén","Hombre","9312",170997,NA,150000
"804","Aysén","Hombre","9313",316145,231538,NA
"805","Aysén","Hombre","9322",186322,283800,370000
"806","Aysén","Hombre","9333",287911,255517,203832
"807","Aysén","Hombre","9999",361270,NA,NA
"808","Aysén","Mujer","1229",875200,NA,NA
"809","Aysén","Mujer","1232",131280,NA,NA
"810","Aysén","Mujer","1314",511431,415685,313222
"811","Aysén","Mujer","1315",617607,500000,NA
"812","Aysén","Mujer","2146",382900,NA,NA
"813","Aysén","Mujer","2149",547000,542714,1230682
"814","Aysén","Mujer","2223",1203400,560921,1000000
"815","Aysén","Mujer","2230",656400,1410000,1391429
"816","Aysén","Mujer","2310",350080,NA,NA
"817","Aysén","Mujer","2320",1001989,856552,1200000
"818","Aysén","Mujer","2331",611717,871609,917143
"819","Aysén","Mujer","2332",601700,577311,1090000
"820","Aysén","Mujer","2411",612745,300000,670625
"821","Aysén","Mujer","2419",1641000,400000,NA
"822","Aysén","Mujer","2445",601700,NA,NA
"823","Aysén","Mujer","2446",568880,781250,840000
"824","Aysén","Mujer","2452",656400,NA,NA
"825","Aysén","Mujer","3225",328200,350000,NA
"826","Aysén","Mujer","3226",875200,NA,NA
"827","Aysén","Mujer","3228",202390,NA,NA
"828","Aysén","Mujer","3231",580630,440800,348387
"829","Aysén","Mujer","3310",404780,356579,NA
"830","Aysén","Mujer","3320",272793,309459,244011
"831","Aysén","Mujer","3340",656400,NA,NA
"832","Aysén","Mujer","3411",1312800,NA,NA
"833","Aysén","Mujer","3431",172723,434286,NA
"834","Aysén","Mujer","3433",410800,NA,NA
"835","Aysén","Mujer","3439",520200,NA,NA
"836","Aysén","Mujer","3441",328200,NA,370000
"837","Aysén","Mujer","3460",1099470,NA,NA
"838","Aysén","Mujer","3475",924300,NA,NA
"839","Aysén","Mujer","4115",406851,358327,419109
"840","Aysén","Mujer","4122",382900,NA,NA
"841","Aysén","Mujer","4132",875200,NA,500000
"842","Aysén","Mujer","4133",547000,NA,300000
"843","Aysén","Mujer","4141",304331,NA,405000
"844","Aysén","Mujer","4190",553783,311250,499000
"845","Aysén","Mujer","4211",322786,321636,372143
"846","Aysén","Mujer","4222",279975,162105,241000
"847","Aysén","Mujer","4223",329513,524000,300000
"848","Aysén","Mujer","5111",233296,NA,NA
"849","Aysén","Mujer","5113",254090,500000,NA
"850","Aysén","Mujer","5122",641534,219124,259836
"851","Aysén","Mujer","5123",193462,280000,300000
"852","Aysén","Mujer","5131",209577,221834,306287
"853","Aysén","Mujer","5132",605582,NA,530000
"854","Aysén","Mujer","5141",890067,175000,343636
"855","Aysén","Mujer","5162",875200,NA,693687
"856","Aysén","Mujer","5169",218800,NA,NA
"857","Aysén","Mujer","5220",232608,268014,217438
"858","Aysén","Mujer","5230",238264,NA,NA
"859","Aysén","Mujer","6111",471212,50000,74632
"860","Aysén","Mujer","6121",529189,400000,NA
"861","Aysén","Mujer","6151",240680,210000,348109
"862","Aysén","Mujer","6152",285869,215467,NA
"863","Aysén","Mujer","6153",821600,NA,NA
"864","Aysén","Mujer","6154",216065,NA,NA
"865","Aysén","Mujer","7216",1027000,NA,NA
"866","Aysén","Mujer","7321",102700,NA,NA
"867","Aysén","Mujer","7331",410800,NA,NA
"868","Aysén","Mujer","7332",79226,10000,65758
"869","Aysén","Mujer","7411",205451,237085,269216
"870","Aysén","Mujer","7412",147788,NA,251750
"871","Aysén","Mujer","7413",213330,NA,NA
"872","Aysén","Mujer","7432",216358,228876,114464
"873","Aysén","Mujer","7433",41080,100000,NA
"874","Aysén","Mujer","8262",235620,NA,NA
"875","Aysén","Mujer","8271",246966,236071,350000
"876","Aysén","Mujer","8290",448403,NA,NA
"877","Aysén","Mujer","8322",1299889,200000,NA
"878","Aysén","Mujer","9112",246480,NA,NA
"879","Aysén","Mujer","9113",205400,55556,NA
"880","Aysén","Mujer","9131",131703,135949,165726
"881","Aysén","Mujer","9132",230450,185749,241066
"882","Aysén","Mujer","9133",167233,NA,NA
"883","Aysén","Mujer","9162",194798,NA,NA
"884","Aysén","Mujer","9211",202062,NA,140000
"885","Aysén","Mujer","9212",201296,NA,NA
"886","Aysén","Mujer","9213",281887,250221,338849
"887","Aysén","Mujer","9313",238262,210000,NA
"888","Aysén","Mujer","9322",235910,NA,NA
"889","Aysén","Mujer","9333",149058,NA,NA
"890","Bíobío","Hombre","0110",489816,351304,600871
"891","Bíobío","Hombre","1110",1531600,NA,807407
"892","Bíobío","Hombre","1130",2516200,NA,NA
"893","Bíobío","Hombre","1311",1488718,411954,NA
"894","Bíobío","Hombre","1312",277290,NA,NA
