"","comuna","sex","occupation","2011","2013","2015"
"21704","San Pedro de la Paz","Mujer","7122",218800,NA,NA
"21705","San Pedro de la Paz","Mujer","7124",308100,250000,NA
"21706","San Pedro de la Paz","Mujer","7141",240680,NA,NA
"21707","San Pedro de la Paz","Mujer","7436",201644,40000,123066
"21708","San Pedro de la Paz","Mujer","8272",273500,NA,NA
"21709","San Pedro de la Paz","Mujer","8323",339140,NA,NA
"21710","San Pedro de la Paz","Mujer","9111",51350,250000,150000
"21711","San Pedro de la Paz","Mujer","9112",30810,52364,71241
"21712","San Pedro de la Paz","Mujer","9131",197999,131600,176727
"21713","San Pedro de la Paz","Mujer","9132",160914,210000,241000
"21714","San Pedro de la Paz","Mujer","9142",164100,NA,NA
"21715","San Rafael","Hombre","1314",308100,182154,NA
"21716","San Rafael","Hombre","3118",410250,NA,NA
"21717","San Rafael","Hombre","3213",547000,NA,NA
"21718","San Rafael","Hombre","4131",218800,NA,NA
"21719","San Rafael","Hombre","5122",306320,NA,240000
"21720","San Rafael","Hombre","5220",196920,336545,242745
"21721","San Rafael","Hombre","6111",177228,210000,245398
"21722","San Rafael","Hombre","6112",370176,207941,240000
"21723","San Rafael","Hombre","6121",117584,210000,NA
"21724","San Rafael","Hombre","6141",540850,NA,150000
"21725","San Rafael","Hombre","7111",437600,200000,350000
"21726","San Rafael","Hombre","7124",273500,266842,NA
"21727","San Rafael","Hombre","7241",306320,800000,NA
"21728","San Rafael","Hombre","7422",196920,230000,NA
"21729","San Rafael","Hombre","8112",765800,NA,NA
"21730","San Rafael","Hombre","8324",232963,350000,380000
"21731","San Rafael","Hombre","8331",273500,270000,NA
"21732","San Rafael","Hombre","8332",247973,NA,249804
"21733","San Rafael","Hombre","8333",476930,NA,NA
"21734","San Rafael","Hombre","9132",76580,NA,NA
"21735","San Rafael","Hombre","9152",284440,220000,319000
"21736","San Rafael","Hombre","9211",196920,210000,241000
"21737","San Rafael","Hombre","9312",308100,210000,NA
"21738","San Rafael","Hombre","9313",125202,NA,NA
"21739","San Rafael","Mujer","1314",122690,300000,148000
"21740","San Rafael","Mujer","4115",240680,100000,350000
"21741","San Rafael","Mujer","4215",36102,NA,NA
"21742","San Rafael","Mujer","5122",196920,157000,215000
"21743","San Rafael","Mujer","5131",189043,NA,117200
"21744","San Rafael","Mujer","5220",164100,163158,241000
"21745","San Rafael","Mujer","6113",81175,NA,NA
"21746","San Rafael","Mujer","7412",246480,NA,NA
"21747","San Rafael","Mujer","7413",205400,NA,NA
"21748","San Rafael","Mujer","7422",196920,NA,NA
"21749","San Rafael","Mujer","9131",199108,100000,75000
"21750","San Rafael","Mujer","9132",61620,108000,250000
"21751","San Rafael","Mujer","9211",251620,210000,231818
"21752","San Ramón","Hombre","1314",1163057,334538,200000
"21753","San Ramón","Hombre","2141",513500,NA,NA
"21754","San Ramón","Hombre","2143",492300,NA,NA
"21755","San Ramón","Hombre","2148",996850,NA,NA
"21756","San Ramón","Hombre","2320",884105,NA,NA
"21757","San Ramón","Hombre","2411",765800,NA,NA
"21758","San Ramón","Hombre","3114",328200,1000000,300000
"21759","San Ramón","Hombre","3118",437600,NA,NA
"21760","San Ramón","Hombre","3423",547000,NA,NA
"21761","San Ramón","Hombre","3439",649892,NA,NA
"21762","San Ramón","Hombre","4131",250848,NA,350000
"21763","San Ramón","Hombre","4132",492300,NA,NA
"21764","San Ramón","Hombre","4223",273500,NA,NA
"21765","San Ramón","Hombre","5113",218800,NA,NA
"21766","San Ramón","Hombre","5122",233582,210000,400000
"21767","San Ramón","Hombre","5123",382900,188516,230000
"21768","San Ramón","Hombre","5141",218800,NA,NA
"21769","San Ramón","Hombre","5220",268589,245686,325020
"21770","San Ramón","Hombre","5230",272172,200000,239699
"21771","San Ramón","Hombre","6113",451880,150396,NA
"21772","San Ramón","Hombre","6121",196920,NA,NA
"21773","San Ramón","Hombre","7122",264839,401515,340833
"21774","San Ramón","Hombre","7123",270858,NA,NA
"21775","San Ramón","Hombre","7124",340971,279330,250000
"21776","San Ramón","Hombre","7129",579820,600000,NA
"21777","San Ramón","Hombre","7132",321776,250727,500000
"21778","San Ramón","Hombre","7136",328200,NA,NA
"21779","San Ramón","Hombre","7137",328200,250315,428889
"21780","San Ramón","Hombre","7142",240680,250000,NA
"21781","San Ramón","Hombre","7212",274289,219621,NA
"21782","San Ramón","Hombre","7231",601700,162435,351157
"21783","San Ramón","Hombre","7233",350080,NA,NA
"21784","San Ramón","Hombre","7332",205400,NA,NA
"21785","San Ramón","Hombre","7343",984600,NA,NA
"21786","San Ramón","Hombre","7422",616200,192041,241000
"21787","San Ramón","Hombre","8322",239979,355327,782684
"21788","San Ramón","Hombre","8324",492300,317900,330387
"21789","San Ramón","Hombre","8333",382900,350000,670000
"21790","San Ramón","Hombre","9132",200421,327241,334319
"21791","San Ramón","Hombre","9141",228391,NA,358413
"21792","San Ramón","Hombre","9152",279461,228518,268127
"21793","San Ramón","Hombre","9312",257613,390000,NA
"21794","San Ramón","Hombre","9313",279396,200000,122279
"21795","San Ramón","Hombre","9322",547000,210000,312000
"21796","San Ramón","Hombre","9333",164320,NA,NA
"21797","San Ramón","Hombre","9999",218800,1000000,NA
"21798","San Ramón","Mujer","1312",875200,NA,NA
"21799","San Ramón","Mujer","1314",738449,NA,216429
"21800","San Ramón","Mujer","2142",875200,NA,NA
"21801","San Ramón","Mujer","2229",656400,NA,NA
"21802","San Ramón","Mujer","2230",568880,NA,520000
"21803","San Ramón","Mujer","2331",510137,NA,400000
"21804","San Ramón","Mujer","2332",328200,183000,NA
"21805","San Ramón","Mujer","2411",616200,NA,340000
"21806","San Ramón","Mujer","2445",437600,NA,NA
"21807","San Ramón","Mujer","3226",317260,NA,NA
"21808","San Ramón","Mujer","3231",377064,807181,NA
"21809","San Ramón","Mujer","3471",603156,NA,NA
"21810","San Ramón","Mujer","4115",333670,176065,307534
"21811","San Ramón","Mujer","4121",232090,310352,NA
"21812","San Ramón","Mujer","4142",207860,NA,NA
"21813","San Ramón","Mujer","4190",267260,NA,350000
"21814","San Ramón","Mujer","4223",172305,245000,220000
"21815","San Ramón","Mujer","5113",218800,NA,NA
"21816","San Ramón","Mujer","5122",204161,201648,239658
"21817","San Ramón","Mujer","5123",131280,205391,NA
"21818","San Ramón","Mujer","5131",415720,165152,173716
"21819","San Ramón","Mujer","5133",287560,NA,NA
"21820","San Ramón","Mujer","5220",196920,238243,270156
"21821","San Ramón","Mujer","5230",148762,20000,160930
"21822","San Ramón","Mujer","7411",221443,159489,NA
"21823","San Ramón","Mujer","7436",225940,176872,339927
"21824","San Ramón","Mujer","9131",168895,120000,272406
"21825","San Ramón","Mujer","9132",109718,220241,283059
"21826","San Ramón","Mujer","9151",273500,NA,300000
"21827","San Rosendo","Hombre","1314",778808,310000,NA
"21828","San Rosendo","Hombre","2320",984600,NA,NA
"21829","San Rosendo","Hombre","3119",415720,NA,NA
"21830","San Rosendo","Hombre","4132",437600,NA,380000
"21831","San Rosendo","Hombre","5162",218800,NA,NA
"21832","San Rosendo","Hombre","6111",308100,90000,241000
"21833","San Rosendo","Hombre","6113",194732,NA,180000
"21834","San Rosendo","Hombre","7136",415720,NA,NA
"21835","San Rosendo","Hombre","7137",210465,605814,380000
"21836","San Rosendo","Hombre","7141",196920,575000,NA
"21837","San Rosendo","Hombre","7212",273500,NA,NA
"21838","San Rosendo","Hombre","7233",207860,NA,NA
"21839","San Rosendo","Hombre","8240",235210,NA,NA
"21840","San Rosendo","Hombre","8311",656400,350000,420000
"21841","San Rosendo","Hombre","8312",240680,NA,NA
"21842","San Rosendo","Hombre","8322",175040,NA,500000
"21843","San Rosendo","Hombre","8333",304323,NA,NA
"21844","San Rosendo","Hombre","9152",284440,255714,241000
"21845","San Rosendo","Hombre","9211",61620,197500,195000
"21846","San Rosendo","Hombre","9313",273500,210000,241000
"21847","San Rosendo","Hombre","9999",175040,NA,NA
"21848","San Rosendo","Mujer","2310",218800,NA,NA
"21849","San Rosendo","Mujer","3231",374148,380000,300000
"21850","San Rosendo","Mujer","3439",459480,NA,NA
"21851","San Rosendo","Mujer","4115",492300,NA,NA
"21852","San Rosendo","Mujer","4211",131280,NA,NA
"21853","San Rosendo","Mujer","5131",240680,90000,241000
"21854","San Rosendo","Mujer","5132",153160,NA,390000
"21855","San Rosendo","Mujer","5220",41080,200513,187604
"21856","San Rosendo","Mujer","6111",61620,NA,NA
"21857","San Rosendo","Mujer","7412",218800,NA,250000
"21858","San Rosendo","Mujer","9131",133103,120000,96960
"21859","San Rosendo","Mujer","9132",164100,NA,240500
"21860","San Rosendo","Mujer","9211",87520,250000,NA
"21861","San Rosendo","Mujer","9312",164100,NA,NA
"21862","Taltal","Hombre","1314",859719,712371,442857
"21863","Taltal","Hombre","1319",6162000,NA,NA
"21864","Taltal","Hombre","2131",793150,NA,NA
"21865","Taltal","Hombre","2147",765800,NA,NA
"21866","Taltal","Hombre","2320",453811,1000000,300000
"21867","Taltal","Hombre","3117",875200,NA,NA
"21868","Taltal","Hombre","3151",503240,NA,NA
"21869","Taltal","Hombre","3231",400357,400000,NA
"21870","Taltal","Hombre","3415",798620,NA,NA
"21871","Taltal","Hombre","3439",702748,NA,NA
"21872","Taltal","Hombre","4121",205400,NA,1000000
"21873","Taltal","Hombre","4131",374148,450000,290000
"21874","Taltal","Hombre","4190",691955,NA,700000
"21875","Taltal","Hombre","5123",142220,NA,240000
"21876","Taltal","Hombre","5162",765800,NA,306835
"21877","Taltal","Hombre","5163",820500,NA,500000
"21878","Taltal","Hombre","5220",2587549,1276786,245000
"21879","Taltal","Hombre","6152",425186,300000,373684
"21880","Taltal","Hombre","6210",410800,NA,285714
"21881","Taltal","Hombre","7111",557287,481731,338889
"21882","Taltal","Hombre","7112",459480,NA,NA
"21883","Taltal","Hombre","7212",525120,NA,450000
"21884","Taltal","Hombre","7233",538788,560284,NA
"21885","Taltal","Hombre","7412",1232400,NA,380000
"21886","Taltal","Hombre","8112",428261,NA,NA
"21887","Taltal","Hombre","8124",492300,NA,NA
"21888","Taltal","Hombre","8212",328200,NA,NA
"21889","Taltal","Hombre","8231",1745900,NA,NA
"21890","Taltal","Hombre","8322",699433,350000,475325
"21891","Taltal","Hombre","8323",391322,500000,NA
"21892","Taltal","Hombre","8324",477460,583505,453488
"21893","Taltal","Hombre","8331",656400,NA,NA
"21894","Taltal","Hombre","8332",711100,NA,NA
"21895","Taltal","Hombre","8333",437600,NA,NA
"21896","Taltal","Hombre","9111",1232400,NA,300000
"21897","Taltal","Hombre","9132",307193,NA,600000
"21898","Taltal","Hombre","9152",339661,250000,NA
"21899","Taltal","Hombre","9211",603755,NA,NA
"21900","Taltal","Hombre","9213",264398,300000,NA
"21901","Taltal","Hombre","9311",207860,NA,500000
"21902","Taltal","Hombre","9312",586374,NA,240508
"21903","Taltal","Hombre","9313",164320,NA,250000
"21904","Taltal","Hombre","9333",205400,NA,700000
"21905","Taltal","Mujer","1314",616200,NA,711765
"21906","Taltal","Mujer","2230",875200,NA,NA
"21907","Taltal","Mujer","2331",437600,599500,692857
"21908","Taltal","Mujer","2332",463856,NA,500000
"21909","Taltal","Mujer","2419",503749,NA,NA
"21910","Taltal","Mujer","3310",382900,280000,NA
"21911","Taltal","Mujer","3431",767932,NA,NA
"21912","Taltal","Mujer","4115",382900,229265,245385
"21913","Taltal","Mujer","4121",328200,NA,NA
"21914","Taltal","Mujer","4122",350080,NA,466856
"21915","Taltal","Mujer","4211",142220,135304,260000
"21916","Taltal","Mujer","4222",199108,NA,234956
"21917","Taltal","Mujer","5122",253347,281955,155946
"21918","Taltal","Mujer","5123",131280,200000,208411
"21919","Taltal","Mujer","5132",656400,NA,NA
"21920","Taltal","Mujer","5141",1027000,NA,NA
"21921","Taltal","Mujer","5220",547000,299380,250000
"21922","Taltal","Mujer","6113",142220,NA,350000
"21923","Taltal","Mujer","8324",196920,NA,NA
"21924","Taltal","Mujer","9131",147609,80000,268960
"21925","Taltal","Mujer","9132",273500,205933,240000
"21926","Taltal","Mujer","9133",308100,NA,NA
"21927","Teno","Hombre","1314",496276,150000,444938
"21928","Teno","Hombre","1316",1027000,NA,NA
"21929","Teno","Hombre","2142",203484,NA,NA
"21930","Teno","Hombre","3121",218800,NA,NA
"21931","Teno","Hombre","3439",2207355,NA,NA
"21932","Teno","Hombre","4131",371960,NA,349677
"21933","Teno","Hombre","4133",225932,NA,600000
"21934","Teno","Hombre","4211",273500,NA,NA
"21935","Teno","Hombre","5122",229740,NA,NA
"21936","Teno","Hombre","5162",649753,NA,562295
"21937","Teno","Hombre","5220",201404,213822,421875
"21938","Teno","Hombre","6111",196920,210000,241000
"21939","Teno","Hombre","6112",199108,210000,249444
"21940","Teno","Hombre","6113",346173,NA,268712
"21941","Teno","Hombre","6121",200202,NA,NA
"21942","Teno","Hombre","6130",1643200,NA,245624
"21943","Teno","Hombre","7122",218800,210000,NA
"21944","Teno","Hombre","7124",765800,100000,400000
"21945","Teno","Hombre","7129",199108,NA,400000
"21946","Teno","Hombre","7212",231278,NA,246000
"21947","Teno","Hombre","7214",438823,249503,NA
"21948","Teno","Hombre","7231",585523,NA,271970
"21949","Teno","Hombre","7233",204482,380000,NA
"21950","Teno","Hombre","7437",267020,NA,NA
"21951","Teno","Hombre","8111",437600,NA,NA
"21952","Teno","Hombre","8290",225475,NA,NA
"21953","Teno","Hombre","8322",222082,700000,200000
"21954","Teno","Hombre","8323",199108,210000,NA
"21955","Teno","Hombre","8324",328200,379487,241000
"21956","Teno","Hombre","8331",199108,210000,241000
"21957","Teno","Hombre","8332",195279,400000,405895
"21958","Teno","Hombre","8333",210595,210000,285455
"21959","Teno","Hombre","9111",205400,NA,NA
"21960","Teno","Hombre","9132",184805,210000,321808
"21961","Teno","Hombre","9151",202390,NA,NA
"21962","Teno","Hombre","9152",207860,299915,204876
"21963","Teno","Hombre","9211",196920,210000,246000
"21964","Teno","Hombre","9312",196920,NA,150000
"21965","Teno","Hombre","9313",193528,266613,274578
"21966","Teno","Hombre","9322",273500,NA,274545
"21967","Teno","Hombre","9999",217728,NA,NA
"21968","Teno","Mujer","1314",328640,113319,71781
"21969","Teno","Mujer","1315",123240,NA,NA
"21970","Teno","Mujer","2142",202390,NA,NA
"21971","Teno","Mujer","2320",616200,NA,500000
"21972","Teno","Mujer","2331",483563,189565,630000
"21973","Teno","Mujer","2332",446423,NA,NA
"21974","Teno","Mujer","2340",617956,210000,400000
"21975","Teno","Mujer","2411",634520,NA,NA
"21976","Teno","Mujer","2419",413841,NA,NA
"21977","Teno","Mujer","3152",218800,210000,NA
"21978","Teno","Mujer","3231",341371,NA,260000
"21979","Teno","Mujer","3433",468061,NA,320000
"21980","Teno","Mujer","4115",257715,210000,186889
"21981","Teno","Mujer","4122",220146,NA,450000
"21982","Teno","Mujer","4131",218800,NA,238391
"21983","Teno","Mujer","4211",273500,220000,NA
"21984","Teno","Mujer","4215",196920,NA,NA
"21985","Teno","Mujer","4222",207860,320000,NA
"21986","Teno","Mujer","5122",166441,207397,241000
"21987","Teno","Mujer","5123",188168,NA,229894
"21988","Teno","Mujer","5131",253147,205283,244273
"21989","Teno","Mujer","5220",164100,210000,241473
"21990","Teno","Mujer","6111",189636,210000,241000
"21991","Teno","Mujer","6112",175331,210000,241000
"21992","Teno","Mujer","7414",202390,NA,NA
"21993","Teno","Mujer","9113",246480,NA,NA
"21994","Teno","Mujer","9131",59405,99006,230000
"21995","Teno","Mujer","9211",196920,210000,246000
"21996","Teno","Mujer","9321",206766,NA,NA
"21997","Teno","Mujer","9322",202419,210000,241000
"21998","Teodoro Schmidt","Hombre","1314",117694,246396,NA
"21999","Teodoro Schmidt","Hombre","2141",765800,NA,NA
"22000","Teodoro Schmidt","Hombre","2331",813936,NA,710000
"22001","Teodoro Schmidt","Hombre","2411",1312800,NA,NA
"22002","Teodoro Schmidt","Hombre","3433",1232400,NA,NA
"22003","Teodoro Schmidt","Hombre","5123",205400,NA,NA
"22004","Teodoro Schmidt","Hombre","5162",875200,NA,NA
"22005","Teodoro Schmidt","Hombre","5220",273500,100000,160000
"22006","Teodoro Schmidt","Hombre","6111",143780,113437,157233
"22007","Teodoro Schmidt","Hombre","6112",199108,NA,NA
"22008","Teodoro Schmidt","Hombre","6113",309041,220000,NA
"22009","Teodoro Schmidt","Hombre","6114",513500,NA,NA
"22010","Teodoro Schmidt","Hombre","6121",109400,144330,54747
"22011","Teodoro Schmidt","Hombre","6141",41080,NA,150000
"22012","Teodoro Schmidt","Hombre","6152",61620,80000,NA
"22013","Teodoro Schmidt","Hombre","7122",306320,NA,357143
"22014","Teodoro Schmidt","Hombre","7124",410800,243191,277143
"22015","Teodoro Schmidt","Hombre","7137",431340,500000,NA
"22016","Teodoro Schmidt","Hombre","7422",196920,NA,NA
"22017","Teodoro Schmidt","Hombre","8322",184860,NA,NA
"22018","Teodoro Schmidt","Hombre","8323",328200,219804,NA
"22019","Teodoro Schmidt","Hombre","8331",164100,200000,NA
"22020","Teodoro Schmidt","Hombre","9211",185054,100000,100000
"22021","Teodoro Schmidt","Hombre","9313",164100,NA,290000
"22022","Teodoro Schmidt","Mujer","1314",104360,NA,NA
"22023","Teodoro Schmidt","Mujer","2331",759236,NA,814286
"22024","Teodoro Schmidt","Mujer","3231",382900,289804,NA
"22025","Teodoro Schmidt","Mujer","3433",616200,NA,NA
"22026","Teodoro Schmidt","Mujer","3439",478078,NA,NA
"22027","Teodoro Schmidt","Mujer","4115",344610,108190,NA
"22028","Teodoro Schmidt","Mujer","4222",295380,NA,NA
"22029","Teodoro Schmidt","Mujer","5131",109400,250000,NA
