"","geography_level","geography_name","geography_id","year","occupation","sex","weighted_mean_income","weighted_median_income","ci_weighted_mean_income","ci_weighted_median_income"
"1359","pais","País","pais","2013","9162","Mujer",182716,210000,"[154420, 205634]","[176667, 210000]"
"1360","pais","País","pais","2013","9211","Hombre",198124,210000,"[194131, 202838]","[210000, 210000]"
"1361","pais","País","pais","2013","9211","Mujer",176713,200000,"[170672, 182904]","[193000, 200000]"
"1362","pais","País","pais","2013","9212","Hombre",206192,210000,"[193680, 223845]","[201470, 210000]"
"1363","pais","País","pais","2013","9212","Mujer",110819,100000,"[84226, 164184]","[81745, 112996]"
"1364","pais","País","pais","2013","9213","Hombre",202753,194359,"[174400, 235970]","[181139, 210000]"
"1365","pais","País","pais","2013","9213","Mujer",146344,150000,"[114578, 181039]","[94275, 200000]"
"1367","pais","País","pais","2013","9311","Hombre",387215,319705,"[330159, 471091]","[300000, 392324]"
"1368","pais","País","pais","2013","9311","Mujer",292481,290328,"[280000, 320620]","[280000, 320082]"
"1369","pais","País","pais","2013","9312","Hombre",326983,236194,"[280512, 396818]","[210000, 250000]"
"1370","pais","País","pais","2013","9312","Mujer",315265,318552,"[221062, 397768]","[193634, 405357]"
"1371","pais","País","pais","2013","9313","Hombre",246972,220000,"[237772, 259045]","[210000, 225644]"
"1372","pais","País","pais","2013","9313","Mujer",268759,246085,"[207507, 344665]","[200000, 350000]"
"1373","pais","País","pais","2013","9321","Hombre",259478,230000,"[201478, 323671]","[180000, 330000]"
"1374","pais","País","pais","2013","9321","Mujer",246792,258750,"[193962, 300000]","[160000, 300000]"
"1375","pais","País","pais","2013","9322","Hombre",187218,200000,"[169919, 215693]","[155937, 210000]"
"1376","pais","País","pais","2013","9322","Mujer",153460,150000,"[133881, 175084]","[139475, 190000]"
"1377","pais","País","pais","2013","9331","Hombre",260466,223800,"[154244, 532127]","[107558, 430000]"
"1379","pais","País","pais","2013","9332","Hombre",149023,139740,"[77778, 222893]","[50000, 284669]"
"1380","pais","País","pais","2013","9333","Hombre",248478,210000,"[222998, 283514]","[210000, 220000]"
"1381","pais","País","pais","2013","9333","Mujer",198550,212088,"[127780, 269087]","[80000, 314311]"
"1382","pais","País","pais","2013","9999","Hombre",416083,312750,"[296127, 695398]","[208425, 371613]"
"1383","pais","País","pais","2013","9999","Mujer",174130,194257,"[134911, 225098]","[80000, 237131]"
"1386","pais","País","pais","2013","7323","Hombre",358911,358911,"[200000, 500000]","[200000, 500000]"
"1393","pais","País","pais","2013","7215","Hombre",287767,287767,"[222233, 300000]","[222233, 300000]"
"1396","pais","País","pais","2013","7441","Hombre",193062,126969,"[108524, 580969]","[100000, 345795]"
"1407","pais","País","pais","2015","0110","Hombre",896679,700000,"[804715, 995044]","[600000, 783912]"
"1408","pais","País","pais","2015","0110","Mujer",757617,690323,"[551888, 968926]","[471429, 980165]"
"1409","pais","País","pais","2015","1110","Hombre",2805602,3470130,"[1704671, 4001798]","[654979, 4180271]"
"1410","pais","País","pais","2015","1110","Mujer",658020,678800,"[627985, 683598]","[600000, 691320]"
"1411","pais","País","pais","2015","1120","Hombre",2144794,1621170,"[1406007, 2981898]","[1200000, 2000000]"
"1412","pais","País","pais","2015","1120","Mujer",695618,701548,"[504978, 929864]","[447500, 976979]"
"1413","pais","País","pais","2015","1130","Hombre",1063125,1081000,"[616828, 1516672]","[540000, 1287386]"
"1414","pais","País","pais","2015","1130","Mujer",505000,505000,"[505000, 505000]","[505000, 505000]"
"1416","pais","País","pais","2015","1143","Mujer",586214,566316,"[388725, 796112]","[280000, 893606]"
"1417","pais","País","pais","2015","1210","Hombre",3604760,2474257,"[2250950, 5141394]","[1058271, 6000000]"
"1418","pais","País","pais","2015","1210","Mujer",1185168,1000000,"[809533, 1513334]","[650000, 1598964]"
"1419","pais","País","pais","2015","1221","Mujer",990000,990000,"[990000, 990000]","[990000, 990000]"
"1421","pais","País","pais","2015","1223","Hombre",3191659,2977236,"[1587876, 4352516]","[1435520, 4900000]"
"1422","pais","País","pais","2015","1224","Hombre",7000000,7000000,"[7000000, 7000000]","[7000000, 7000000]"
"1424","pais","País","pais","2015","1227","Mujer",740453,594021,"[476891, 1182267]","[458000, 1028636]"
"1425","pais","País","pais","2015","1229","Hombre",2125478,1311945,"[1652134, 2779157]","[1000000, 2480518]"
"1426","pais","País","pais","2015","1229","Mujer",1278926,1100000,"[986709, 1801502]","[900000, 1400000]"
"1427","pais","País","pais","2015","1231","Hombre",2722064,2269565,"[1859449, 4415613]","[1070222, 4000000]"
"1428","pais","País","pais","2015","1231","Mujer",1004138,1133333,"[615940, 1311651]","[500000, 1500000]"
"1429","pais","País","pais","2015","1232","Hombre",1280678,971014,"[743189, 1861476]","[527158, 2000000]"
"1430","pais","País","pais","2015","1232","Mujer",1384970,1500000,"[879059, 2092338]","[670344, 1963306]"
"1431","pais","País","pais","2015","1233","Hombre",3045808,2964758,"[2340087, 3838492]","[2044364, 4500000]"
"1432","pais","País","pais","2015","1233","Mujer",1433217,1334286,"[741477, 2050778]","[511714, 2700000]"
"1433","pais","País","pais","2015","1234","Hombre",1170782,947573,"[591131, 1864447]","[188308, 2000000]"
"1434","pais","País","pais","2015","1235","Hombre",1051378,476757,"[444968, 2730797]","[402000, 3249903]"
"1436","pais","País","pais","2015","1237","Hombre",2029084,969880,"[575983, 3615373]","[400000, 4251517]"
"1437","pais","País","pais","2015","1237","Mujer",2234259,2234259,"[718727, 2800000]","[718727, 2800000]"
"1438","pais","País","pais","2015","1239","Hombre",1449274,1000000,"[1001608, 1913830]","[730000, 1700000]"
"1439","pais","País","pais","2015","1239","Mujer",1312864,1081034,"[1000907, 1627204]","[903634, 1416787]"
"1440","pais","País","pais","2015","1311","Hombre",1109304,700000,"[834998, 1651955]","[509888, 1000000]"
"1441","pais","País","pais","2015","1311","Mujer",639179,306522,"[347337, 1555215]","[200000, 800000]"
"1442","pais","País","pais","2015","1312","Hombre",1613466,975296,"[1223492, 2079009]","[500000, 1341967]"
"1443","pais","País","pais","2015","1312","Mujer",1135260,997006,"[826886, 1454007]","[300000, 1500000]"
"1444","pais","País","pais","2015","1313","Hombre",1450618,703090,"[1143484, 1756418]","[600000, 1000000]"
"1445","pais","País","pais","2015","1313","Mujer",1052429,1000000,"[656528, 1487455]","[400000, 1800000]"
"1446","pais","País","pais","2015","1314","Hombre",746948,400000,"[674551, 804033]","[350000, 400000]"
"1447","pais","País","pais","2015","1314","Mujer",338006,200000,"[311283, 375864]","[200000, 240000]"
"1448","pais","País","pais","2015","1315","Hombre",667237,500000,"[575175, 813825]","[400000, 500000]"
"1449","pais","País","pais","2015","1315","Mujer",486093,300000,"[402780, 630444]","[300000, 380000]"
"1450","pais","País","pais","2015","1316","Hombre",1533193,1000000,"[1224060, 2019810]","[671250, 1264341]"
"1451","pais","País","pais","2015","1316","Mujer",1099341,789607,"[789174, 1518217]","[300000, 1581108]"
"1452","pais","País","pais","2015","1317","Hombre",2219078,2000000,"[1913148, 2493122]","[1152037, 2000000]"
"1453","pais","País","pais","2015","1317","Mujer",1093262,700000,"[833843, 1435947]","[496135, 1000000]"
"1454","pais","País","pais","2015","1318","Hombre",1469648,858472,"[890002, 2106224]","[618354, 1500000]"
"1455","pais","País","pais","2015","1318","Mujer",1029084,500000,"[630797, 1559863]","[300000, 1125000]"
"1456","pais","País","pais","2015","1319","Hombre",1582777,1000000,"[1297605, 1889402]","[800000, 1500000]"
"1457","pais","País","pais","2015","1319","Mujer",929468,659380,"[755691, 1179149]","[400000, 978074]"
"1458","pais","País","pais","2015","2111","Hombre",1884444,1884444,"[1600000, 2000000]","[1600000, 2000000]"
"1459","pais","País","pais","2015","2112","Hombre",1929577,1929577,"[1570423, 2000000]","[1570423, 2000000]"
"1460","pais","País","pais","2015","2113","Hombre",1242910,1300000,"[981994, 1442898]","[990329, 1395500]"
"1461","pais","País","pais","2015","2113","Mujer",1032637,1000000,"[791992, 1425620]","[623386, 1200000]"
"1462","pais","País","pais","2015","2114","Hombre",3523400,2887129,"[2334146, 5161111]","[1871559, 6200000]"
"1463","pais","País","pais","2015","2114","Mujer",1861806,2177670,"[1130379, 2525303]","[837581, 2440782]"
"1465","pais","País","pais","2015","2122","Hombre",1854764,1673248,"[1209393, 2740366]","[1279207, 3000000]"
"1466","pais","País","pais","2015","2122","Mujer",1173996,1178095,"[958050, 1372438]","[800000, 1392827]"
"1467","pais","País","pais","2015","2131","Hombre",1134332,1000000,"[953293, 1642533]","[800000, 1084518]"
"1468","pais","País","pais","2015","2131","Mujer",1364265,1415663,"[1150893, 1638358]","[1000000, 1688302]"
"1469","pais","País","pais","2015","2132","Hombre",933784,800000,"[823040, 1117155]","[683479, 922907]"
"1470","pais","País","pais","2015","2132","Mujer",759612,800000,"[514945, 930326]","[494443, 949434]"
"1471","pais","País","pais","2015","2139","Hombre",851498,762763,"[540792, 1132023]","[250000, 1023902]"
"1472","pais","País","pais","2015","2139","Mujer",1211625,1261818,"[794918, 1527012]","[724877, 1600000]"
"1473","pais","País","pais","2015","2141","Hombre",1247051,1004396,"[1136488, 1411556]","[800000, 1380151]"
"1474","pais","País","pais","2015","2141","Mujer",1247044,1050645,"[1032618, 1453147]","[803575, 1424122]"
"1475","pais","País","pais","2015","2142","Hombre",1733459,1500000,"[1612049, 1898954]","[1256837, 1500000]"
"1476","pais","País","pais","2015","2142","Mujer",1225055,1000000,"[1031097, 1430158]","[909961, 1247250]"
"1477","pais","País","pais","2015","2143","Hombre",1395545,1200000,"[1117933, 1735808]","[980426, 1500000]"
"1478","pais","País","pais","2015","2144","Hombre",1046527,808153,"[792879, 1496706]","[527960, 900000]"
"1479","pais","País","pais","2015","2144","Mujer",1580874,1560690,"[762910, 2050000]","[400000, 2050000]"
"1480","pais","País","pais","2015","2145","Hombre",1255664,1200000,"[1054431, 1459878]","[1000000, 1300000]"
"1481","pais","País","pais","2015","2146","Hombre",1172440,1058323,"[768176, 1600816]","[505278, 1658738]"
"1482","pais","País","pais","2015","2146","Mujer",1151248,956911,"[878938, 1532577]","[600000, 2000000]"
"1483","pais","País","pais","2015","2147","Hombre",1786362,1800000,"[1477102, 2204082]","[1300000, 1950000]"
"1484","pais","País","pais","2015","2147","Mujer",1463934,1050442,"[808750, 2418463]","[700000, 3000000]"
"1485","pais","País","pais","2015","2148","Hombre",903244,814286,"[709563, 1094052]","[600000, 1190500]"
"1486","pais","País","pais","2015","2148","Mujer",1078842,1087565,"[668451, 1511266]","[462866, 1640558]"
"1487","pais","País","pais","2015","2149","Hombre",1268372,1000000,"[1182907, 1372888]","[1000000, 1152500]"
"1488","pais","País","pais","2015","2149","Mujer",961571,800000,"[892566, 1055698]","[700000, 900000]"
"1489","pais","País","pais","2015","2211","Hombre",1374235,845420,"[972205, 1895140]","[700000, 1407549]"
"1490","pais","País","pais","2015","2211","Mujer",777789,648922,"[612189, 966868]","[548648, 862788]"
"1491","pais","País","pais","2015","2212","Hombre",1311862,1196875,"[794136, 1979859]","[405881, 1798085]"
"1492","pais","País","pais","2015","2212","Mujer",1454314,1844518,"[786942, 1936743]","[566591, 2000000]"
"1493","pais","País","pais","2015","2213","Hombre",1053257,900000,"[899862, 1232459]","[658035, 1000000]"
"1494","pais","País","pais","2015","2213","Mujer",980230,761233,"[762011, 1229757]","[550000, 993898]"
"1495","pais","País","pais","2015","2221","Hombre",2922292,2500000,"[2374595, 3520241]","[1981957, 3000000]"
"1496","pais","País","pais","2015","2221","Mujer",1671549,1283739,"[1413605, 2038613]","[1000000, 1500000]"
"1497","pais","País","pais","2015","2222","Hombre",2124271,1500000,"[1575049, 2647353]","[1001189, 1876900]"
"1498","pais","País","pais","2015","2222","Mujer",1201884,1000000,"[1001769, 1523946]","[900000, 1032594]"
"1499","pais","País","pais","2015","2223","Hombre",659222,495672,"[452255, 1013531]","[400000, 832023]"
"1500","pais","País","pais","2015","2223","Mujer",655521,541327,"[503585, 856699]","[400000, 771099]"
"1501","pais","País","pais","2015","2224","Hombre",1156766,1039130,"[594033, 3005586]","[625933, 2813317]"
"1502","pais","País","pais","2015","2224","Mujer",1168789,1282500,"[807211, 1502161]","[800000, 1684947]"
"1503","pais","País","pais","2015","2229","Hombre",1399268,970877,"[909134, 2161117]","[800000, 1114410]"
"1504","pais","País","pais","2015","2229","Mujer",680720,601436,"[597107, 819061]","[500000, 800000]"
"1505","pais","País","pais","2015","2230","Hombre",1120760,1000000,"[995656, 1278389]","[900000, 1425326]"
"1506","pais","País","pais","2015","2230","Mujer",1003351,920000,"[934576, 1101862]","[871573, 1000000]"
"1507","pais","País","pais","2015","2310","Hombre",996126,622780,"[769358, 1387990]","[600000, 890000]"
"1508","pais","País","pais","2015","2310","Mujer",925683,764253,"[809756, 1075627]","[695816, 900000]"
"1509","pais","País","pais","2015","2320","Hombre",666648,600000,"[614032, 707947]","[550000, 691914]"
"1510","pais","País","pais","2015","2320","Mujer",654963,600000,"[619499, 699999]","[590000, 640000]"
"1511","pais","País","pais","2015","2331","Hombre",703323,600000,"[650737, 766613]","[580000, 665842]"
"1512","pais","País","pais","2015","2331","Mujer",602622,600000,"[582253, 628538]","[559976, 600000]"
"1513","pais","País","pais","2015","2332","Hombre",859558,700000,"[431928, 1402091]","[200000, 1694381]"
"1514","pais","País","pais","2015","2332","Mujer",557180,530000,"[534863, 583268]","[500000, 560000]"
"1515","pais","País","pais","2015","2340","Hombre",624026,540667,"[492261, 779733]","[500000, 914375]"
"1516","pais","País","pais","2015","2340","Mujer",584282,600000,"[542415, 631672]","[514751, 600000]"
"1517","pais","País","pais","2015","2351","Hombre",687775,600000,"[448846, 1028365]","[386177, 968156]"
"1518","pais","País","pais","2015","2351","Mujer",710204,600000,"[584100, 1048399]","[524750, 697000]"
"1519","pais","País","pais","2015","2352","Hombre",653292,567504,"[524859, 886662]","[408397, 785671]"
"1520","pais","País","pais","2015","2352","Mujer",665255,400000,"[508623, 828345]","[300000, 680742]"
"1521","pais","País","pais","2015","2359","Hombre",737020,550000,"[610657, 863354]","[480000, 648440]"
"1522","pais","País","pais","2015","2359","Mujer",578153,500000,"[477332, 701594]","[398180, 600000]"
"1523","pais","País","pais","2015","2411","Hombre",1060897,800000,"[890957, 1248204]","[700000, 1000000]"
"1524","pais","País","pais","2015","2411","Mujer",804047,600000,"[698009, 946325]","[500000, 727163]"
"1525","pais","País","pais","2015","2412","Hombre",1202245,1000000,"[938935, 1510468]","[625353, 1511409]"
"1526","pais","País","pais","2015","2412","Mujer",1103396,1000000,"[893245, 1351334]","[800000, 1218247]"
"1527","pais","País","pais","2015","2419","Hombre",1459756,1000000,"[1231942, 1818096]","[848780, 1305424]"
"1528","pais","País","pais","2015","2419","Mujer",1008118,878721,"[915847, 1119477]","[800000, 1000000]"
"1529","pais","País","pais","2015","2421","Hombre",1955076,1302599,"[1732084, 2292179]","[1000000, 1516093]"
"1530","pais","País","pais","2015","2421","Mujer",1310812,900000,"[960150, 2126947]","[584558, 1432066]"
"1531","pais","País","pais","2015","2422","Hombre",2856000,2859574,"[2004000, 3770000]","[1940426, 3755319]"
"1532","pais","País","pais","2015","2422","Mujer",1077917,1015201,"[400000, 2564116]","[400000, 2096255]"
"1533","pais","País","pais","2015","2429","Hombre",1049726,769388,"[590794, 1587969]","[250000, 1800000]"
