comuna_datachile_id,candidato_id,partido_id,electo,votos_candidato,year,election_id
285,2566,7,1,3665,2009,3
285,2567,6,0,10001,2009,3
285,2568,2,0,6465,2009,3
289,8,0,0,902,2009,3
289,9,0,0,622,2009,3
289,2580,6,1,7597,2009,3
289,2581,10,0,6433,2009,3
289,2582,8,0,892,2009,3
289,2583,4,0,251,2009,3
289,2584,9,1,5190,2009,3
299,8,0,0,229,2009,3
299,9,0,0,207,2009,3
299,2575,9,1,1319,2009,3
299,2576,10,0,1204,2009,3
299,2577,6,1,1562,2009,3
299,2578,4,0,94,2009,3
299,2579,7,0,321,2009,3
306,8,0,0,314,2009,3
306,9,0,0,189,2009,3
306,2562,8,0,620,2009,3
306,2563,8,0,33,2009,3
306,2564,9,1,1114,2009,3
306,2565,8,0,57,2009,3
306,2566,7,1,873,2009,3
306,2567,6,0,2008,2009,3
306,2568,2,0,2126,2009,3
308,8,0,0,172,2009,3
308,9,0,0,252,2009,3
308,2569,7,1,1551,2009,3
308,2570,9,0,134,2009,3
308,2571,6,0,2926,2009,3
308,2572,8,0,164,2009,3
308,2573,23,0,55,2009,3
308,2574,11,1,2546,2009,3
311,8,0,0,5084,2009,3
311,9,0,0,2371,2009,3
311,2575,9,1,20825,2009,3
311,2576,10,0,27209,2009,3
311,2577,6,1,27290,2009,3
311,2578,4,0,2390,2009,3
311,2579,7,0,5680,2009,3
314,8,0,0,4419,2009,3
314,9,0,0,1762,2009,3
314,2592,23,0,2591,2009,3
314,2593,8,0,21284,2009,3
314,2594,11,1,28325,2009,3
314,2595,9,0,21136,2009,3
314,2596,7,1,23722,2009,3
314,2597,8,0,594,2009,3
314,2598,4,0,1097,2009,3
315,8,0,0,774,2009,3
315,9,0,0,673,2009,3
315,2575,9,1,3868,2009,3
315,2576,10,0,1731,2009,3
315,2577,6,1,4536,2009,3
315,2578,4,0,368,2009,3
315,2579,7,0,899,2009,3
316,8,0,0,312,2009,3
316,9,0,0,257,2009,3
316,2592,23,0,508,2009,3
316,2593,8,0,1261,2009,3
316,2594,11,1,2841,2009,3
316,2595,9,0,852,2009,3
316,2596,7,1,2034,2009,3
316,2597,8,0,52,2009,3
316,2598,4,0,60,2009,3
317,8,0,0,332,2009,3
317,9,0,0,242,2009,3
317,2556,11,0,972,2009,3
317,2557,7,1,1898,2009,3
317,2558,6,0,118,2009,3
317,2559,10,1,1756,2009,3
317,2560,23,0,1299,2009,3
317,2561,23,0,126,2009,3
322,8,0,0,231,2009,3
322,9,0,0,191,2009,3
322,2592,23,0,233,2009,3
322,2593,8,0,904,2009,3
322,2594,11,1,944,2009,3
322,2595,9,0,1197,2009,3
322,2596,7,1,1669,2009,3
322,2597,8,0,32,2009,3
322,2598,4,0,42,2009,3
325,8,0,0,18,2009,3
325,9,0,0,16,2009,3
325,2599,7,1,104,2009,3
325,2600,23,0,44,2009,3
325,2601,2,0,30,2009,3
325,2602,9,1,64,2009,3
325,2603,23,0,40,2009,3
326,8,0,0,466,2009,3
326,9,0,0,375,2009,3
326,2585,7,1,4222,2009,3
326,2586,8,0,634,2009,3
326,2587,8,0,102,2009,3
326,2588,11,1,2715,2009,3
326,2589,4,0,115,2009,3
326,2590,8,0,1469,2009,3
326,2591,9,0,663,2009,3
330,8,0,0,1288,2009,3
330,9,0,0,644,2009,3
330,2556,11,0,1926,2009,3
330,2557,7,1,8590,2009,3
330,2558,6,0,307,2009,3
330,2559,10,1,5940,2009,3
330,2560,23,0,4616,2009,3
330,2561,23,0,153,2009,3
331,8,0,0,8580,2009,3
331,9,0,0,2376,2009,3
331,2569,7,1,28620,2009,3
331,2570,9,0,16113,2009,3
331,2571,6,0,37825,2009,3
331,2572,8,0,7068,2009,3
331,2573,23,0,1042,2009,3
331,2574,11,1,41725,2009,3
332,8,0,0,223,2009,3
332,9,0,0,180,2009,3
332,2575,9,1,877,2009,3
332,2576,10,0,621,2009,3
332,2577,6,1,1038,2009,3
332,2578,4,0,64,2009,3
332,2579,7,0,280,2009,3
333,8,0,0,904,2009,3
333,9,0,0,379,2009,3
333,2585,7,1,6402,2009,3
333,2586,8,0,538,2009,3
333,2587,8,0,109,2009,3
333,2588,11,1,4575,2009,3
333,2589,4,0,137,2009,3
333,2590,8,0,4133,2009,3
333,2591,9,0,421,2009,3
335,8,0,0,602,2009,3
335,9,0,0,414,2009,3
335,2585,7,1,3594,2009,3
335,2586,8,0,333,2009,3
335,2587,8,0,69,2009,3
335,2588,11,1,5363,2009,3
335,2589,4,0,131,2009,3
335,2590,8,0,944,2009,3
335,2591,9,0,431,2009,3
336,8,0,0,290,2009,3
336,9,0,0,172,2009,3
336,2580,6,1,2674,2009,3
336,2581,10,0,2045,2009,3
336,2582,8,0,350,2009,3
336,2583,4,0,92,2009,3
336,2584,9,1,2513,2009,3
337,8,0,0,3432,2009,3
337,9,0,0,1021,2009,3
337,2562,8,0,7239,2009,3
337,2563,8,0,322,2009,3
337,2564,9,1,7456,2009,3
337,2565,8,0,475,2009,3
337,2566,7,1,11573,2009,3
337,2567,6,0,6708,2009,3
337,2568,2,0,5505,2009,3
338,8,0,0,910,2009,3
338,9,0,0,816,2009,3
338,2592,23,0,1150,2009,3
338,2593,8,0,7950,2009,3
338,2594,11,1,3828,2009,3
338,2595,9,0,4214,2009,3
338,2596,7,1,4109,2009,3
338,2597,8,0,132,2009,3
338,2598,4,0,237,2009,3
339,8,0,0,6460,2009,3
339,9,0,0,2321,2009,3
339,2569,7,1,54962,2009,3
339,2570,9,0,3864,2009,3
339,2571,6,0,37861,2009,3
339,2572,8,0,4698,2009,3
339,2573,23,0,977,2009,3
339,2574,11,1,45871,2009,3
341,8,0,0,285,2009,3
341,9,0,0,220,2009,3
341,2580,6,1,2832,2009,3
341,2581,10,0,2051,2009,3
341,2582,8,0,312,2009,3
341,2583,4,0,78,2009,3
341,2584,9,1,2319,2009,3
344,8,0,0,152,2009,3
344,9,0,0,119,2009,3
344,2562,8,0,548,2009,3
344,2563,8,0,16,2009,3
344,2564,9,1,1424,2009,3
344,2565,8,0,45,2009,3
344,2566,7,1,1530,2009,3
344,2567,6,0,843,2009,3
344,2568,2,0,313,2009,3
